Attack metrics report
Dataset: taiwan_bankruptcy
Attack: deepfool
alpha=0.05, maxiters=500

Correctly-classified originals: 2998/3410
Successfully attacked (among correct): 2998/2998
ASR (among correct): 1.0000

Changed samples among correct (any feature changed): 2998/2998
Max |delta| among correct: 0.256399

Changed samples among successful attacks: 2998/2998
Max |delta| among successful attacks: 0.256399

Summary of perturbation size (delta = X_adv - X_test) over correctly-classified originals
  MAE  : mean=0.0097421 median=0.00807963 min=0.00260483 max=0.0467107
  RMSE : mean=0.0144448 median=0.0119007 min=0.00392175 max=0.071829
  L1   : mean=0.915757 median=0.759485 min=0.244854 max=4.39081
  L2   : mean=0.140048 median=0.115381 min=0.0380228 max=0.696408
  Linf : mean=0.0526092 median=0.0436454 min=0.0136298 max=0.256399

Original vs Perturbed (these can look very similar if delta is small)
Subset: correctly-classified originals
  MAE  : orig_mean=0.326241 adv_mean=0.327411 mean|diff|=0.00117013 max|diff|=0.0101563
  RMSE : orig_mean=0.450105 adv_mean=0.449441 mean|diff|=0.000665874 max|diff|=0.0077486
  L1   : orig_mean=30.6666 adv_mean=30.7766 mean|diff|=0.109992 max|diff|=0.954695
  L2   : orig_mean=4.36393 adv_mean=4.35749 mean|diff|=0.00645589 max|diff|=0.0751257
  Linf : orig_mean=0.999071 adv_mean=0.999813 mean|diff|=0.0010306 max|diff|=0.0331264

Subset: successfully-attacked (among correct)
  MAE  : orig_mean=0.326241 adv_mean=0.327411 mean|diff|=0.00117013 max|diff|=0.0101563
  RMSE : orig_mean=0.450105 adv_mean=0.449441 mean|diff|=0.000665874 max|diff|=0.0077486
  L1   : orig_mean=30.6666 adv_mean=30.7766 mean|diff|=0.109992 max|diff|=0.954695
  L2   : orig_mean=4.36393 adv_mean=4.35749 mean|diff|=0.00645589 max|diff|=0.0751257
  Linf : orig_mean=0.999071 adv_mean=0.999813 mean|diff|=0.0010306 max|diff|=0.0331264

Per-sample details (correctly-classified originals)
idx,attack_success,changed,mae_delta,rmse_delta,l1_delta,l2_delta,linf_delta
311,1,1,0.00548588,0.00788787,0.515672,0.0764758,0.0285536
312,1,1,0.0132216,0.0196176,1.24283,0.1902,0.0725377
313,1,1,0.00265314,0.00393143,0.249395,0.0381166,0.0140384
314,1,1,0.0156845,0.0234342,1.47435,0.227203,0.0868714
315,1,1,0.0079715,0.0118881,0.749321,0.115259,0.0434324
316,1,1,0.0108902,0.0158818,1.02368,0.153979,0.0585117
317,1,1,0.013113,0.0196063,1.23262,0.19009,0.0711461
318,1,1,0.00269857,0.00397473,0.253665,0.0385365,0.0144775
319,1,1,0.00802771,0.0118389,0.754605,0.114782,0.0429332
320,1,1,0.00818911,0.0118763,0.769777,0.115145,0.0438036
321,1,1,0.0157253,0.0234367,1.47818,0.227228,0.0870175
322,1,1,0.00791946,0.0118529,0.744429,0.114918,0.0431145
323,1,1,0.008132,0.011949,0.764408,0.11585,0.0438346
324,1,1,0.00264265,0.00397736,0.248409,0.0385619,0.0145647
325,1,1,0.0104174,0.0157518,0.979233,0.152719,0.0564306
326,1,1,0.00525363,0.00794071,0.493841,0.0769881,0.0289057
327,1,1,0.00570421,0.00825828,0.536195,0.080067,0.0294476
328,1,1,0.0133651,0.0198039,1.25632,0.192006,0.0723134
329,1,1,0.00532683,0.00788206,0.500722,0.0764194,0.0284167
330,1,1,0.0156357,0.02349,1.46975,0.227744,0.0866933
331,1,1,0.0132064,0.0197028,1.2414,0.191025,0.0722926
332,1,1,0.00801348,0.0118859,0.753267,0.115238,0.0433778
333,1,1,0.0053386,0.00792873,0.501828,0.0768719,0.0289549
335,1,1,0.0157139,0.0233592,1.4771,0.226476,0.0870578
337,1,1,0.00793399,0.0117773,0.745796,0.114185,0.0421152
338,1,1,0.015882,0.0234228,1.49291,0.227092,0.0871587
339,1,1,0.0208524,0.0313231,1.96012,0.303689,0.114774
340,1,1,0.0156941,0.0233566,1.47525,0.22645,0.0869848
341,1,1,0.015899,0.0236476,1.49451,0.229272,0.0866933
342,1,1,0.00805035,0.0119076,0.756733,0.115448,0.0435366
343,1,1,0.015618,0.0234315,1.4681,0.227177,0.083878
344,1,1,0.0106966,0.0158483,1.00548,0.153655,0.0581775
345,1,1,0.00816312,0.0118735,0.767333,0.115118,0.0438036
346,1,1,0.00537894,0.00786643,0.50562,0.0762678,0.0291293
347,1,1,0.00525582,0.00793648,0.494047,0.0769471,0.0287945
348,1,1,0.0080354,0.0119066,0.755328,0.115439,0.0435366
349,1,1,0.0081239,0.011864,0.763647,0.115025,0.0438036
352,1,1,0.0208324,0.0310871,1.95824,0.3014,0.115815
353,1,1,0.00819309,0.0118698,0.77015,0.115082,0.0441559
354,1,1,0.0200976,0.0309041,1.88917,0.299627,0.114219
355,1,1,0.00543058,0.00791356,0.510474,0.0767248,0.0292024
358,1,1,0.00272778,0.00396056,0.256412,0.038399,0.0145281
359,1,1,0.0106528,0.0157901,1.00136,0.153091,0.0580922
360,1,1,0.00803426,0.0119013,0.75522,0.115387,0.0434324
362,1,1,0.00534545,0.00789872,0.502472,0.076581,0.0284921
365,1,1,0.0107539,0.0158648,1.01087,0.153814,0.058324
366,1,1,0.00655068,0.00960567,0.615764,0.0931304,0.0295279
367,1,1,0.0184026,0.0272102,1.72984,0.263813,0.101928
368,1,1,0.0133158,0.0197728,1.25168,0.191704,0.0722564
369,1,1,0.00796841,0.011831,0.749031,0.114706,0.0420714
370,1,1,0.0080532,0.0119045,0.757001,0.115419,0.0434324
373,1,1,0.0054309,0.00793238,0.510504,0.0769072,0.0287026
374,1,1,0.0209628,0.0310754,1.9705,0.301287,0.115569
375,1,1,0.0131679,0.0197097,1.23778,0.191093,0.0725135
376,1,1,0.00538192,0.00793914,0.505901,0.0769729,0.0289549
377,1,1,0.0218021,0.032098,2.0494,0.311202,0.115289
378,1,1,0.0106393,0.0157391,1.0001,0.152597,0.0580943
379,1,1,0.00526689,0.00790029,0.495088,0.0765961,0.0288899
381,1,1,0.00549235,0.00792444,0.516281,0.0768303,0.02931
382,1,1,0.0346987,0.051996,3.26167,0.50412,0.187319
384,1,1,0.00786689,0.0118552,0.739487,0.114941,0.0436192
385,1,1,0.00797311,0.0118883,0.749473,0.115261,0.0434324
386,1,1,0.011222,0.0165366,1.05487,0.160328,0.0579609
387,1,1,0.00264272,0.00395295,0.248415,0.0383252,0.0140115
388,1,1,0.0133547,0.0197786,1.25534,0.191761,0.0723146
389,1,1,0.0154665,0.023429,1.45385,0.227153,0.0865867
390,1,1,0.0107284,0.0158505,1.00847,0.153676,0.0580639
391,1,1,0.008109,0.0119223,0.762246,0.115591,0.0438346
392,1,1,0.00800021,0.0118562,0.752019,0.11495,0.0430031
393,1,1,0.0134225,0.0197058,1.26171,0.191055,0.0729958
394,1,1,0.00788595,0.0118333,0.74128,0.114728,0.0431588
395,1,1,0.0467107,0.071829,4.39081,0.696408,0.256399
396,1,1,0.0228173,0.0347384,2.14483,0.336801,0.129391
397,1,1,0.00274797,0.00396409,0.258309,0.0384333,0.0147186
398,1,1,0.00795078,0.0118249,0.747373,0.114647,0.0434324
399,1,1,0.00527203,0.00787015,0.49557,0.0763039,0.0284247
400,1,1,0.00535899,0.00793242,0.503745,0.0769077,0.0289549
402,1,1,0.012826,0.0195887,1.20564,0.189919,0.0716416
404,1,1,0.010783,0.015806,1.0136,0.153244,0.0583317
405,1,1,0.00547576,0.00791958,0.514721,0.0767832,0.0292024
406,1,1,0.0131878,0.0197421,1.23966,0.191407,0.0719607
407,1,1,0.0153692,0.0231271,1.44471,0.224226,0.0849215
408,1,1,0.00788341,0.0117683,0.74104,0.114098,0.0437186
409,1,1,0.0185522,0.027431,1.74391,0.265953,0.101809
410,1,1,0.0133443,0.0201166,1.25436,0.195038,0.0706092
411,1,1,0.00538656,0.00785639,0.506337,0.0761705,0.0282634
412,1,1,0.00270185,0.0039576,0.253974,0.0383703,0.0142138
413,1,1,0.00346169,0.00489907,0.325399,0.0474982,0.0148129
414,1,1,0.0130561,0.0195876,1.22727,0.189909,0.0709403
415,1,1,0.00542643,0.00795218,0.510085,0.0770993,0.0292164
416,1,1,0.00809042,0.0119077,0.7605,0.115449,0.0438645
417,1,1,0.0133689,0.0197218,1.25667,0.19121,0.0723902
418,1,1,0.00268179,0.00396412,0.252088,0.0384336,0.0145729
420,1,1,0.0128961,0.0195631,1.21224,0.189671,0.0704872
421,1,1,0.00541141,0.00790704,0.508673,0.0766616,0.0290563
422,1,1,0.0127648,0.0194707,1.19989,0.188776,0.071799
423,1,1,0.00543977,0.00791461,0.511338,0.076735,0.0292024
424,1,1,0.00808092,0.0118701,0.759607,0.115085,0.0435337
425,1,1,0.00800345,0.0117671,0.752325,0.114086,0.0423279
426,1,1,0.0131885,0.0197536,1.23972,0.191518,0.0729498
428,1,1,0.00530646,0.00788865,0.498808,0.0764833,0.0288472
429,1,1,0.0107538,0.0157746,1.01085,0.15294,0.0583045
431,1,1,0.0183996,0.0274127,1.72956,0.265776,0.101309
432,1,1,0.00812783,0.0118669,0.764016,0.115053,0.0438036
433,1,1,0.00810254,0.011933,0.761639,0.115695,0.0437275
434,1,1,0.00270772,0.00397593,0.254526,0.0385481,0.0144775
435,1,1,0.00266805,0.00398466,0.250797,0.0386327,0.0146328
436,1,1,0.00535989,0.00794351,0.50383,0.0770152,0.0290426
437,1,1,0.013304,0.019691,1.25058,0.190911,0.0725625
438,1,1,0.00796515,0.0118805,0.748724,0.115186,0.0433799
439,1,1,0.0131719,0.0197031,1.23816,0.191029,0.0722766
440,1,1,0.00860167,0.012709,0.808557,0.123218,0.0442184
441,1,1,0.00535069,0.00792953,0.502965,0.0768797,0.0289549
442,1,1,0.00268125,0.00396531,0.252037,0.0384451,0.0144229
443,1,1,0.0441021,0.0675727,4.1456,0.655141,0.241035
444,1,1,0.0106265,0.0158037,0.99889,0.153222,0.0576822
445,1,1,0.0107175,0.0157859,1.00745,0.15305,0.0581385
446,1,1,0.0105704,0.0158419,0.993614,0.153593,0.0574831
447,1,1,0.0108184,0.015808,1.01693,0.153264,0.0586396
448,1,1,0.0260616,0.0388071,2.44979,0.376249,0.145083
449,1,1,0.0157309,0.0235022,1.47871,0.227862,0.0865092
450,1,1,0.00537022,0.00793843,0.504801,0.0769659,0.0289549
451,1,1,0.00798318,0.0117752,0.750419,0.114165,0.0421091
452,1,1,0.00273268,0.00396283,0.256872,0.038421,0.0146012
453,1,1,0.0256213,0.0387323,2.40841,0.375524,0.144352
454,1,1,0.0133954,0.0198324,1.25917,0.192282,0.0722419
455,1,1,0.0052501,0.00794068,0.49351,0.0769877,0.0290175
456,1,1,0.0027203,0.00397886,0.255708,0.0385765,0.0146948
457,1,1,0.00528727,0.00793139,0.497003,0.0768977,0.0288779
460,1,1,0.0158686,0.0234204,1.49165,0.227069,0.0872039
461,1,1,0.00774554,0.0118121,0.728081,0.114522,0.0424194
462,1,1,0.0193129,0.0284734,1.81541,0.276059,0.101924
463,1,1,0.0282303,0.0428429,2.65365,0.415378,0.157678
464,1,1,0.00542591,0.00790974,0.510036,0.0766878,0.0291293
466,1,1,0.0105606,0.0157916,0.992695,0.153105,0.0578819
467,1,1,0.0158437,0.023316,1.48931,0.226057,0.0845557
468,1,1,0.00542136,0.00796804,0.509607,0.077253,0.02925
470,1,1,0.0135761,0.019757,1.27616,0.191552,0.0732355
471,1,1,0.00797587,0.0118884,0.749732,0.115262,0.0434324
472,1,1,0.00813395,0.0119296,0.764592,0.115662,0.0438839
473,1,1,0.00805228,0.0119047,0.756914,0.11542,0.0434324
474,1,1,0.0133217,0.0197761,1.25224,0.191736,0.0722885
475,1,1,0.00805307,0.0118647,0.756989,0.115033,0.043571
476,1,1,0.0233566,0.0349739,2.19552,0.339084,0.130295
477,1,1,0.00540368,0.00790969,0.507946,0.0766873,0.0292024
478,1,1,0.0159417,0.0236565,1.49852,0.229358,0.0866811
479,1,1,0.00812639,0.0118635,0.763881,0.115021,0.043921
480,1,1,0.0133578,0.0196233,1.25563,0.190255,0.0728938
481,1,1,0.00527418,0.00787919,0.495773,0.0763916,0.0287466
482,1,1,0.00542739,0.00791304,0.510175,0.0767197,0.0292024
483,1,1,0.00538645,0.00793636,0.506326,0.0769458,0.0291697
484,1,1,0.00805775,0.0119075,0.757428,0.115447,0.043867
485,1,1,0.018982,0.0280009,1.78431,0.271479,0.101652
486,1,1,0.0133206,0.0197775,1.25213,0.19175,0.072621
487,1,1,0.00797696,0.0118732,0.749835,0.115115,0.0434324
488,1,1,0.0183749,0.0273178,1.72724,0.264856,0.101503
490,1,1,0.0132143,0.0196761,1.24215,0.190767,0.0724159
491,1,1,0.0190678,0.0281648,1.79237,0.273068,0.101396
492,1,1,0.0130409,0.0195155,1.22585,0.18921,0.0727003
493,1,1,0.0152353,0.0232333,1.43211,0.225255,0.0859842
495,1,1,0.0133399,0.0196313,1.25395,0.190332,0.0730053
496,1,1,0.00812856,0.0118619,0.764085,0.115005,0.0440384
497,1,1,0.0107297,0.0158733,1.00859,0.153897,0.0579414
498,1,1,0.010595,0.0158275,0.99593,0.153453,0.0577941
499,1,1,0.0235139,0.0348975,2.2103,0.338344,0.130704
500,1,1,0.0159154,0.0234212,1.49604,0.227077,0.0873968
501,1,1,0.00531169,0.00795847,0.499299,0.0771603,0.0292656
502,1,1,0.0162177,0.0236676,1.52446,0.229466,0.0878724
503,1,1,0.0184728,0.0274071,1.73644,0.265722,0.101581
504,1,1,0.00274799,0.0039642,0.258311,0.0384343,0.0147186
505,1,1,0.00814646,0.0118696,0.765768,0.11508,0.0440286
507,1,1,0.0159539,0.0236374,1.49967,0.229173,0.0866983
508,1,1,0.0258057,0.0387324,2.42574,0.375525,0.144583
509,1,1,0.0105418,0.0158234,0.990928,0.153413,0.0575153
510,1,1,0.0131722,0.0196667,1.23819,0.190676,0.0722572
511,1,1,0.0155095,0.0234214,1.45789,0.227079,0.0857609
512,1,1,0.00539196,0.00794299,0.506844,0.0770101,0.0290592
513,1,1,0.0131687,0.0196118,1.23786,0.190144,0.0725216
514,1,1,0.0105007,0.0157567,0.987061,0.152767,0.0560002
515,1,1,0.00275147,0.00396574,0.258638,0.0384493,0.0146012
516,1,1,0.0133239,0.0197759,1.25244,0.191734,0.0723146
517,1,1,0.00805236,0.0119043,0.756922,0.115417,0.0434324
519,1,1,0.00797701,0.0118895,0.749839,0.115273,0.0434324
520,1,1,0.00812243,0.011927,0.763508,0.115637,0.0433824
521,1,1,0.013361,0.0200165,1.25593,0.194067,0.0703061
522,1,1,0.00808141,0.0118531,0.759652,0.11492,0.0436574
523,1,1,0.0171666,0.0242841,1.61366,0.235443,0.0759299
524,1,1,0.0133236,0.0196789,1.25242,0.190794,0.0726356
525,1,1,0.0154309,0.0233419,1.45051,0.226309,0.0860721
526,1,1,0.0259616,0.0398023,2.44039,0.385898,0.142061
527,1,1,0.00542628,0.00792434,0.51007,0.0768293,0.0290786
528,1,1,0.00541054,0.00794858,0.508591,0.0770643,0.0291577
529,1,1,0.00805278,0.0119045,0.756961,0.115419,0.0434324
530,1,1,0.00818749,0.0118759,0.769624,0.115141,0.0438035
531,1,1,0.00816967,0.0119161,0.767949,0.115531,0.0433228
532,1,1,0.00550857,0.00793369,0.517805,0.0769199,0.0291827
533,1,1,0.0335164,0.0502881,3.15054,0.487562,0.188168
535,1,1,0.00797405,0.0118883,0.749561,0.115261,0.0434324
536,1,1,0.0133271,0.0197776,1.25275,0.191751,0.0722885
537,1,1,0.00538499,0.00793623,0.506189,0.0769446,0.0291697
538,1,1,0.00266914,0.00398219,0.250899,0.0386088,0.0145231
540,1,1,0.00272251,0.00393777,0.255916,0.0381781,0.0142528
541,1,1,0.00786566,0.0118984,0.739372,0.115359,0.0431362
542,1,1,0.00691425,0.00977224,0.649939,0.0947454,0.028823
543,1,1,0.0159018,0.0236494,1.49477,0.229289,0.0871705
544,1,1,0.0189867,0.0280856,1.78475,0.2723,0.10161
545,1,1,0.00539594,0.00793736,0.507219,0.0769556,0.0290623
546,1,1,0.00538543,0.00793628,0.50623,0.0769451,0.0291697
547,1,1,0.00807141,0.0119059,0.758713,0.115432,0.0434324
548,1,1,0.0107653,0.015877,1.01194,0.153934,0.0579884
549,1,1,0.0374747,0.0567338,3.52262,0.550055,0.201567
550,1,1,0.00538598,0.00787528,0.506282,0.0763537,0.0287373
551,1,1,0.0139519,0.0203602,1.31148,0.1974,0.0729958
552,1,1,0.00265384,0.00393425,0.249461,0.038144,0.0140146
553,1,1,0.010715,0.0158691,1.00721,0.153857,0.0578837
554,1,1,0.00537316,0.00791284,0.505077,0.0767178,0.0288959
555,1,1,0.0133956,0.0197847,1.25919,0.19182,0.0722823
556,1,1,0.0026541,0.00397781,0.249485,0.0385663,0.0144529
557,1,1,0.010571,0.0158361,0.993672,0.153537,0.0564045
560,1,1,0.0159038,0.0234195,1.49496,0.227061,0.0873732
561,1,1,0.0211381,0.0314557,1.98698,0.304974,0.115258
563,1,1,0.00543976,0.00794842,0.511337,0.0770628,0.0293337
564,1,1,0.00543777,0.00791653,0.511151,0.0767536,0.02956
565,1,1,0.0081858,0.0119667,0.769465,0.116021,0.0441121
567,1,1,0.00269046,0.00397417,0.252904,0.038531,0.0146948
568,1,1,0.0271196,0.0402553,2.54924,0.39029,0.142557
569,1,1,0.0107145,0.0158691,1.00716,0.153857,0.0578837
570,1,1,0.0053929,0.00794121,0.506932,0.0769929,0.0290305
571,1,1,0.00527822,0.00790643,0.496153,0.0766557,0.0290073
572,1,1,0.0133327,0.019682,1.25327,0.190824,0.0726838
573,1,1,0.0204712,0.0311892,1.92429,0.302391,0.113754
574,1,1,0.00264629,0.00397326,0.248751,0.0385221,0.0143416
575,1,1,0.0080432,0.0119042,0.75606,0.115416,0.043293
576,1,1,0.00781583,0.0119021,0.734688,0.115396,0.0433586
577,1,1,0.0158044,0.0234338,1.48561,0.2272,0.0872318
578,1,1,0.00563431,0.00845375,0.529625,0.0819621,0.029658
579,1,1,0.0132712,0.019729,1.24749,0.19128,0.0722419
580,1,1,0.0158639,0.0233822,1.49121,0.226699,0.0873923
581,1,1,0.00268131,0.00392732,0.252043,0.0380767,0.0140472
582,1,1,0.0106268,0.0157194,0.99892,0.152406,0.0580344
583,1,1,0.00785405,0.0118383,0.738281,0.114777,0.0422138
584,1,1,0.00803409,0.0119033,0.755205,0.115407,0.0434324
585,1,1,0.0131567,0.0196789,1.23673,0.190794,0.0723146
586,1,1,0.00272711,0.00395968,0.256349,0.0383906,0.0145281
587,1,1,0.01567,0.0235043,1.47298,0.227883,0.0867692
588,1,1,0.0133756,0.0197336,1.2573,0.191324,0.0725857
589,1,1,0.0132646,0.0196113,1.24687,0.190139,0.0726356
590,1,1,0.0027188,0.00397945,0.255568,0.0385822,0.0145531
591,1,1,0.0234031,0.0349979,2.1999,0.339317,0.13001
592,1,1,0.00799871,0.0118204,0.751879,0.114603,0.0436068
593,1,1,0.0173728,0.0242891,1.63305,0.235492,0.0742641
594,1,1,0.00277241,0.00397304,0.260606,0.03852,0.0145913
595,1,1,0.0105012,0.0156533,0.987111,0.151765,0.0582645
596,1,1,0.0107466,0.0158337,1.01018,0.153514,0.057835
597,1,1,0.00545294,0.00795464,0.512577,0.0771231,0.0292073
598,1,1,0.00818954,0.011875,0.769817,0.115132,0.0439112
599,1,1,0.0330685,0.0482258,3.10844,0.467567,0.14934
600,1,1,0.0026635,0.00395506,0.250369,0.0383458,0.0143863
601,1,1,0.00803516,0.0119029,0.755305,0.115403,0.0434324
602,1,1,0.00696725,0.00976886,0.654921,0.0947126,0.0293063
603,1,1,0.0026745,0.00396427,0.251403,0.038435,0.0143185
604,1,1,0.0232646,0.0349182,2.18687,0.338545,0.130226
605,1,1,0.00803226,0.0118644,0.755033,0.115029,0.0435337
606,1,1,0.0103443,0.0155976,0.972362,0.151224,0.0575004
607,1,1,0.0108618,0.015832,1.02101,0.153497,0.0584927
609,1,1,0.0027096,0.00397212,0.254703,0.0385111,0.0144775
610,1,1,0.0129913,0.0195824,1.22118,0.189858,0.070879
611,1,1,0.0158205,0.0234413,1.48713,0.227271,0.0868801
612,1,1,0.0130803,0.0195836,1.22955,0.18987,0.0701979
613,1,1,0.00274617,0.00396352,0.25814,0.0384278,0.0147186
615,1,1,0.0133353,0.0196838,1.25352,0.190842,0.0727036
616,1,1,0.00264291,0.00396579,0.248434,0.0384498,0.0144529
617,1,1,0.00818444,0.0118753,0.769337,0.115135,0.0438036
618,1,1,0.00271616,0.00398562,0.255319,0.0386421,0.0144609
620,1,1,0.0132082,0.01975,1.24158,0.191484,0.0722536
621,1,1,0.0106099,0.0158426,0.997328,0.1536,0.0577265
622,1,1,0.00531095,0.00789578,0.499229,0.0765524,0.0283332
623,1,1,0.0107979,0.0158132,1.015,0.153315,0.0584047
624,1,1,0.00803238,0.0119028,0.755044,0.115402,0.0434324
625,1,1,0.00821218,0.0118847,0.771945,0.115227,0.0442837
626,1,1,0.00803531,0.0119031,0.755319,0.115404,0.0434324
627,1,1,0.0131698,0.0196105,1.23796,0.190131,0.0707095
628,1,1,0.0105432,0.0158363,0.991063,0.153539,0.0574946
629,1,1,0.00535212,0.00792974,0.503099,0.0768817,0.0289549
630,1,1,0.00352403,0.00490712,0.331259,0.0475763,0.0147388
631,1,1,0.0104091,0.0157498,0.978454,0.1527,0.056397
632,1,1,0.00796802,0.0118452,0.748994,0.114843,0.0422444
633,1,1,0.00794398,0.0118212,0.746734,0.114611,0.0421561
634,1,1,0.00788698,0.0118381,0.741376,0.114775,0.0432762
635,1,1,0.0132211,0.0195929,1.24278,0.18996,0.0726078
636,1,1,0.0157359,0.0234153,1.47918,0.22702,0.0871625
637,1,1,0.0107178,0.0158742,1.00747,0.153906,0.0580779
639,1,1,0.00541553,0.0079477,0.50906,0.0770558,0.0291062
641,1,1,0.00687487,0.00977623,0.646238,0.0947841,0.0285683
642,1,1,0.00819685,0.0118761,0.770504,0.115143,0.0438036
643,1,1,0.00539109,0.00792739,0.506763,0.0768589,0.0286285
644,1,1,0.00276803,0.00398076,0.260195,0.0385949,0.0147197
645,1,1,0.0133575,0.0197606,1.25561,0.191587,0.0725755
646,1,1,0.00275455,0.00394966,0.258928,0.0382934,0.0142768
647,1,1,0.00812755,0.0118796,0.76399,0.115177,0.0436436
649,1,1,0.00353029,0.0049381,0.331847,0.0478767,0.0143763
650,1,1,0.00547914,0.00793248,0.515039,0.0769083,0.0293209
651,1,1,0.00274839,0.00396491,0.258348,0.0384413,0.0147186
652,1,1,0.00270759,0.0039754,0.254513,0.0385429,0.0144775
653,1,1,0.00270033,0.00395545,0.253831,0.0383495,0.0145281
654,1,1,0.00546633,0.00792436,0.513835,0.0768295,0.0290563
655,1,1,0.00541602,0.00795122,0.509106,0.07709,0.0292164
656,1,1,0.0132169,0.0196275,1.24239,0.190295,0.0724629
657,1,1,0.00538781,0.0078959,0.506454,0.0765536,0.0289722
659,1,1,0.00533733,0.00792849,0.501709,0.0768695,0.0289549
660,1,1,0.0206849,0.0310569,1.94438,0.301108,0.115735
661,1,1,0.0269002,0.0406423,2.52862,0.394042,0.143836
662,1,1,0.00262403,0.00392175,0.246659,0.0380228,0.0144775
663,1,1,0.0107129,0.0158606,1.00701,0.153774,0.058232
664,1,1,0.0105995,0.0158465,0.996357,0.153637,0.0578372
665,1,1,0.00797698,0.011889,0.749836,0.115268,0.0434324
666,1,1,0.0110368,0.0161357,1.03746,0.156441,0.0585232
667,1,1,0.0106598,0.0158528,1.00202,0.153698,0.0578554
668,1,1,0.00273018,0.00398022,0.256637,0.0385897,0.0145531
669,1,1,0.0107621,0.0157153,1.01164,0.152365,0.0569205
670,1,1,0.00266104,0.00396215,0.250138,0.0384144,0.0143185
671,1,1,0.00547779,0.00793213,0.514912,0.0769049,0.0293209
672,1,1,0.0053885,0.00794384,0.506519,0.0770184,0.0288322
673,1,1,0.0079569,0.0118766,0.747949,0.115148,0.0432644
674,1,1,0.00270829,0.00397907,0.254579,0.0385785,0.0145817
675,1,1,0.0107225,0.0158241,1.00792,0.15342,0.0573273
676,1,1,0.00543027,0.00791339,0.510446,0.0767231,0.0292024
677,1,1,0.00796993,0.0118743,0.749173,0.115126,0.0429556
678,1,1,0.005416,0.00794483,0.509104,0.0770279,0.0292199
679,1,1,0.0107038,0.0158035,1.00615,0.153221,0.0581349
680,1,1,0.00532511,0.00791844,0.50056,0.0767721,0.0286371
681,1,1,0.0133695,0.0195722,1.25674,0.18976,0.0727539
682,1,1,0.0104773,0.015667,0.984866,0.151897,0.0565171
684,1,1,0.0132983,0.0196333,1.25004,0.190352,0.0727036
685,1,1,0.0054818,0.00793741,0.51529,0.0769561,0.0294431
686,1,1,0.0134555,0.0197562,1.26482,0.191544,0.0727133
687,1,1,0.00829766,0.0120084,0.77998,0.116425,0.0436798
689,1,1,0.0104352,0.0157277,0.980911,0.152486,0.057473
690,1,1,0.0133323,0.0197838,1.25324,0.191811,0.0723928
691,1,1,0.00789869,0.011834,0.742477,0.114735,0.0431588
692,1,1,0.0324159,0.0480454,3.04709,0.465817,0.172956
694,1,1,0.00541013,0.00794835,0.508552,0.0770621,0.0289549
695,1,1,0.0132041,0.0197469,1.24118,0.191454,0.0722419
697,1,1,0.00805438,0.0119162,0.757112,0.115532,0.0437452
698,1,1,0.00816116,0.0118829,0.767149,0.115209,0.0438729
699,1,1,0.0132167,0.019654,1.24237,0.190553,0.0712333
701,1,1,0.00703572,0.00977915,0.661358,0.0948124,0.0293159
702,1,1,0.0184642,0.0272868,1.73564,0.264555,0.101706
703,1,1,0.00799589,0.0118911,0.751614,0.115289,0.0433799
704,1,1,0.0106928,0.0158408,1.00512,0.153582,0.0578837
705,1,1,0.00264857,0.00395862,0.248966,0.0383803,0.0141216
706,1,1,0.00536251,0.00792678,0.504076,0.076853,0.028796
708,1,1,0.00692697,0.00978838,0.651136,0.0949019,0.0293233
709,1,1,0.00786771,0.0118215,0.739565,0.114613,0.0427663
710,1,1,0.00269282,0.00397099,0.253125,0.0385002,0.0144775
711,1,1,0.00781617,0.0118532,0.73472,0.114921,0.0427655
713,1,1,0.0104033,0.0157282,0.977908,0.152491,0.0564573
714,1,1,0.00541412,0.0079252,0.508927,0.0768377,0.0291543
715,1,1,0.0102944,0.0157118,0.967674,0.152332,0.055518
717,1,1,0.00265594,0.00394034,0.249659,0.038203,0.0142515
718,1,1,0.0108031,0.015906,1.01549,0.154215,0.0582947
719,1,1,0.005339,0.00792887,0.501866,0.0768733,0.0289549
721,1,1,0.00797436,0.0118882,0.749589,0.115261,0.0434324
722,1,1,0.013789,0.02036,1.29616,0.197398,0.0728455
723,1,1,0.00273687,0.00396421,0.257266,0.0384344,0.0146012
726,1,1,0.0107668,0.015902,1.01208,0.154175,0.0582597
727,1,1,0.018644,0.0274465,1.75253,0.266104,0.10196
728,1,1,0.0107205,0.0158664,1.00773,0.153831,0.058551
729,1,1,0.0132434,0.0196698,1.24488,0.190706,0.072299
730,1,1,0.0181647,0.0273195,1.70748,0.264873,0.101124
731,1,1,0.00272251,0.00395965,0.255916,0.0383902,0.0145281
732,1,1,0.0053831,0.00781824,0.506011,0.0758006,0.0288525
733,1,1,0.0137059,0.0194657,1.28836,0.188727,0.0598704
734,1,1,0.0299663,0.0446412,2.81683,0.432812,0.158562
735,1,1,0.00687532,0.00976099,0.64628,0.0946363,0.0296978
736,1,1,0.00808651,0.0118559,0.760132,0.114948,0.0437305
738,1,1,0.0243282,0.036368,2.28685,0.352601,0.128959
739,1,1,0.0128324,0.0195284,1.20625,0.189335,0.0722575
741,1,1,0.0132316,0.0197485,1.24377,0.191469,0.0722419
742,1,1,0.0106439,0.0158512,1.00053,0.153683,0.0579098
743,1,1,0.00271962,0.00397569,0.255644,0.0385458,0.0145849
