score_type,tier,attack_pct,k,n_targeted,n_attacked,restoration_rate,asr_after,asr_before
Score 1,structural,50,2,1016,1016,0.9645669291338582,0.03543307086614178,1.0
Score 1,structural,50,3,1016,1016,0.9645669291338582,0.03543307086614178,1.0
Score 1,structural,50,5,1016,1016,0.9645669291338582,0.03543307086614178,1.0
Score 1,structural,50,10,1016,1016,0.9478346456692913,0.05216535433070868,1.0
Score 1,structural,50,15,1016,1016,0.9478346456692913,0.05216535433070868,1.0
Score 1,structural,50,20,1016,1016,0.9448818897637795,0.055118110236220486,1.0
Score 1,structural,50,30,1016,1016,0.9104330708661418,0.08956692913385822,1.0
Score 1,structural,50,40,1016,1016,0.8228346456692913,0.17716535433070868,1.0
Score 1,structural,50,50,1016,1016,0.6181102362204725,0.38188976377952755,1.0
Score 1,structural,50,57,1016,1016,0.5610236220472441,0.4389763779527559,1.0
Score 1,noisy,50,1,1016,1016,0.9714566929133859,0.028543307086614123,1.0
Score 1,noisy,50,2,1016,1016,0.9714566929133859,0.028543307086614123,1.0
Score 1,noisy,50,3,1016,1016,0.9714566929133859,0.028543307086614123,1.0
Score 1,noisy,50,5,1016,1016,0.9714566929133859,0.028543307086614123,1.0
Score 1,noisy,50,10,1016,1016,0.9606299212598425,0.03937007874015752,1.0
Score 1,noisy,50,15,1016,1016,0.9596456692913385,0.04035433070866146,1.0
Score 1,noisy,50,20,1016,1016,0.9399606299212598,0.06003937007874016,1.0
Score 1,noisy,50,30,1016,1016,0.9124015748031497,0.08759842519685035,1.0
Score 1,noisy,50,40,1016,1016,0.8198818897637795,0.18011811023622049,1.0
Score 1,noisy,50,50,1016,1016,0.6309055118110236,0.3690944881889764,1.0
Score 1,noisy,50,57,1016,1016,0.577755905511811,0.422244094488189,1.0
Score 1,structural,60,1,1219,1219,0.9655455291222313,0.03445447087776865,1.0
Score 1,structural,60,2,1219,1219,0.9655455291222313,0.03445447087776865,1.0
Score 1,structural,60,3,1219,1219,0.9655455291222313,0.03445447087776865,1.0
Score 1,structural,60,5,1219,1219,0.9655455291222313,0.03445447087776865,1.0
Score 1,structural,60,10,1219,1219,0.9507793273174734,0.04922067268252661,1.0
Score 1,structural,60,15,1219,1219,0.9507793273174734,0.04922067268252661,1.0
Score 1,structural,60,20,1219,1219,0.9450369155045119,0.054963084495488146,1.0
Score 1,structural,60,30,1219,1219,0.9089417555373257,0.0910582444626743,1.0
Score 1,structural,60,40,1219,1219,0.822805578342904,0.17719442165709598,1.0
Score 1,structural,60,50,1219,1219,0.6210008203445447,0.37899917965545526,1.0
Score 1,structural,60,57,1219,1219,0.561115668580804,0.438884331419196,1.0
Score 1,noisy,60,1,1219,1219,0.9721082854799016,0.02789171452009842,1.0
Score 1,noisy,60,2,1219,1219,0.9721082854799016,0.02789171452009842,1.0
Score 1,noisy,60,3,1219,1219,0.9721082854799016,0.02789171452009842,1.0
Score 1,noisy,60,5,1219,1219,0.9721082854799016,0.02789171452009842,1.0
Score 1,noisy,60,10,1219,1219,0.9614438063986874,0.03855619360131257,1.0
Score 1,noisy,60,15,1219,1219,0.9589827727645611,0.04101722723543888,1.0
Score 1,noisy,60,20,1219,1219,0.940935192780968,0.059064807219031956,1.0
Score 1,noisy,60,30,1219,1219,0.9105824446267432,0.0894175553732568,1.0
Score 1,noisy,60,40,1219,1219,0.8162428219852338,0.1837571780147662,1.0
Score 1,noisy,60,50,1219,1219,0.6283839212469237,0.37161607875307634,1.0
Score 1,noisy,60,57,1219,1219,0.5726004922067268,0.4273995077932732,1.0
Score 1,structural,70,1,1423,1423,0.966268446943078,0.03373155305692199,1.0
Score 1,structural,70,2,1423,1423,0.966268446943078,0.03373155305692199,1.0
Score 1,structural,70,3,1423,1423,0.966268446943078,0.03373155305692199,1.0
Score 1,structural,70,5,1423,1423,0.966268446943078,0.03373155305692199,1.0
Score 1,structural,70,10,1423,1423,0.9522136331693605,0.047786366830639526,1.0
Score 1,structural,70,15,1423,1423,0.9486999297259311,0.05130007027406891,1.0
Score 1,structural,70,20,1423,1423,0.94378074490513,0.056219255094870024,1.0
Score 1,structural,70,30,1423,1423,0.910049191848208,0.08995080815179202,1.0
Score 1,structural,70,40,1423,1423,0.8229093464511595,0.17709065354884046,1.0
Score 1,structural,70,50,1423,1423,0.623330990864371,0.37666900913562895,1.0
Score 1,structural,70,57,1423,1423,0.5664089950808152,0.4335910049191848,1.0
Score 1,noisy,70,1,1423,1423,0.971890372452565,0.028109627547434957,1.0
Score 1,noisy,70,2,1423,1423,0.971890372452565,0.028109627547434957,1.0
Score 1,noisy,70,3,1423,1423,0.971890372452565,0.028109627547434957,1.0
Score 1,noisy,70,5,1423,1423,0.971890372452565,0.028109627547434957,1.0
Score 1,noisy,70,10,1423,1423,0.9599437807449052,0.04005621925509484,1.0
Score 1,noisy,70,15,1423,1423,0.9592410400562192,0.04075895994378076,1.0
Score 1,noisy,70,20,1423,1423,0.94378074490513,0.056219255094870024,1.0
Score 1,noisy,70,30,1423,1423,0.9135628952916374,0.08643710470836263,1.0
Score 1,noisy,70,40,1423,1423,0.8179901616303584,0.18200983836964157,1.0
Score 1,noisy,70,50,1423,1423,0.6268446943078004,0.37315530569219957,1.0
Score 1,noisy,70,57,1423,1423,0.5685172171468728,0.43148278285312724,1.0
Score 1,structural,80,1,1626,1626,0.968019680196802,0.03198031980319804,1.0
Score 1,structural,80,2,1626,1626,0.968019680196802,0.03198031980319804,1.0
Score 1,structural,80,3,1626,1626,0.968019680196802,0.03198031980319804,1.0
Score 1,structural,80,5,1626,1626,0.968019680196802,0.03198031980319804,1.0
Score 1,structural,80,10,1626,1626,0.9544895448954489,0.045510455104551095,1.0
Score 1,structural,80,15,1626,1626,0.9514145141451414,0.04858548585485856,1.0
Score 1,structural,80,20,1626,1626,0.9428044280442804,0.05719557195571956,1.0
Score 1,structural,80,30,1626,1626,0.9138991389913899,0.08610086100861014,1.0
Score 1,structural,80,40,1626,1626,0.8259532595325954,0.17404674046740465,1.0
Score 1,structural,80,50,1626,1626,0.6285362853628537,0.37146371463714634,1.0
Score 1,structural,80,57,1626,1626,0.5719557195571956,0.4280442804428044,1.0
Score 1,noisy,80,1,1626,1626,0.9692496924969249,0.03075030750307506,1.0
Score 1,noisy,80,2,1626,1626,0.9692496924969249,0.03075030750307506,1.0
Score 1,noisy,80,3,1626,1626,0.9692496924969249,0.03075030750307506,1.0
Score 1,noisy,80,5,1626,1626,0.9692496924969249,0.03075030750307506,1.0
Score 1,noisy,80,10,1626,1626,0.958179581795818,0.04182041820418203,1.0
Score 1,noisy,80,15,1626,1626,0.958179581795818,0.04182041820418203,1.0
Score 1,noisy,80,20,1626,1626,0.9452644526445264,0.05473554735547359,1.0
Score 1,noisy,80,30,1626,1626,0.9138991389913899,0.08610086100861014,1.0
Score 1,noisy,80,40,1626,1626,0.8204182041820418,0.1795817958179582,1.0
Score 1,noisy,80,50,1626,1626,0.6303813038130381,0.36961869618696186,1.0
Score 1,noisy,80,57,1626,1626,0.5713407134071341,0.4286592865928659,1.0
Score 1,structural,90,1,1829,1829,0.9671951886276654,0.0328048113723346,1.0
Score 1,structural,90,2,1829,1829,0.9671951886276654,0.0328048113723346,1.0
Score 1,structural,90,3,1829,1829,0.9671951886276654,0.0328048113723346,1.0
Score 1,structural,90,5,1829,1829,0.9671951886276654,0.0328048113723346,1.0
Score 1,structural,90,10,1829,1829,0.9540732640787315,0.0459267359212685,1.0
Score 1,structural,90,15,1829,1829,0.9513395297977036,0.04866047020229636,1.0
Score 1,structural,90,20,1829,1829,0.9420448332422089,0.05795516675779111,1.0
Score 1,structural,90,30,1829,1829,0.9125205030071077,0.08747949699289226,1.0
Score 1,structural,90,40,1829,1829,0.8239475123018043,0.1760524876981957,1.0
Score 1,structural,90,50,1829,1829,0.6216511755057409,0.3783488244942591,1.0
Score 1,structural,90,57,1829,1829,0.5664297430289775,0.43357025697102247,1.0
Score 1,noisy,90,1,1829,1829,0.9699289229086933,0.03007107709130674,1.0
Score 1,noisy,90,2,1829,1829,0.9699289229086933,0.03007107709130674,1.0
Score 1,noisy,90,3,1829,1829,0.9699289229086933,0.03007107709130674,1.0
Score 1,noisy,90,5,1829,1829,0.9699289229086933,0.03007107709130674,1.0
Score 1,noisy,90,10,1829,1829,0.9568069983597595,0.043193001640240536,1.0
Score 1,noisy,90,15,1829,1829,0.9584472389283761,0.04155276107162387,1.0
Score 1,noisy,90,20,1829,1829,0.9480590486604702,0.051940951339529806,1.0
Score 1,noisy,90,30,1829,1829,0.9158009841443412,0.08419901585565881,1.0
Score 1,noisy,90,40,1829,1829,0.825587752870421,0.17441224712957903,1.0
Score 1,noisy,90,50,1829,1829,0.6287588846364134,0.3712411153635866,1.0
Score 1,noisy,90,57,1829,1829,0.5735374521596501,0.42646254784034987,1.0
Score 1,structural,100,1,2033,2033,0.9680275454992622,0.031972454500737824,1.0
Score 1,structural,100,2,2033,2033,0.9680275454992622,0.031972454500737824,1.0
Score 1,structural,100,3,2033,2033,0.9680275454992622,0.031972454500737824,1.0
Score 1,structural,100,5,2033,2033,0.9680275454992622,0.031972454500737824,1.0
Score 1,structural,100,10,2033,2033,0.9542547958681751,0.045745204131824924,1.0
Score 1,structural,100,15,2033,2033,0.9537629119527792,0.04623708804722082,1.0
Score 1,structural,100,20,2033,2033,0.9424495818986719,0.057550418101328105,1.0
Score 1,structural,100,30,2033,2033,0.911460895228726,0.08853910477127402,1.0
Score 1,structural,100,40,2033,2033,0.8214461387112642,0.17855386128873585,1.0
Score 1,structural,100,50,2033,2033,0.6242006886374816,0.37579931136251843,1.0
Score 1,structural,100,57,2033,2033,0.5691096901131333,0.4308903098868667,1.0
Score 1,noisy,100,1,2033,2033,0.9680275454992622,0.031972454500737824,1.0
Score 1,noisy,100,2,2033,2033,0.9680275454992622,0.031972454500737824,1.0
Score 1,noisy,100,3,2033,2033,0.9680275454992622,0.031972454500737824,1.0
Score 1,noisy,100,5,2033,2033,0.9680275454992622,0.031972454500737824,1.0
Score 1,noisy,100,10,2033,2033,0.9542547958681751,0.045745204131824924,1.0
Score 1,noisy,100,15,2033,2033,0.9537629119527792,0.04623708804722082,1.0
Score 1,noisy,100,20,2033,2033,0.9424495818986719,0.057550418101328105,1.0
Score 1,noisy,100,30,2033,2033,0.911460895228726,0.08853910477127402,1.0
Score 1,noisy,100,40,2033,2033,0.8214461387112642,0.17855386128873585,1.0
Score 1,noisy,100,50,2033,2033,0.6242006886374816,0.37579931136251843,1.0
Score 1,noisy,100,57,2033,2033,0.5691096901131333,0.4308903098868667,1.0
Score 2,structural,10,1,203,203,0.9655172413793104,0.03448275862068961,1.0
Score 2,structural,10,2,203,203,0.9655172413793104,0.03448275862068961,1.0
Score 2,structural,10,3,203,203,0.9655172413793104,0.03448275862068961,1.0
Score 2,structural,10,5,203,203,0.9655172413793104,0.03448275862068961,1.0
Score 2,structural,10,10,203,203,0.9507389162561576,0.049261083743842415,1.0
Score 2,structural,10,15,203,203,0.9211822660098522,0.0788177339901478,1.0
Score 2,structural,10,20,203,203,0.9211822660098522,0.0788177339901478,1.0
Score 2,structural,10,30,203,203,0.896551724137931,0.10344827586206895,1.0
Score 2,structural,10,40,203,203,0.8226600985221675,0.17733990147783252,1.0
Score 2,structural,10,50,203,203,0.6059113300492611,0.3940886699507389,1.0
Score 2,structural,10,57,203,203,0.5615763546798029,0.43842364532019706,1.0
Score 2,noisy,10,1,203,203,0.9753694581280788,0.024630541871921152,1.0
Score 2,noisy,10,2,203,203,0.9753694581280788,0.024630541871921152,1.0
Score 2,noisy,10,3,203,203,0.9753694581280788,0.024630541871921152,1.0
Score 2,noisy,10,5,203,203,0.9753694581280788,0.024630541871921152,1.0
Score 2,noisy,10,10,203,203,0.9556650246305419,0.044334975369458074,1.0
Score 2,noisy,10,15,203,203,0.9704433497536946,0.029556650246305383,1.0
Score 2,noisy,10,20,203,203,0.9408866995073891,0.059113300492610876,1.0
Score 2,noisy,10,30,203,203,0.8866995073891626,0.11330049261083741,1.0
Score 2,noisy,10,40,203,203,0.7881773399014779,0.21182266009852213,1.0
Score 2,noisy,10,50,203,203,0.625615763546798,0.37438423645320196,1.0
Score 2,noisy,10,57,203,203,0.5911330049261084,0.40886699507389157,1.0
Score 2,structural,20,1,406,406,0.9556650246305419,0.044334975369458074,1.0
Score 2,structural,20,2,406,406,0.9556650246305419,0.044334975369458074,1.0
Score 2,structural,20,3,406,406,0.9556650246305419,0.044334975369458074,1.0
Score 2,structural,20,5,406,406,0.9556650246305419,0.044334975369458074,1.0
Score 2,structural,20,10,406,406,0.9359605911330049,0.0640394088669951,1.0
Score 2,structural,20,15,406,406,0.9334975369458128,0.06650246305418717,1.0
Score 2,structural,20,20,406,406,0.9310344827586207,0.06896551724137934,1.0
Score 2,structural,20,30,406,406,0.8990147783251231,0.10098522167487689,1.0
Score 2,structural,20,40,406,406,0.8201970443349754,0.17980295566502458,1.0
Score 2,structural,20,50,406,406,0.6108374384236454,0.38916256157635465,1.0
