score_type,tier,attack_pct,k,n_targeted,n_attacked,restoration_rate,asr_after,asr_before
Score 1,structural,10,1,205,205,0.9463414634146341,0.0536585365853659,1.0
Score 1,structural,10,2,205,205,0.848780487804878,0.15121951219512197,1.0
Score 1,structural,10,3,205,205,0.8975609756097561,0.10243902439024388,1.0
Score 1,structural,10,5,205,205,0.8829268292682927,0.11707317073170731,1.0
Score 1,structural,10,10,205,205,0.6097560975609756,0.3902439024390244,1.0
Score 1,structural,10,15,205,205,0.5560975609756098,0.4439024390243902,1.0
Score 1,structural,10,20,205,205,0.5414634146341464,0.4585365853658536,1.0
Score 1,structural,10,30,205,205,0.08780487804878048,0.9121951219512195,1.0
Score 1,structural,10,40,205,205,0.014634146341463415,0.9853658536585366,1.0
Score 1,structural,10,50,205,205,0.0,1.0,1.0
Score 1,structural,10,57,205,205,0.0,1.0,1.0
Score 1,noisy,10,1,205,53,0.2830188679245283,0.7169811320754718,0.25853658536585367
Score 1,noisy,10,2,205,53,0.24528301886792453,0.7547169811320755,0.25853658536585367
Score 1,noisy,10,3,205,53,0.24528301886792453,0.7547169811320755,0.25853658536585367
Score 1,noisy,10,5,205,53,0.24528301886792453,0.7547169811320755,0.25853658536585367
Score 1,noisy,10,10,205,53,0.20754716981132076,0.7924528301886793,0.25853658536585367
Score 1,noisy,10,15,205,53,0.20754716981132076,0.7924528301886793,0.25853658536585367
Score 1,noisy,10,20,205,53,0.20754716981132076,0.7924528301886793,0.25853658536585367
Score 1,noisy,10,30,205,53,0.16981132075471697,0.8301886792452831,0.25853658536585367
Score 1,noisy,10,40,205,53,0.3018867924528302,0.6981132075471699,0.25853658536585367
Score 1,noisy,10,50,205,53,0.18867924528301888,0.8113207547169812,0.25853658536585367
Score 1,noisy,10,57,205,53,0.0,1.0,0.25853658536585367
Score 1,structural,20,1,411,407,0.7788697788697788,0.22113022113022118,0.9902676399026764
Score 1,structural,20,2,411,407,0.7051597051597052,0.29484029484029484,0.9902676399026764
Score 1,structural,20,3,411,407,0.7714987714987716,0.22850122850122845,0.9902676399026764
Score 1,structural,20,5,411,407,0.769041769041769,0.23095823095823098,0.9902676399026764
Score 1,structural,20,10,411,407,0.4864864864864865,0.5135135135135135,0.9902676399026764
Score 1,structural,20,15,411,407,0.4520884520884521,0.547911547911548,0.9902676399026764
Score 1,structural,20,20,411,407,0.44717444717444715,0.5528255528255528,0.9902676399026764
Score 1,structural,20,30,411,407,0.14742014742014742,0.8525798525798526,0.9902676399026764
Score 1,structural,20,40,411,407,0.04176904176904177,0.9582309582309583,0.9902676399026764
Score 1,structural,20,50,411,407,0.019656019656019656,0.9803439803439803,0.9902676399026764
Score 1,structural,20,57,411,407,0.0,1.0,0.9902676399026764
Score 1,noisy,20,1,411,101,0.2871287128712871,0.7128712871287128,0.24574209245742093
Score 1,noisy,20,2,411,101,0.32673267326732675,0.6732673267326732,0.24574209245742093
Score 1,noisy,20,3,411,101,0.31683168316831684,0.6831683168316831,0.24574209245742093
Score 1,noisy,20,5,411,101,0.32673267326732675,0.6732673267326732,0.24574209245742093
Score 1,noisy,20,10,411,101,0.3069306930693069,0.693069306930693,0.24574209245742093
Score 1,noisy,20,15,411,101,0.33663366336633666,0.6633663366336633,0.24574209245742093
Score 1,noisy,20,20,411,101,0.33663366336633666,0.6633663366336633,0.24574209245742093
Score 1,noisy,20,30,411,101,0.297029702970297,0.7029702970297029,0.24574209245742093
Score 1,noisy,20,40,411,101,0.2376237623762376,0.7623762376237624,0.24574209245742093
Score 1,noisy,20,50,411,101,0.1485148514851485,0.8514851485148515,0.24574209245742093
Score 1,noisy,20,57,411,101,0.0,1.0,0.24574209245742093
Score 1,structural,30,1,617,596,0.6862416107382551,0.31375838926174493,0.965964343598055
Score 1,structural,30,2,617,596,0.5906040268456376,0.4093959731543624,0.965964343598055
Score 1,structural,30,3,617,596,0.6577181208053692,0.3422818791946308,0.965964343598055
Score 1,structural,30,5,617,596,0.6442953020134228,0.3557046979865772,0.965964343598055
Score 1,structural,30,10,617,596,0.39429530201342283,0.6057046979865772,0.965964343598055
Score 1,structural,30,15,617,596,0.3674496644295302,0.6325503355704698,0.965964343598055
Score 1,structural,30,20,617,596,0.3691275167785235,0.6308724832214765,0.965964343598055
Score 1,structural,30,30,617,596,0.14429530201342283,0.8557046979865772,0.965964343598055
Score 1,structural,30,40,617,596,0.05536912751677853,0.9446308724832215,0.965964343598055
Score 1,structural,30,50,617,596,0.02181208053691275,0.9781879194630873,0.965964343598055
Score 1,structural,30,57,617,596,0.0,1.0,0.965964343598055
Score 1,noisy,30,1,617,175,0.41714285714285715,0.5828571428571429,0.28363047001620745
Score 1,noisy,30,2,617,175,0.3657142857142857,0.6342857142857143,0.28363047001620745
Score 1,noisy,30,3,617,175,0.37714285714285717,0.6228571428571428,0.28363047001620745
Score 1,noisy,30,5,617,175,0.3942857142857143,0.6057142857142856,0.28363047001620745
Score 1,noisy,30,10,617,175,0.34285714285714286,0.6571428571428571,0.28363047001620745
Score 1,noisy,30,15,617,175,0.35428571428571426,0.6457142857142857,0.28363047001620745
Score 1,noisy,30,20,617,175,0.3657142857142857,0.6342857142857143,0.28363047001620745
Score 1,noisy,30,30,617,175,0.30857142857142855,0.6914285714285715,0.28363047001620745
Score 1,noisy,30,40,617,175,0.22285714285714286,0.7771428571428571,0.28363047001620745
Score 1,noisy,30,50,617,175,0.12571428571428572,0.8742857142857143,0.28363047001620745
Score 1,noisy,30,57,617,175,0.0,1.0,0.28363047001620745
Score 1,structural,40,1,822,786,0.6806615776081425,0.3193384223918575,0.9562043795620438
Score 1,structural,40,2,822,786,0.5559796437659033,0.44402035623409675,0.9562043795620438
Score 1,structural,40,3,822,786,0.6183206106870229,0.38167938931297707,0.9562043795620438
Score 1,structural,40,5,822,786,0.5979643765903307,0.40203562340966925,0.9562043795620438
Score 1,structural,40,10,822,786,0.366412213740458,0.633587786259542,0.9562043795620438
Score 1,structural,40,15,822,786,0.33587786259541985,0.6641221374045801,0.9562043795620438
Score 1,structural,40,20,822,786,0.3371501272264631,0.6628498727735369,0.9562043795620438
Score 1,structural,40,30,822,786,0.1475826972010178,0.8524173027989822,0.9562043795620438
Score 1,structural,40,40,822,786,0.06361323155216285,0.9363867684478372,0.9562043795620438
Score 1,structural,40,50,822,786,0.024173027989821884,0.9758269720101781,0.9562043795620438
Score 1,structural,40,57,822,786,0.0,1.0,0.9562043795620438
Score 1,noisy,40,1,822,283,0.48056537102473496,0.519434628975265,0.3442822384428224
Score 1,noisy,40,2,822,283,0.4028268551236749,0.5971731448763251,0.3442822384428224
Score 1,noisy,40,3,822,283,0.40636042402826855,0.5936395759717314,0.3442822384428224
Score 1,noisy,40,5,822,283,0.4381625441696113,0.5618374558303887,0.3442822384428224
Score 1,noisy,40,10,822,283,0.37809187279151946,0.6219081272084805,0.3442822384428224
Score 1,noisy,40,15,822,283,0.3992932862190813,0.6007067137809188,0.3442822384428224
Score 1,noisy,40,20,822,283,0.3957597173144876,0.6042402826855124,0.3442822384428224
Score 1,noisy,40,30,822,283,0.3215547703180212,0.6784452296819787,0.3442822384428224
Score 1,noisy,40,40,822,283,0.2332155477031802,0.7667844522968198,0.3442822384428224
Score 1,noisy,40,50,822,283,0.10954063604240283,0.8904593639575972,0.3442822384428224
Score 1,noisy,40,57,822,283,0.0,1.0,0.3442822384428224
Score 1,structural,50,1,1028,970,0.6824742268041237,0.31752577319587627,0.943579766536965
Score 1,structural,50,2,1028,970,0.5525773195876289,0.4474226804123711,0.943579766536965
Score 1,structural,50,3,1028,970,0.6123711340206186,0.3876288659793814,0.943579766536965
Score 1,structural,50,5,1028,970,0.5855670103092784,0.4144329896907216,0.943579766536965
Score 1,structural,50,10,1028,970,0.3835051546391753,0.6164948453608248,0.943579766536965
Score 1,structural,50,15,1028,970,0.3494845360824742,0.6505154639175258,0.943579766536965
Score 1,structural,50,20,1028,970,0.35360824742268043,0.6463917525773195,0.943579766536965
Score 1,structural,50,30,1028,970,0.17216494845360825,0.8278350515463917,0.943579766536965
Score 1,structural,50,40,1028,970,0.07938144329896907,0.920618556701031,0.943579766536965
Score 1,structural,50,50,1028,970,0.030927835051546393,0.9690721649484536,0.943579766536965
Score 1,structural,50,57,1028,970,0.0,1.0,0.943579766536965
Score 1,noisy,50,1,1028,422,0.533175355450237,0.466824644549763,0.41050583657587547
Score 1,noisy,50,2,1028,422,0.46208530805687204,0.5379146919431279,0.41050583657587547
Score 1,noisy,50,3,1028,422,0.46208530805687204,0.5379146919431279,0.41050583657587547
Score 1,noisy,50,5,1028,422,0.504739336492891,0.49526066350710896,0.41050583657587547
Score 1,noisy,50,10,1028,422,0.42417061611374407,0.5758293838862559,0.41050583657587547
Score 1,noisy,50,15,1028,422,0.43838862559241704,0.561611374407583,0.41050583657587547
Score 1,noisy,50,20,1028,422,0.4431279620853081,0.5568720379146919,0.41050583657587547
Score 1,noisy,50,30,1028,422,0.3459715639810427,0.6540284360189573,0.41050583657587547
Score 1,noisy,50,40,1028,422,0.24407582938388625,0.7559241706161137,0.41050583657587547
Score 1,noisy,50,50,1028,422,0.12322274881516587,0.8767772511848342,0.41050583657587547
Score 1,noisy,50,57,1028,422,0.0,1.0,0.41050583657587547
Score 1,structural,60,1,1234,1110,0.6774774774774774,0.32252252252252256,0.899513776337115
Score 1,structural,60,2,1234,1110,0.5567567567567567,0.44324324324324327,0.899513776337115
Score 1,structural,60,3,1234,1110,0.6081081081081081,0.3918918918918919,0.899513776337115
Score 1,structural,60,5,1234,1110,0.5918918918918918,0.40810810810810816,0.899513776337115
Score 1,structural,60,10,1234,1110,0.4009009009009009,0.5990990990990991,0.899513776337115
Score 1,structural,60,15,1234,1110,0.37117117117117115,0.6288288288288288,0.899513776337115
Score 1,structural,60,20,1234,1110,0.37747747747747745,0.6225225225225226,0.899513776337115
Score 1,structural,60,30,1234,1110,0.2009009009009009,0.7990990990990992,0.899513776337115
Score 1,structural,60,40,1234,1110,0.1036036036036036,0.8963963963963963,0.899513776337115
Score 1,structural,60,50,1234,1110,0.04594594594594595,0.9540540540540541,0.899513776337115
Score 1,structural,60,57,1234,1110,0.0,1.0,0.899513776337115
Score 1,noisy,60,1,1234,606,0.5825082508250825,0.4174917491749175,0.49108589951377635
