Attack metrics report
Dataset: taiwan_bankruptcy
Attack: pgd
epsilon=0.07

Correctly-classified originals: 2998/3410
Successfully attacked (among correct): 2979/2998
ASR (among correct): 0.9937

Changed samples among correct (any feature changed): 2998/2998
Max |delta| among correct: 0.07

Changed samples among successful attacks: 2979/2979
Max |delta| among successful attacks: 0.07

Summary of perturbation size (delta = X_adv - X_test) over correctly-classified originals
  MAE  : mean=0.0560288 median=0.0559321 min=0.0509417 max=0.0646169
  RMSE : mean=0.0621706 median=0.06217 min=0.0589366 max=0.0670538
  L1   : mean=5.26671 median=5.25762 min=4.78852 max=6.07399
  L2   : mean=0.602767 median=0.60276 min=0.571412 max=0.65011
  Linf : mean=0.07 median=0.07 min=0.07 max=0.07

Original vs Perturbed (these can look very similar if delta is small)
Subset: correctly-classified originals
  MAE  : orig_mean=0.326241 adv_mean=0.342656 mean|diff|=0.0164149 max|diff|=0.0252625
  RMSE : orig_mean=0.450105 adv_mean=0.462771 mean|diff|=0.0127784 max|diff|=0.0230409
  L1   : orig_mean=30.6666 adv_mean=32.2096 mean|diff|=1.543 max|diff|=2.37467
  L2   : orig_mean=4.36393 adv_mean=4.48673 mean|diff|=0.123891 max|diff|=0.223389
  Linf : orig_mean=0.999071 adv_mean=0.999517 mean|diff|=0.00135775 max|diff|=0.07

Subset: successfully-attacked (among correct)
  MAE  : orig_mean=0.326063 adv_mean=0.342497 mean|diff|=0.0164335 max|diff|=0.0252625
  RMSE : orig_mean=0.449903 adv_mean=0.462624 mean|diff|=0.0128209 max|diff|=0.0230409
  L1   : orig_mean=30.6499 adv_mean=32.1947 mean|diff|=1.54475 max|diff|=2.37467
  L2   : orig_mean=4.36197 adv_mean=4.48531 mean|diff|=0.124303 max|diff|=0.223389
  Linf : orig_mean=0.999068 adv_mean=0.999538 mean|diff|=0.00133986 max|diff|=0.07

Per-sample details (correctly-classified originals)
idx,attack_success,changed,mae_delta,rmse_delta,l1_delta,l2_delta,linf_delta
60,1,1,0.055425,0.0618476,5.20995,0.599635,0.07
61,1,1,0.0571839,0.0630387,5.37528,0.611183,0.07
62,1,1,0.05667,0.0627348,5.32698,0.608237,0.07
63,1,1,0.0566438,0.06272,5.32452,0.608093,0.07
64,1,1,0.0578315,0.0631114,5.43616,0.611888,0.07
66,1,1,0.0548303,0.0614611,5.15405,0.595888,0.07
67,1,1,0.0572522,0.0629658,5.38171,0.610476,0.07
68,1,1,0.0537462,0.0608194,5.05214,0.589666,0.07
69,1,1,0.0557726,0.0618789,5.24262,0.599938,0.07
70,1,1,0.0539933,0.0606312,5.07537,0.587842,0.07
71,1,1,0.0574788,0.0630509,5.403,0.611301,0.07
72,1,1,0.0557951,0.0620204,5.24474,0.60131,0.07
73,1,1,0.0575387,0.0632431,5.40864,0.613165,0.07
74,1,1,0.0568273,0.0627236,5.34177,0.608128,0.07
75,1,1,0.0640269,0.0667433,6.01853,0.6471,0.07
76,1,1,0.0539905,0.0611063,5.0751,0.592447,0.07
77,1,1,0.0560543,0.0622692,5.2691,0.603722,0.07
78,1,1,0.0560082,0.0622803,5.26477,0.60383,0.07
79,1,1,0.0536366,0.0609524,5.04184,0.590956,0.07
80,1,1,0.0572619,0.0630677,5.38262,0.611464,0.07
81,1,1,0.0555151,0.0618771,5.21842,0.599921,0.07
82,1,1,0.0554624,0.0613253,5.21346,0.594571,0.07
83,1,1,0.0556661,0.0620785,5.23261,0.601873,0.07
84,1,1,0.054599,0.0612092,5.13231,0.593445,0.07
85,1,1,0.05568,0.0621535,5.23392,0.602601,0.07
86,1,1,0.0552415,0.0616418,5.1927,0.59764,0.07
87,1,1,0.0545534,0.0613472,5.12802,0.594783,0.07
88,1,1,0.0568516,0.0628799,5.34405,0.609644,0.07
89,1,1,0.0574594,0.062931,5.40118,0.610138,0.07
90,1,1,0.0554964,0.0617618,5.21666,0.598803,0.07
91,1,1,0.0566274,0.0624992,5.32298,0.605953,0.07
92,1,1,0.0535196,0.0602718,5.03084,0.584357,0.07
94,1,1,0.0571571,0.0630308,5.37276,0.611107,0.07
95,1,1,0.0574131,0.0631287,5.39683,0.612055,0.07
96,1,1,0.0573213,0.0630945,5.3882,0.611724,0.07
97,1,1,0.0552509,0.0618496,5.19358,0.599655,0.07
98,1,1,0.0571925,0.0628536,5.37609,0.609388,0.07
99,1,1,0.0573596,0.0630634,5.3918,0.611423,0.07
100,1,1,0.0543425,0.0609805,5.10819,0.591228,0.07
102,1,1,0.0543092,0.0613809,5.10506,0.59511,0.07
103,1,1,0.0547567,0.0615154,5.14713,0.596414,0.07
104,1,1,0.05485,0.0616994,5.1559,0.598198,0.07
105,1,1,0.0570353,0.0627942,5.36132,0.608813,0.07
106,1,1,0.0547192,0.0613631,5.14361,0.594938,0.07
107,1,1,0.0570586,0.0629008,5.36351,0.609846,0.07
108,1,1,0.0547172,0.0612888,5.14341,0.594216,0.07
109,1,1,0.0539547,0.0610513,5.07175,0.591914,0.07
110,1,1,0.0575675,0.0632685,5.41134,0.613411,0.07
111,1,1,0.055764,0.0618386,5.24181,0.599547,0.07
112,1,1,0.0570105,0.0628278,5.35899,0.609138,0.07
113,1,1,0.0537015,0.0609464,5.04794,0.590897,0.07
114,1,1,0.0544655,0.0613128,5.11975,0.59445,0.07
115,1,1,0.0571203,0.0628901,5.36931,0.609742,0.07
116,1,1,0.0556694,0.0620768,5.23293,0.601857,0.07
117,0,1,0.0565184,0.0626294,5.31273,0.607215,0.07
119,1,1,0.057409,0.0630976,5.39645,0.611754,0.07
120,1,1,0.0551324,0.0615483,5.18244,0.596733,0.07
121,1,1,0.0557154,0.0619176,5.23725,0.600314,0.07
122,1,1,0.0582622,0.0634522,5.47664,0.615192,0.07
123,1,1,0.0534876,0.0601422,5.02784,0.5831,0.07
124,1,1,0.0535847,0.060261,5.03696,0.584252,0.07
125,1,1,0.0564599,0.0624904,5.30723,0.605867,0.07
126,1,1,0.0563568,0.062397,5.29754,0.604961,0.07
127,1,1,0.0544206,0.0612346,5.11554,0.593692,0.07
128,1,1,0.0543907,0.0614095,5.11273,0.595388,0.07
129,1,1,0.0572538,0.0630054,5.38185,0.61086,0.07
130,1,1,0.0553483,0.061921,5.20274,0.600346,0.07
131,1,1,0.0535412,0.0604632,5.03287,0.586212,0.07
132,1,1,0.0561235,0.0622404,5.27561,0.603443,0.07
133,1,1,0.0624515,0.0658856,5.87044,0.638785,0.07
134,1,1,0.0550748,0.0613289,5.17703,0.594606,0.07
135,1,1,0.0580127,0.063476,5.45319,0.615423,0.07
136,1,1,0.0643288,0.0669959,6.04691,0.64955,0.07
137,1,1,0.0548873,0.0609604,5.1594,0.591033,0.07
139,1,1,0.0565093,0.0622985,5.31188,0.604006,0.07
140,1,1,0.0554934,0.0616666,5.21638,0.59788,0.07
141,1,1,0.0558488,0.0620703,5.24979,0.601794,0.07
142,1,1,0.0559011,0.062292,5.25471,0.603943,0.07
143,1,1,0.0553771,0.0616137,5.20545,0.597367,0.07
144,1,1,0.0569859,0.0627678,5.35667,0.608556,0.07
145,1,1,0.0550207,0.0616798,5.17195,0.598008,0.07
146,1,1,0.0579658,0.0634638,5.44878,0.615304,0.07
147,1,1,0.0550581,0.0613969,5.17546,0.595265,0.07
148,1,1,0.0530981,0.060364,4.99122,0.585251,0.07
149,1,1,0.0569229,0.0629799,5.35075,0.610613,0.07
150,1,1,0.0549111,0.0613151,5.16164,0.594472,0.07
151,1,1,0.0559681,0.0619719,5.26101,0.60084,0.07
152,1,1,0.0543106,0.0610285,5.10519,0.591693,0.07
154,1,1,0.0537103,0.0604995,5.04877,0.586564,0.07
155,1,1,0.0546277,0.0615213,5.13501,0.596471,0.07
156,1,1,0.0575283,0.0631212,5.40766,0.611983,0.07
157,1,1,0.0569299,0.062951,5.35141,0.610332,0.07
158,1,1,0.0534405,0.0605304,5.02341,0.586864,0.07
159,1,1,0.0552898,0.0617842,5.19724,0.59902,0.07
160,1,1,0.0556927,0.0618985,5.23511,0.600129,0.07
161,1,1,0.0568689,0.0628959,5.34567,0.609799,0.07
162,1,1,0.0548145,0.0616618,5.15256,0.597834,0.07
163,1,1,0.0556891,0.061895,5.23478,0.600095,0.07
164,1,1,0.0554873,0.0619804,5.2158,0.600922,0.07
165,1,1,0.0634198,0.0660025,5.96146,0.639918,0.07
166,1,1,0.0554013,0.0618986,5.20772,0.600129,0.07
167,1,1,0.0562863,0.0623743,5.29092,0.604741,0.07
168,1,1,0.0550101,0.0614091,5.17095,0.595383,0.07
169,1,1,0.0571034,0.062559,5.36772,0.606532,0.07
170,1,1,0.0544309,0.0610869,5.1165,0.592259,0.07
171,1,1,0.0566799,0.0627434,5.32791,0.60832,0.07
172,1,1,0.0576328,0.0631546,5.41748,0.612307,0.07
173,1,1,0.0541062,0.0608864,5.08599,0.590316,0.07
174,1,1,0.0550541,0.0617369,5.17508,0.598562,0.07
175,1,1,0.0580327,0.063488,5.45507,0.615539,0.07
176,1,1,0.0539877,0.0611507,5.07485,0.592878,0.07
178,1,1,0.0579789,0.0632155,5.45001,0.612897,0.07
179,1,1,0.0548911,0.0614494,5.15976,0.595774,0.07
181,1,1,0.0563776,0.062475,5.29949,0.605718,0.07
183,1,1,0.0546381,0.0610114,5.13598,0.591528,0.07
184,1,1,0.0545739,0.0611992,5.12994,0.593348,0.07
185,1,1,0.0632708,0.0661155,5.94746,0.641014,0.07
186,1,1,0.05562,0.0618585,5.22828,0.59974,0.07
187,1,1,0.0559086,0.0622777,5.25541,0.603805,0.07
188,1,1,0.056556,0.0626312,5.31626,0.607232,0.07
189,1,1,0.0559153,0.0622449,5.25603,0.603487,0.07
190,1,1,0.0564714,0.062604,5.30831,0.606969,0.07
191,1,1,0.0571933,0.0630422,5.37617,0.611217,0.07
192,1,1,0.0544175,0.0612243,5.11524,0.593591,0.07
193,1,1,0.0554725,0.0619681,5.21441,0.600803,0.07
194,1,1,0.0562557,0.0623997,5.28803,0.604988,0.07
195,1,1,0.0573105,0.0630917,5.38718,0.611697,0.07
197,1,1,0.0574129,0.0627426,5.39681,0.608312,0.07
198,1,1,0.0565526,0.0623613,5.31594,0.604615,0.07
199,1,1,0.0548831,0.0616798,5.15902,0.598008,0.07
200,1,1,0.0542248,0.0610917,5.09713,0.592306,0.07
201,1,1,0.0509417,0.0594481,4.78852,0.576371,0.07
202,1,1,0.0545626,0.061305,5.12888,0.594374,0.07
203,1,1,0.0567742,0.0628083,5.33677,0.608949,0.07
204,1,1,0.0623679,0.0655468,5.86258,0.6355,0.07
205,1,1,0.0566189,0.0626575,5.32217,0.607487,0.07
206,1,1,0.057473,0.0631666,5.40247,0.612423,0.07
207,1,1,0.0581324,0.0635456,5.46445,0.616097,0.07
208,1,1,0.0569685,0.0622389,5.35504,0.603429,0.07
209,1,1,0.0558261,0.0621875,5.24766,0.602931,0.07
210,1,1,0.0531447,0.0605788,4.9956,0.587333,0.07
211,1,1,0.0564197,0.0623214,5.30346,0.604229,0.07
213,1,1,0.0567633,0.0623085,5.33575,0.604103,0.07
214,1,1,0.0554236,0.0617166,5.20981,0.598364,0.07
215,1,1,0.0531205,0.0599242,4.99333,0.580987,0.07
216,1,1,0.0533357,0.0606353,5.01356,0.587881,0.07
217,1,1,0.0567875,0.0628123,5.33803,0.608988,0.07
218,1,1,0.0548323,0.0616081,5.15423,0.597313,0.07
219,1,1,0.0562564,0.0621809,5.2881,0.602866,0.07
220,1,1,0.054818,0.0615932,5.15289,0.597168,0.07
221,1,1,0.0569309,0.0629534,5.3515,0.610356,0.07
222,1,1,0.0569583,0.0626938,5.35408,0.607839,0.07
223,1,1,0.0541328,0.0606781,5.08849,0.588296,0.07
224,1,1,0.0545441,0.0612538,5.12715,0.593878,0.07
225,1,1,0.056961,0.0625213,5.35433,0.606167,0.07
226,1,1,0.0557915,0.0619499,5.2444,0.600626,0.07
227,1,1,0.0561281,0.0620837,5.27604,0.601924,0.07
228,1,1,0.0628769,0.0659885,5.91043,0.639782,0.07
229,1,1,0.0571979,0.0630432,5.3766,0.611227,0.07
230,1,1,0.0554548,0.0618738,5.21275,0.599889,0.07
231,1,1,0.0566112,0.062512,5.32145,0.606076,0.07
232,1,1,0.0562836,0.0621829,5.29066,0.602886,0.07
233,1,1,0.0530121,0.0602702,4.98314,0.584342,0.07
234,1,1,0.0571319,0.0629678,5.3704,0.610496,0.07
235,1,1,0.0556605,0.0621275,5.23209,0.602349,0.07
237,1,1,0.0565797,0.0626345,5.31849,0.607264,0.07
238,1,1,0.0571785,0.0630373,5.37478,0.611169,0.07
239,1,1,0.0568789,0.0628841,5.34662,0.609684,0.07
240,1,1,0.0575251,0.063196,5.40736,0.612708,0.07
241,1,1,0.0595438,0.0640997,5.59712,0.62147,0.07
242,1,1,0.0542358,0.0609032,5.09817,0.590479,0.07
243,1,1,0.0582035,0.0634444,5.47113,0.615117,0.07
244,1,1,0.0571203,0.0627318,5.3693,0.608207,0.07
245,1,1,0.0571524,0.0627504,5.37232,0.608388,0.07
246,1,1,0.0555723,0.0618561,5.2238,0.599717,0.07
247,1,1,0.0579586,0.0632268,5.44811,0.613007,0.07
248,1,1,0.0550894,0.0618459,5.17841,0.599619,0.07
249,1,1,0.0568814,0.0624325,5.34685,0.605306,0.07
250,1,1,0.0572119,0.063048,5.37792,0.611273,0.07
251,1,1,0.0561558,0.0623239,5.27865,0.604253,0.07
252,1,1,0.0572984,0.0630849,5.38605,0.611631,0.07
253,1,1,0.0562667,0.0622139,5.28907,0.603186,0.07
255,1,1,0.0572892,0.0629393,5.38518,0.610219,0.07
256,1,1,0.0561581,0.0622254,5.27886,0.603298,0.07
257,1,1,0.0580233,0.0634872,5.45419,0.615531,0.07
258,1,1,0.0575422,0.0630415,5.40896,0.61121,0.07
259,1,1,0.0553757,0.0618577,5.20532,0.599733,0.07
260,1,1,0.0550034,0.0611702,5.17032,0.593067,0.07
261,1,1,0.0529527,0.0603908,4.97755,0.58551,0.07
262,1,1,0.0532113,0.060721,5.00186,0.588712,0.07
265,1,1,0.0549118,0.0616804,5.16171,0.598014,0.07
266,1,1,0.0572325,0.0627914,5.37985,0.608785,0.07
267,1,1,0.0548586,0.061237,5.15671,0.593715,0.07
269,1,1,0.0540975,0.0606139,5.08516,0.587673,0.07
270,1,1,0.0567509,0.0627777,5.33459,0.608652,0.07
271,1,1,0.0557938,0.0621988,5.24462,0.60304,0.07
273,1,1,0.0570748,0.0628636,5.36503,0.609486,0.07
274,1,1,0.0578461,0.0633757,5.43753,0.61445,0.07
276,1,1,0.0556166,0.0616969,5.22796,0.598174,0.07
277,1,1,0.0577341,0.0630664,5.42701,0.611451,0.07
278,1,1,0.0530268,0.0601033,4.98452,0.582723,0.07
279,1,1,0.055967,0.0623001,5.2609,0.604022,0.07
280,1,1,0.0563905,0.0625464,5.30071,0.60641,0.07
281,1,1,0.0558118,0.0621306,5.24631,0.602378,0.07
282,1,1,0.0573054,0.0630389,5.38671,0.611185,0.07
283,1,1,0.0547516,0.061224,5.14665,0.593589,0.07
284,1,1,0.0567736,0.0627251,5.33672,0.608142,0.07
285,1,1,0.0567402,0.0624417,5.33358,0.605395,0.07
287,1,1,0.0556589,0.0621907,5.23193,0.602961,0.07
288,1,1,0.0550518,0.0616776,5.17487,0.597987,0.07
289,1,1,0.0541361,0.0607483,5.08879,0.588976,0.07
290,1,1,0.0570011,0.0627423,5.35811,0.608309,0.07
291,1,1,0.0554994,0.0616802,5.21694,0.598012,0.07
292,1,1,0.0548612,0.0611446,5.15695,0.592819,0.07
293,1,1,0.0585966,0.0638435,5.50808,0.618985,0.07
294,1,1,0.0572356,0.063057,5.38015,0.61136,0.07
295,1,1,0.0541679,0.0610907,5.09178,0.592296,0.07
296,1,1,0.0561871,0.062226,5.28159,0.603304,0.07
298,1,1,0.0574267,0.0631556,5.39811,0.612317,0.07
299,1,1,0.0552762,0.0617779,5.19596,0.598959,0.07
300,1,1,0.05533,0.0617313,5.20102,0.598508,0.07
301,1,1,0.0557557,0.0619226,5.24103,0.600362,0.07
302,1,1,0.0561348,0.0624839,5.27668,0.605804,0.07
303,1,1,0.0558313,0.0618893,5.24815,0.600039,0.07
304,1,1,0.0552804,0.06184,5.19635,0.599561,0.07
305,1,1,0.0570784,0.062622,5.36537,0.607143,0.07
306,1,1,0.0550834,0.0616866,5.17784,0.598074,0.07
307,1,1,0.0566451,0.0624592,5.32464,0.605564,0.07
308,1,1,0.0581392,0.0635498,5.46509,0.616138,0.07
309,1,1,0.0564991,0.0624723,5.31091,0.605692,0.07
310,1,1,0.055204,0.0616909,5.18917,0.598116,0.07
311,1,1,0.0574344,0.0630532,5.39883,0.611324,0.07
312,1,1,0.0557271,0.0622177,5.23835,0.603223,0.07
313,1,1,0.0566307,0.0626736,5.32329,0.607644,0.07
314,1,1,0.0553605,0.061885,5.20389,0.599998,0.07
315,1,1,0.0544344,0.0612302,5.11683,0.593648,0.07
316,1,1,0.0579904,0.0634652,5.4511,0.615318,0.07
317,1,1,0.0563063,0.0624804,5.2928,0.60577,0.07
318,1,1,0.0549395,0.0617655,5.16431,0.598839,0.07
319,1,1,0.0565408,0.0625866,5.31484,0.6068,0.07
320,1,1,0.0588728,0.0639427,5.53405,0.619947,0.07
321,1,1,0.055053,0.0615857,5.17498,0.597096,0.07
322,1,1,0.0543812,0.0612614,5.11184,0.593952,0.07
323,1,1,0.0571447,0.0629883,5.3716,0.610694,0.07
324,1,1,0.0533967,0.0601419,5.01929,0.583097,0.07
325,1,1,0.0561985,0.0622367,5.28266,0.603407,0.07
326,1,1,0.0564899,0.0625512,5.31005,0.606456,0.07
327,1,1,0.0531707,0.0601508,4.99805,0.583184,0.07
328,1,1,0.0561801,0.0621274,5.28093,0.602347,0.07
329,1,1,0.0559555,0.0621896,5.25982,0.602951,0.07
330,1,1,0.0522518,0.0596992,4.91167,0.578805,0.07
331,1,1,0.0553667,0.0618274,5.20447,0.599439,0.07
332,1,1,0.0557022,0.0621333,5.23601,0.602405,0.07
333,1,1,0.0541238,0.0612694,5.08763,0.594029,0.07
335,1,1,0.0557292,0.0617016,5.23855,0.598219,0.07
337,1,1,0.0575381,0.0632294,5.40858,0.613032,0.07
338,1,1,0.054821,0.061287,5.15317,0.594199,0.07
339,1,1,0.0580313,0.063489,5.45495,0.615549,0.07
340,1,1,0.0543039,0.0612879,5.10456,0.594208,0.07
341,1,1,0.0556901,0.0619955,5.23487,0.601068,0.07
342,1,1,0.0551611,0.0614688,5.18515,0.595962,0.07
343,1,1,0.054783,0.0613494,5.1496,0.594805,0.07
344,1,1,0.0545908,0.0611791,5.13153,0.593154,0.07
345,1,1,0.0569533,0.0626384,5.35361,0.607301,0.07
346,1,1,0.0548296,0.0613649,5.15398,0.594954,0.07
347,1,1,0.0554694,0.0618493,5.21412,0.599651,0.07
348,1,1,0.0540119,0.0611636,5.07712,0.593003,0.07
349,1,1,0.0556389,0.0618758,5.23005,0.599908,0.07
352,1,1,0.0562959,0.0622241,5.29181,0.603285,0.07
353,1,1,0.0584659,0.0635285,5.49579,0.615932,0.07
354,1,1,0.0572586,0.0630626,5.38231,0.611415,0.07
355,1,1,0.0563643,0.0622639,5.29825,0.60367,0.07
358,1,1,0.0555068,0.0619533,5.21764,0.60066,0.07
359,1,1,0.0551333,0.0618698,5.18253,0.59985,0.07
360,1,1,0.052708,0.0597009,4.95455,0.578821,0.07
362,1,1,0.0559305,0.062187,5.25747,0.602925,0.07
365,1,1,0.0559144,0.0619021,5.25595,0.600163,0.07
366,1,1,0.0579857,0.0630943,5.45065,0.611722,0.07
367,1,1,0.0571754,0.0630362,5.37448,0.611159,0.07
368,1,1,0.0575579,0.0632591,5.41044,0.61332,0.07
369,1,1,0.055509,0.0616148,5.21784,0.597378,0.07
370,1,1,0.0549376,0.0612724,5.16413,0.594058,0.07
373,1,1,0.0552999,0.0614581,5.19819,0.595859,0.07
374,1,1,0.057228,0.0627839,5.37944,0.608713,0.07
375,1,1,0.0549925,0.0616612,5.1693,0.597827,0.07
376,1,1,0.0552325,0.061757,5.19185,0.598756,0.07
377,1,1,0.0588863,0.0639203,5.53531,0.61973,0.07
378,1,1,0.0548121,0.0616665,5.15234,0.597879,0.07
379,1,1,0.0558001,0.0622354,5.24521,0.603395,0.07
381,1,1,0.056484,0.0623396,5.30949,0.604405,0.07
382,0,1,0.0571381,0.0630264,5.37098,0.611063,0.07
384,1,1,0.053792,0.0606641,5.05645,0.58816,0.07
385,1,1,0.0547454,0.0615872,5.14606,0.59711,0.07
386,1,1,0.0550131,0.061283,5.17123,0.594161,0.07
387,1,1,0.0554457,0.0617866,5.21189,0.599044,0.07
388,1,1,0.0543775,0.0611403,5.11149,0.592777,0.07
389,1,1,0.0545871,0.0612306,5.13118,0.593653,0.07
390,1,1,0.0537757,0.0604294,5.05491,0.585885,0.07
391,1,1,0.0562541,0.0621994,5.28789,0.603045,0.07
392,1,1,0.0576215,0.0633123,5.41643,0.613835,0.07
393,1,1,0.0570017,0.0628175,5.35816,0.609038,0.07
394,1,1,0.056644,0.0626926,5.32454,0.607828,0.07
395,0,1,0.0557348,0.0617896,5.23907,0.599072,0.07
396,1,1,0.0565548,0.0626682,5.31615,0.607591,0.07
397,1,1,0.0581885,0.0635711,5.46972,0.616345,0.07
398,1,1,0.054077,0.0612136,5.08324,0.593488,0.07
399,1,1,0.0563876,0.0625227,5.30044,0.60618,0.07
400,1,1,0.0541092,0.0612288,5.08627,0.593635,0.07
402,1,1,0.0550367,0.0616424,5.17345,0.597645,0.07
404,1,1,0.0572428,0.0630601,5.38083,0.61139,0.07
405,1,1,0.0567181,0.0626442,5.3315,0.607358,0.07
406,1,1,0.0533351,0.0604962,5.0135,0.586533,0.07
407,1,1,0.0542952,0.0610177,5.10375,0.591588,0.07
408,1,1,0.0557878,0.0621942,5.24405,0.602996,0.07
409,1,1,0.0566833,0.0627457,5.32823,0.608342,0.07
410,1,1,0.0574782,0.0631085,5.40295,0.61186,0.07
411,1,1,0.0576667,0.0633542,5.42067,0.614242,0.07
412,1,1,0.0536675,0.0603632,5.04474,0.585243,0.07
413,1,1,0.0641355,0.0667189,6.02874,0.646863,0.07
414,1,1,0.056296,0.0621251,5.29182,0.602325,0.07
415,1,1,0.0576041,0.0629669,5.41479,0.610487,0.07
416,1,1,0.0550084,0.0614756,5.17079,0.596028,0.07
417,1,1,0.056596,0.0625008,5.32002,0.605968,0.07
418,1,1,0.0546406,0.0614507,5.13622,0.595787,0.07
420,1,1,0.0559107,0.0623096,5.2556,0.604114,0.07
421,1,1,0.0566327,0.0626811,5.32347,0.607716,0.07
