score_type,tier,regime,attack_pct,k,n_targeted,n_attacked,restoration_rate,asr_after
Score 1,noisy,aggressive,20,10,411,411,0.0681265206812652,0.9318734793187348
Score 1,noisy,aggressive,20,15,411,411,0.07542579075425791,0.9245742092457421
Score 1,noisy,aggressive,20,20,411,411,0.0705596107055961,0.9294403892944039
Score 1,noisy,aggressive,20,30,411,411,0.024330900243309004,0.975669099756691
Score 1,noisy,aggressive,20,40,411,411,0.0072992700729927005,0.9927007299270073
Score 1,noisy,aggressive,20,50,411,411,0.0,1.0
Score 1,noisy,aggressive,20,57,411,411,0.0,1.0
Score 1,noisy,stealthy,20,1,411,114,0.8245614035087719,0.17543859649122806
Score 1,noisy,stealthy,20,2,411,114,0.6140350877192983,0.38596491228070173
Score 1,noisy,stealthy,20,3,411,114,0.5964912280701754,0.4035087719298246
Score 1,noisy,stealthy,20,5,411,114,0.5,0.5
Score 1,noisy,stealthy,20,10,411,114,0.23684210526315788,0.7631578947368421
Score 1,noisy,stealthy,20,15,411,114,0.30701754385964913,0.6929824561403508
Score 1,noisy,stealthy,20,20,411,114,0.32456140350877194,0.6754385964912281
Score 1,noisy,stealthy,20,30,411,114,0.35964912280701755,0.6403508771929824
Score 1,noisy,stealthy,20,40,411,114,0.49122807017543857,0.5087719298245614
Score 1,noisy,stealthy,20,50,411,114,0.2807017543859649,0.7192982456140351
Score 1,noisy,stealthy,20,57,411,114,0.0,1.0
Score 1,structural,aggressive,30,1,617,617,0.08589951377633712,0.9141004862236629
Score 1,structural,aggressive,30,2,617,617,0.0,1.0
Score 1,structural,aggressive,30,3,617,617,0.0,1.0
Score 1,structural,aggressive,30,5,617,617,0.0,1.0
Score 1,structural,aggressive,30,10,617,617,0.0,1.0
Score 1,structural,aggressive,30,15,617,617,0.0,1.0
Score 1,structural,aggressive,30,20,617,617,0.0,1.0
Score 1,structural,aggressive,30,30,617,617,0.0,1.0
Score 1,structural,aggressive,30,40,617,617,0.0,1.0
Score 1,structural,aggressive,30,50,617,617,0.0,1.0
Score 1,structural,aggressive,30,57,617,617,0.0,1.0
Score 1,structural,stealthy,30,1,617,162,0.8333333333333334,0.16666666666666663
Score 1,structural,stealthy,30,2,617,162,0.6666666666666666,0.33333333333333337
Score 1,structural,stealthy,30,3,617,162,0.6604938271604939,0.3395061728395061
Score 1,structural,stealthy,30,5,617,162,0.5802469135802469,0.41975308641975306
Score 1,structural,stealthy,30,10,617,162,0.2839506172839506,0.7160493827160495
Score 1,structural,stealthy,30,15,617,162,0.35802469135802467,0.6419753086419753
Score 1,structural,stealthy,30,20,617,162,0.37037037037037035,0.6296296296296297
Score 1,structural,stealthy,30,30,617,162,0.345679012345679,0.654320987654321
Score 1,structural,stealthy,30,40,617,162,0.3271604938271605,0.6728395061728395
Score 1,structural,stealthy,30,50,617,162,0.2962962962962963,0.7037037037037037
Score 1,structural,stealthy,30,57,617,162,0.0,1.0
Score 1,noisy,aggressive,30,1,617,617,0.24959481361426256,0.7504051863857375
Score 1,noisy,aggressive,30,2,617,617,0.11831442463533225,0.8816855753646677
Score 1,noisy,aggressive,30,3,617,617,0.11345218800648298,0.8865478119935171
Score 1,noisy,aggressive,30,5,617,617,0.11021069692058347,0.8897893030794165
Score 1,noisy,aggressive,30,10,617,617,0.10210696920583469,0.8978930307941653
Score 1,noisy,aggressive,30,15,617,617,0.09238249594813615,0.9076175040518638
Score 1,noisy,aggressive,30,20,617,617,0.07617504051863858,0.9238249594813615
Score 1,noisy,aggressive,30,30,617,617,0.01620745542949757,0.9837925445705025
Score 1,noisy,aggressive,30,40,617,617,0.004862236628849271,0.9951377633711507
Score 1,noisy,aggressive,30,50,617,617,0.0,1.0
Score 1,noisy,aggressive,30,57,617,617,0.0,1.0
Score 1,noisy,stealthy,30,1,617,187,0.8716577540106952,0.12834224598930477
Score 1,noisy,stealthy,30,2,617,187,0.7219251336898396,0.27807486631016043
Score 1,noisy,stealthy,30,3,617,187,0.7005347593582888,0.2994652406417112
Score 1,noisy,stealthy,30,5,617,187,0.6256684491978609,0.3743315508021391
Score 1,noisy,stealthy,30,10,617,187,0.3155080213903743,0.6844919786096257
Score 1,noisy,stealthy,30,15,617,187,0.37967914438502676,0.6203208556149733
Score 1,noisy,stealthy,30,20,617,187,0.40106951871657753,0.5989304812834224
Score 1,noisy,stealthy,30,30,617,187,0.43315508021390375,0.5668449197860963
Score 1,noisy,stealthy,30,40,617,187,0.48128342245989303,0.518716577540107
Score 1,noisy,stealthy,30,50,617,187,0.3048128342245989,0.6951871657754011
Score 1,noisy,stealthy,30,57,617,187,0.0,1.0
Score 1,structural,aggressive,40,1,822,822,0.18126520681265207,0.8187347931873479
Score 1,structural,aggressive,40,2,822,822,0.0,1.0
Score 1,structural,aggressive,40,3,822,822,0.006082725060827251,0.9939172749391727
Score 1,structural,aggressive,40,5,822,822,0.0,1.0
Score 1,structural,aggressive,40,10,822,822,0.0,1.0
Score 1,structural,aggressive,40,15,822,822,0.0,1.0
Score 1,structural,aggressive,40,20,822,822,0.0,1.0
Score 1,structural,aggressive,40,30,822,822,0.0,1.0
Score 1,structural,aggressive,40,40,822,822,0.0,1.0
Score 1,structural,aggressive,40,50,822,822,0.0,1.0
Score 1,structural,aggressive,40,57,822,822,0.0,1.0
Score 1,structural,stealthy,40,1,822,291,0.8625429553264605,0.13745704467353947
Score 1,structural,stealthy,40,2,822,291,0.7663230240549829,0.23367697594501713
Score 1,structural,stealthy,40,3,822,291,0.7560137457044673,0.24398625429553267
Score 1,structural,stealthy,40,5,822,291,0.6597938144329897,0.3402061855670103
Score 1,structural,stealthy,40,10,822,291,0.18900343642611683,0.8109965635738832
Score 1,structural,stealthy,40,15,822,291,0.27147766323024053,0.7285223367697595
Score 1,structural,stealthy,40,20,822,291,0.27491408934707906,0.7250859106529209
Score 1,structural,stealthy,40,30,822,291,0.33676975945017185,0.6632302405498282
Score 1,structural,stealthy,40,40,822,291,0.2268041237113402,0.7731958762886598
Score 1,structural,stealthy,40,50,822,291,0.1958762886597938,0.8041237113402062
Score 1,structural,stealthy,40,57,822,291,0.0,1.0
Score 1,noisy,aggressive,40,1,822,822,0.2980535279805353,0.7019464720194647
Score 1,noisy,aggressive,40,2,822,822,0.12408759124087591,0.8759124087591241
Score 1,noisy,aggressive,40,3,822,822,0.1192214111922141,0.8807785888077859
Score 1,noisy,aggressive,40,5,822,822,0.11313868613138686,0.8868613138686131
Score 1,noisy,aggressive,40,10,822,822,0.08880778588807786,0.9111922141119222
Score 1,noisy,aggressive,40,15,822,822,0.0705596107055961,0.9294403892944039
Score 1,noisy,aggressive,40,20,822,822,0.057177615571776155,0.9428223844282239
Score 1,noisy,aggressive,40,30,822,822,0.012165450121654502,0.9878345498783455
Score 1,noisy,aggressive,40,40,822,822,0.0036496350364963502,0.9963503649635036
Score 1,noisy,aggressive,40,50,822,822,0.0,1.0
Score 1,noisy,aggressive,40,57,822,822,0.0,1.0
Score 1,noisy,stealthy,40,1,822,289,0.8858131487889274,0.11418685121107264
Score 1,noisy,stealthy,40,2,822,289,0.7750865051903114,0.22491349480968859
Score 1,noisy,stealthy,40,3,822,289,0.7577854671280276,0.24221453287197237
Score 1,noisy,stealthy,40,5,822,289,0.6920415224913494,0.3079584775086506
Score 1,noisy,stealthy,40,10,822,289,0.31833910034602075,0.6816608996539792
Score 1,noisy,stealthy,40,15,822,289,0.4013840830449827,0.5986159169550174
Score 1,noisy,stealthy,40,20,822,289,0.4117647058823529,0.5882352941176471
Score 1,noisy,stealthy,40,30,822,289,0.48788927335640137,0.5121107266435987
Score 1,noisy,stealthy,40,40,822,289,0.4982698961937716,0.5017301038062284
Score 1,noisy,stealthy,40,50,822,289,0.31833910034602075,0.6816608996539792
Score 1,noisy,stealthy,40,57,822,289,0.0,1.0
Score 1,structural,aggressive,50,1,1028,1028,0.245136186770428,0.754863813229572
Score 1,structural,aggressive,50,2,1028,1028,0.01264591439688716,0.9873540856031129
Score 1,structural,aggressive,50,3,1028,1028,0.019455252918287938,0.980544747081712
Score 1,structural,aggressive,50,5,1028,1028,0.007782101167315175,0.9922178988326849
Score 1,structural,aggressive,50,10,1028,1028,0.0,1.0
Score 1,structural,aggressive,50,15,1028,1028,0.0,1.0
Score 1,structural,aggressive,50,20,1028,1028,0.0,1.0
Score 1,structural,aggressive,50,30,1028,1028,0.0,1.0
Score 1,structural,aggressive,50,40,1028,1028,0.0,1.0
Score 1,structural,aggressive,50,50,1028,1028,0.0,1.0
Score 1,structural,aggressive,50,57,1028,1028,0.0,1.0
Score 1,structural,stealthy,50,1,1028,420,0.8785714285714286,0.12142857142857144
Score 1,structural,stealthy,50,2,1028,420,0.8,0.19999999999999996
Score 1,structural,stealthy,50,3,1028,420,0.7904761904761904,0.20952380952380956
Score 1,structural,stealthy,50,5,1028,420,0.7095238095238096,0.29047619047619044
Score 1,structural,stealthy,50,10,1028,420,0.2119047619047619,0.7880952380952381
Score 1,structural,stealthy,50,15,1028,420,0.3,0.7
Score 1,structural,stealthy,50,20,1028,420,0.3047619047619048,0.6952380952380952
Score 1,structural,stealthy,50,30,1028,420,0.3880952380952381,0.611904761904762
Score 1,structural,stealthy,50,40,1028,420,0.23809523809523808,0.7619047619047619
Score 1,structural,stealthy,50,50,1028,420,0.15476190476190477,0.8452380952380952
Score 1,structural,stealthy,50,57,1028,420,0.0,1.0
Score 1,noisy,aggressive,50,1,1028,1028,0.3317120622568093,0.6682879377431907
Score 1,noisy,aggressive,50,2,1028,1028,0.1245136186770428,0.8754863813229572
Score 1,noisy,aggressive,50,3,1028,1028,0.1245136186770428,0.8754863813229572
Score 1,noisy,aggressive,50,5,1028,1028,0.11186770428015565,0.8881322957198443
Score 1,noisy,aggressive,50,10,1028,1028,0.07198443579766536,0.9280155642023347
Score 1,noisy,aggressive,50,15,1028,1028,0.05642023346303502,0.943579766536965
Score 1,noisy,aggressive,50,20,1028,1028,0.04571984435797665,0.9542801556420234
Score 1,noisy,aggressive,50,30,1028,1028,0.009727626459143969,0.9902723735408561
Score 1,noisy,aggressive,50,40,1028,1028,0.0029182879377431907,0.9970817120622568
Score 1,noisy,aggressive,50,50,1028,1028,0.0,1.0
Score 1,noisy,aggressive,50,57,1028,1028,0.0,1.0
Score 1,noisy,stealthy,50,1,1028,400,0.8825,0.11750000000000005
Score 1,noisy,stealthy,50,2,1028,400,0.795,0.20499999999999996
Score 1,noisy,stealthy,50,3,1028,400,0.785,0.21499999999999997
Score 1,noisy,stealthy,50,5,1028,400,0.72,0.28
Score 1,noisy,stealthy,50,10,1028,400,0.3425,0.6575
Score 1,noisy,stealthy,50,15,1028,400,0.44,0.56
Score 1,noisy,stealthy,50,20,1028,400,0.4475,0.5525
Score 1,noisy,stealthy,50,30,1028,400,0.5225,0.47750000000000004
Score 1,noisy,stealthy,50,40,1028,400,0.5,0.5
Score 1,noisy,stealthy,50,50,1028,400,0.3125,0.6875
Score 1,noisy,stealthy,50,57,1028,400,0.0,1.0
Score 1,structural,aggressive,60,1,1234,1234,0.2820097244732577,0.7179902755267423
Score 1,structural,aggressive,60,2,1234,1234,0.03079416531604538,0.9692058346839546
Score 1,structural,aggressive,60,3,1234,1234,0.03970826580226904,0.960291734197731
Score 1,structural,aggressive,60,5,1234,1234,0.023500810372771474,0.9764991896272285
Score 1,structural,aggressive,60,10,1234,1234,0.0008103727714748784,0.9991896272285251
Score 1,structural,aggressive,60,15,1234,1234,0.0,1.0
Score 1,structural,aggressive,60,20,1234,1234,0.0,1.0
Score 1,structural,aggressive,60,30,1234,1234,0.0,1.0
Score 1,structural,aggressive,60,40,1234,1234,0.0,1.0
Score 1,structural,aggressive,60,50,1234,1234,0.0,1.0
Score 1,structural,aggressive,60,57,1234,1234,0.0,1.0
Score 1,structural,stealthy,60,1,1234,531,0.8775894538606404,0.12241054613935964
Score 1,structural,stealthy,60,2,1234,531,0.8097928436911488,0.1902071563088512
Score 1,structural,stealthy,60,3,1234,531,0.8041431261770244,0.19585687382297556
Score 1,structural,stealthy,60,5,1234,531,0.7269303201506592,0.27306967984934083
Score 1,structural,stealthy,60,10,1234,531,0.2504708097928437,0.7495291902071564
Score 1,structural,stealthy,60,15,1234,531,0.3502824858757062,0.6497175141242938
Score 1,structural,stealthy,60,20,1234,531,0.3540489642184557,0.6459510357815443
Score 1,structural,stealthy,60,30,1234,531,0.4350282485875706,0.5649717514124294
Score 1,structural,stealthy,60,40,1234,531,0.2937853107344633,0.7062146892655368
Score 1,structural,stealthy,60,50,1234,531,0.18267419962335216,0.8173258003766478
Score 1,structural,stealthy,60,57,1234,531,0.0,1.0
Score 1,noisy,aggressive,60,1,1234,1234,0.3606158833063209,0.6393841166936791
Score 1,noisy,aggressive,60,2,1234,1234,0.11426256077795786,0.8857374392220422
Score 1,noisy,aggressive,60,3,1234,1234,0.11588330632090761,0.8841166936790924
Score 1,noisy,aggressive,60,5,1234,1234,0.09967585089141005,0.9003241491085899
Score 1,noisy,aggressive,60,10,1234,1234,0.059967585089141004,0.940032414910859
Score 1,noisy,aggressive,60,15,1234,1234,0.04700162074554295,0.9529983792544571
Score 1,noisy,aggressive,60,20,1234,1234,0.03808752025931929,0.9619124797406807
Score 1,noisy,aggressive,60,30,1234,1234,0.008103727714748784,0.9918962722852512
Score 1,noisy,aggressive,60,40,1234,1234,0.0024311183144246355,0.9975688816855753
Score 1,noisy,aggressive,60,50,1234,1234,0.0,1.0
Score 1,noisy,aggressive,60,57,1234,1234,0.0,1.0
Score 1,noisy,stealthy,60,1,1234,530,0.8905660377358491,0.10943396226415092
Score 1,noisy,stealthy,60,2,1234,530,0.8150943396226416,0.18490566037735845
Score 1,noisy,stealthy,60,3,1234,530,0.8056603773584906,0.1943396226415094
Score 1,noisy,stealthy,60,5,1234,530,0.7452830188679245,0.2547169811320755
Score 1,noisy,stealthy,60,10,1234,530,0.32264150943396225,0.6773584905660377
Score 1,noisy,stealthy,60,15,1234,530,0.4226415094339623,0.5773584905660377
Score 1,noisy,stealthy,60,20,1234,530,0.43018867924528303,0.569811320754717
Score 1,noisy,stealthy,60,30,1234,530,0.5188679245283019,0.4811320754716981
Score 1,noisy,stealthy,60,40,1234,530,0.44339622641509435,0.5566037735849056
Score 1,noisy,stealthy,60,50,1234,530,0.2509433962264151,0.7490566037735849
Score 1,noisy,stealthy,60,57,1234,530,0.0,1.0
Score 1,structural,aggressive,70,1,1439,1439,0.3050729673384295,0.6949270326615705
Score 1,structural,aggressive,70,2,1439,1439,0.0472550382209868,0.9527449617790132
Score 1,structural,aggressive,70,3,1439,1439,0.054204308547602505,0.9457956914523975
Score 1,structural,aggressive,70,5,1439,1439,0.03822098679638638,0.9617790132036136
Score 1,structural,aggressive,70,10,1439,1439,0.007644197359277276,0.9923558026407228
Score 1,structural,aggressive,70,15,1439,1439,0.0006949270326615705,0.9993050729673384
Score 1,structural,aggressive,70,20,1439,1439,0.0,1.0
Score 1,structural,aggressive,70,30,1439,1439,0.0,1.0
Score 1,structural,aggressive,70,40,1439,1439,0.0,1.0
Score 1,structural,aggressive,70,50,1439,1439,0.0,1.0
Score 1,structural,aggressive,70,57,1439,1439,0.0,1.0
Score 1,structural,stealthy,70,1,1439,634,0.8832807570977917,0.11671924290220825
Score 1,structural,stealthy,70,2,1439,634,0.8201892744479495,0.17981072555205047
Score 1,structural,stealthy,70,3,1439,634,0.8138801261829653,0.18611987381703465
Score 1,structural,stealthy,70,5,1439,634,0.7413249211356467,0.25867507886435326
Score 1,structural,stealthy,70,10,1439,634,0.2634069400630915,0.7365930599369085
Score 1,structural,stealthy,70,15,1439,634,0.3659305993690852,0.6340694006309149
Score 1,structural,stealthy,70,20,1439,634,0.3675078864353312,0.6324921135646688
Score 1,structural,stealthy,70,30,1439,634,0.4605678233438486,0.5394321766561514
Score 1,structural,stealthy,70,40,1439,634,0.33280757097791797,0.6671924290220821
Score 1,structural,stealthy,70,50,1439,634,0.20977917981072555,0.7902208201892744
Score 1,structural,stealthy,70,57,1439,634,0.0,1.0
Score 1,noisy,aggressive,70,1,1439,1439,0.3752605976372481,0.6247394023627519
Score 1,noisy,aggressive,70,2,1439,1439,0.09798471160528145,0.9020152883947186
Score 1,noisy,aggressive,70,3,1439,1439,0.10284920083391244,0.8971507991660875
Score 1,noisy,aggressive,70,5,1439,1439,0.08547602501737317,0.9145239749826268
Score 1,noisy,aggressive,70,10,1439,1439,0.05142460041695622,0.9485753995830438
Score 1,noisy,aggressive,70,15,1439,1439,0.04030576789437109,0.9596942321056289
Score 1,noisy,aggressive,70,20,1439,1439,0.03266157053509382,0.9673384294649062
Score 1,noisy,aggressive,70,30,1439,1439,0.006949270326615705,0.9930507296733843
Score 1,noisy,aggressive,70,40,1439,1439,0.0020847810979847115,0.9979152189020153
Score 1,noisy,aggressive,70,50,1439,1439,0.0,1.0
Score 1,noisy,aggressive,70,57,1439,1439,0.0,1.0
Score 1,noisy,stealthy,70,1,1439,658,0.89209726443769,0.10790273556231
Score 1,noisy,stealthy,70,2,1439,658,0.8297872340425532,0.17021276595744683
Score 1,noisy,stealthy,70,3,1439,658,0.8191489361702128,0.18085106382978722
Score 1,noisy,stealthy,70,5,1439,658,0.7477203647416414,0.2522796352583586
Score 1,noisy,stealthy,70,10,1439,658,0.2735562310030395,0.7264437689969605
Score 1,noisy,stealthy,70,15,1439,658,0.3723404255319149,0.6276595744680851
Score 1,noisy,stealthy,70,20,1439,658,0.3768996960486322,0.6231003039513678
Score 1,noisy,stealthy,70,30,1439,658,0.4817629179331307,0.5182370820668694
Score 1,noisy,stealthy,70,40,1439,658,0.3768996960486322,0.6231003039513678
Score 1,noisy,stealthy,70,50,1439,658,0.21580547112462006,0.78419452887538
Score 1,noisy,stealthy,70,57,1439,658,0.0,1.0
Score 1,structural,aggressive,80,1,1645,1645,0.31671732522796353,0.6832826747720364
Score 1,structural,aggressive,80,2,1645,1645,0.0547112462006079,0.9452887537993921
Score 1,structural,aggressive,80,3,1645,1645,0.06139817629179331,0.9386018237082067
Score 1,structural,aggressive,80,5,1645,1645,0.04680851063829787,0.9531914893617022
Score 1,structural,aggressive,80,10,1645,1645,0.02796352583586626,0.9720364741641337
Score 1,structural,aggressive,80,15,1645,1645,0.01641337386018237,0.9835866261398176
Score 1,structural,aggressive,80,20,1645,1645,0.01094224924012158,0.9890577507598785
Score 1,structural,aggressive,80,30,1645,1645,0.0,1.0
Score 1,structural,aggressive,80,40,1645,1645,0.0,1.0
Score 1,structural,aggressive,80,50,1645,1645,0.0,1.0
Score 1,structural,aggressive,80,57,1645,1645,0.0,1.0
Score 1,structural,stealthy,80,1,1645,707,0.8896746817538896,0.11032531824611036
Score 1,structural,stealthy,80,2,1645,707,0.8274398868458275,0.17256011315417252
Score 1,structural,stealthy,80,3,1645,707,0.8189533239038189,0.18104667609618108
Score 1,structural,stealthy,80,5,1645,707,0.7496463932107497,0.25035360678925034
Score 1,structural,stealthy,80,10,1645,707,0.2814710042432815,0.7185289957567185
Score 1,structural,stealthy,80,15,1645,707,0.37906647807637905,0.620933521923621
Score 1,structural,stealthy,80,20,1645,707,0.38330975954738333,0.6166902404526167
Score 1,structural,stealthy,80,30,1645,707,0.4695898161244696,0.5304101838755304
Score 1,structural,stealthy,80,40,1645,707,0.3465346534653465,0.6534653465346535
Score 1,structural,stealthy,80,50,1645,707,0.22347949080622348,0.7765205091937766
Score 1,structural,stealthy,80,57,1645,707,0.0,1.0
Score 1,noisy,aggressive,80,1,1645,1645,0.35927051671732524,0.6407294832826748
Score 1,noisy,aggressive,80,2,1645,1645,0.08571428571428572,0.9142857142857143
Score 1,noisy,aggressive,80,3,1645,1645,0.08996960486322189,0.9100303951367781
Score 1,noisy,aggressive,80,5,1645,1645,0.07477203647416414,0.9252279635258358
Score 1,noisy,aggressive,80,10,1645,1645,0.044984802431610946,0.955015197568389
Score 1,noisy,aggressive,80,15,1645,1645,0.03525835866261398,0.964741641337386
Score 1,noisy,aggressive,80,20,1645,1645,0.02857142857142857,0.9714285714285714
Score 1,noisy,aggressive,80,30,1645,1645,0.0060790273556231,0.993920972644377
Score 1,noisy,aggressive,80,40,1645,1645,0.00182370820668693,0.998176291793313
Score 1,noisy,aggressive,80,50,1645,1645,0.0,1.0
Score 1,noisy,aggressive,80,57,1645,1645,0.0,1.0
Score 1,noisy,stealthy,80,1,1645,767,0.8891786179921773,0.11082138200782266
Score 1,noisy,stealthy,80,2,1645,767,0.8213820078226858,0.17861799217731422
Score 1,noisy,stealthy,80,3,1645,767,0.8122555410691004,0.18774445893089964
Score 1,noisy,stealthy,80,5,1645,767,0.7327249022164276,0.2672750977835724
Score 1,noisy,stealthy,80,10,1645,767,0.25945241199478486,0.7405475880052151
Score 1,noisy,stealthy,80,15,1645,767,0.3546284224250326,0.6453715775749673
Score 1,noisy,stealthy,80,20,1645,767,0.35984354628422427,0.6401564537157758
Score 1,noisy,stealthy,80,30,1645,767,0.4445893089960887,0.5554106910039114
Score 1,noisy,stealthy,80,40,1645,767,0.3520208604954368,0.6479791395045632
Score 1,noisy,stealthy,80,50,1645,767,0.21251629726205998,0.78748370273794
Score 1,noisy,stealthy,80,57,1645,767,0.0,1.0
Score 1,structural,aggressive,90,1,1851,1851,0.3009184224743382,0.6990815775256618
Score 1,structural,aggressive,90,2,1851,1851,0.06266882766072393,0.9373311723392761
Score 1,structural,aggressive,90,3,1851,1851,0.0675310642895732,0.9324689357104268
Score 1,structural,aggressive,90,5,1851,1851,0.05240410588870881,0.9475958941112912
Score 1,structural,aggressive,90,10,1851,1851,0.03079416531604538,0.9692058346839546
Score 1,structural,aggressive,90,15,1851,1851,0.02215018908698001,0.97784981091302
Score 1,structural,aggressive,90,20,1851,1851,0.01620745542949757,0.9837925445705025
Score 1,structural,aggressive,90,30,1851,1851,0.0005402485143165856,0.9994597514856834
Score 1,structural,aggressive,90,40,1851,1851,0.0,1.0
Score 1,structural,aggressive,90,50,1851,1851,0.0,1.0
Score 1,structural,aggressive,90,57,1851,1851,0.0,1.0
Score 1,structural,stealthy,90,1,1851,757,0.8890356671070013,0.11096433289299867
Score 1,structural,stealthy,90,2,1851,757,0.8243064729194187,0.17569352708058128
Score 1,structural,stealthy,90,3,1851,757,0.8163804491413474,0.18361955085865256
Score 1,structural,stealthy,90,5,1851,757,0.7424042272126816,0.2575957727873184
Score 1,structural,stealthy,90,10,1851,757,0.2866578599735799,0.7133421400264202
Score 1,structural,stealthy,90,15,1851,757,0.38309114927344784,0.6169088507265521
Score 1,structural,stealthy,90,20,1851,757,0.38837516512549536,0.6116248348745046
Score 1,structural,stealthy,90,30,1851,757,0.47556142668428003,0.52443857331572
Score 1,structural,stealthy,90,40,1851,757,0.36591809775429324,0.6340819022457067
Score 1,structural,stealthy,90,50,1851,757,0.22985468956406868,0.7701453104359313
Score 1,structural,stealthy,90,57,1851,757,0.0,1.0
Score 1,noisy,aggressive,90,1,1851,1851,0.3209076175040519,0.679092382495948
