score_type,tier,regime,attack_pct,k,n_targeted,n_attacked,restoration_rate,asr_after
Score 1,noisy,aggressive,70,1,1439,1439,0.39958304378040305,0.6004169562195969
Score 1,noisy,aggressive,70,2,1439,1439,0.08269631688672689,0.9173036831132731
Score 1,noisy,aggressive,70,3,1439,1439,0.09242529534398888,0.9075747046560111
Score 1,noisy,aggressive,70,5,1439,1439,0.07574704656011119,0.9242529534398888
Score 1,noisy,aggressive,70,10,1439,1439,0.0729673384294649,0.9270326615705351
Score 1,noisy,aggressive,70,15,1439,1439,0.05350938151494093,0.9464906184850591
Score 1,noisy,aggressive,70,20,1439,1439,0.05003474635163308,0.9499652536483669
Score 1,noisy,aggressive,70,30,1439,1439,0.002779708130646282,0.9972202918693537
Score 1,noisy,aggressive,70,40,1439,1439,0.0006949270326615705,0.9993050729673384
Score 1,noisy,aggressive,70,50,1439,1439,0.0,1.0
Score 1,noisy,aggressive,70,57,1439,1439,0.0,1.0
Score 1,noisy,stealthy,70,1,1439,1196,0.540133779264214,0.459866220735786
Score 1,noisy,stealthy,70,2,1439,1196,0.5167224080267558,0.48327759197324416
Score 1,noisy,stealthy,70,3,1439,1196,0.4908026755852843,0.5091973244147157
Score 1,noisy,stealthy,70,5,1439,1196,0.47157190635451507,0.5284280936454849
Score 1,noisy,stealthy,70,10,1439,1196,0.49665551839464883,0.5033444816053512
Score 1,noisy,stealthy,70,15,1439,1196,0.5627090301003345,0.43729096989966554
Score 1,noisy,stealthy,70,20,1439,1196,0.5794314381270903,0.4205685618729097
Score 1,noisy,stealthy,70,30,1439,1196,0.5693979933110368,0.4306020066889632
Score 1,noisy,stealthy,70,40,1439,1196,0.4331103678929766,0.5668896321070234
Score 1,noisy,stealthy,70,50,1439,1196,0.22742474916387959,0.7725752508361204
Score 1,noisy,stealthy,70,57,1439,1196,0.0,1.0
Score 1,structural,aggressive,80,1,1645,1645,0.35623100303951366,0.6437689969604863
Score 1,structural,aggressive,80,2,1645,1645,0.0547112462006079,0.9452887537993921
Score 1,structural,aggressive,80,3,1645,1645,0.06808510638297872,0.9319148936170213
Score 1,structural,aggressive,80,5,1645,1645,0.053495440729483285,0.9465045592705167
Score 1,structural,aggressive,80,10,1645,1645,0.0486322188449848,0.9513677811550152
Score 1,structural,aggressive,80,15,1645,1645,0.031610942249240125,0.9683890577507599
Score 1,structural,aggressive,80,20,1645,1645,0.02857142857142857,0.9714285714285714
Score 1,structural,aggressive,80,30,1645,1645,0.0,1.0
Score 1,structural,aggressive,80,40,1645,1645,0.0,1.0
Score 1,structural,aggressive,80,50,1645,1645,0.0,1.0
Score 1,structural,aggressive,80,57,1645,1645,0.0,1.0
Score 1,structural,stealthy,80,1,1645,1173,0.5362318840579711,0.46376811594202894
Score 1,structural,stealthy,80,2,1645,1173,0.473998294970162,0.526001705029838
Score 1,structural,stealthy,80,3,1645,1173,0.43478260869565216,0.5652173913043479
Score 1,structural,stealthy,80,5,1645,1173,0.40238704177323104,0.597612958226769
Score 1,structural,stealthy,80,10,1645,1173,0.39045183290707586,0.6095481670929241
Score 1,structural,stealthy,80,15,1645,1173,0.43137254901960786,0.5686274509803921
Score 1,structural,stealthy,80,20,1645,1173,0.45098039215686275,0.5490196078431373
Score 1,structural,stealthy,80,30,1645,1173,0.4057971014492754,0.5942028985507246
Score 1,structural,stealthy,80,40,1645,1173,0.2608695652173913,0.7391304347826086
Score 1,structural,stealthy,80,50,1645,1173,0.11167945439045183,0.8883205456095482
Score 1,structural,stealthy,80,57,1645,1173,0.0,1.0
Score 1,noisy,aggressive,80,1,1645,1645,0.3939209726443769,0.6060790273556231
Score 1,noisy,aggressive,80,2,1645,1645,0.07234042553191489,0.9276595744680851
Score 1,noisy,aggressive,80,3,1645,1645,0.08085106382978724,0.9191489361702128
Score 1,noisy,aggressive,80,5,1645,1645,0.0662613981762918,0.9337386018237082
Score 1,noisy,aggressive,80,10,1645,1645,0.06382978723404255,0.9361702127659575
Score 1,noisy,aggressive,80,15,1645,1645,0.04680851063829787,0.9531914893617022
Score 1,noisy,aggressive,80,20,1645,1645,0.04376899696048632,0.9562310030395137
Score 1,noisy,aggressive,80,30,1645,1645,0.0024316109422492403,0.9975683890577508
Score 1,noisy,aggressive,80,40,1645,1645,0.0006079027355623101,0.9993920972644377
Score 1,noisy,aggressive,80,50,1645,1645,0.0,1.0
Score 1,noisy,aggressive,80,57,1645,1645,0.0,1.0
Score 1,noisy,stealthy,80,1,1645,1346,0.537890044576523,0.462109955423477
Score 1,noisy,stealthy,80,2,1645,1346,0.5,0.5
Score 1,noisy,stealthy,80,3,1645,1346,0.46433878157503716,0.5356612184249628
Score 1,noisy,stealthy,80,5,1645,1346,0.44056463595839523,0.5594353640416048
Score 1,noisy,stealthy,80,10,1645,1346,0.4606240713224368,0.5393759286775632
Score 1,noisy,stealthy,80,15,1645,1346,0.5170876671619614,0.4829123328380386
Score 1,noisy,stealthy,80,20,1645,1346,0.5334323922734027,0.46656760772659733
Score 1,noisy,stealthy,80,30,1645,1346,0.5185735512630015,0.48142644873699847
Score 1,noisy,stealthy,80,40,1645,1346,0.387072808320951,0.6129271916790491
Score 1,noisy,stealthy,80,50,1645,1346,0.20208023774145617,0.7979197622585439
Score 1,noisy,stealthy,80,57,1645,1346,0.0,1.0
Score 1,structural,aggressive,90,1,1851,1851,0.33765532144786603,0.662344678552134
Score 1,structural,aggressive,90,2,1851,1851,0.056185845488924906,0.9438141545110751
Score 1,structural,aggressive,90,3,1851,1851,0.06699081577525662,0.9330091842247434
Score 1,structural,aggressive,90,5,1851,1851,0.05402485143165856,0.9459751485683414
Score 1,structural,aggressive,90,10,1851,1851,0.050243111831442464,0.9497568881685575
Score 1,structural,aggressive,90,15,1851,1851,0.03511615343057806,0.9648838465694219
Score 1,structural,aggressive,90,20,1851,1851,0.03241491085899514,0.9675850891410048
Score 1,structural,aggressive,90,30,1851,1851,0.0,1.0
Score 1,structural,aggressive,90,40,1851,1851,0.0,1.0
Score 1,structural,aggressive,90,50,1851,1851,0.0,1.0
Score 1,structural,aggressive,90,57,1851,1851,0.0,1.0
Score 1,structural,stealthy,90,1,1851,1347,0.5018559762435041,0.4981440237564959
Score 1,structural,stealthy,90,2,1851,1347,0.4491462509279881,0.5508537490720119
Score 1,structural,stealthy,90,3,1851,1347,0.41202672605790647,0.5879732739420935
