Attack metrics report
Dataset: taiwan_bankruptcy
Attack: pgd
epsilon=0.03

Correctly-classified originals: 2998/3410
Successfully attacked (among correct): 2496/2998
ASR (among correct): 0.8326

Changed samples among correct (any feature changed): 2998/2998
Max |delta| among correct: 0.03

Changed samples among successful attacks: 2496/2496
Max |delta| among successful attacks: 0.03

Summary of perturbation size (delta = X_adv - X_test) over correctly-classified originals
  MAE  : mean=0.0246249 median=0.0246138 min=0.0223018 max=0.0280526
  RMSE : mean=0.0270696 median=0.0270689 min=0.0256635 max=0.0289551
  L1   : mean=2.31474 median=2.3137 min=2.09637 max=2.63694
  L2   : mean=0.26245 median=0.262443 min=0.248817 max=0.28073
  Linf : mean=0.03 median=0.03 min=0.03 max=0.03

Original vs Perturbed (these can look very similar if delta is small)
Subset: correctly-classified originals
  MAE  : orig_mean=0.326241 adv_mean=0.331991 mean|diff|=0.00575044 max|diff|=0.00831977
  RMSE : orig_mean=0.450105 adv_mean=0.453145 mean|diff|=0.00326452 max|diff|=0.00988168
  L1   : orig_mean=30.6666 adv_mean=31.2071 mean|diff|=0.540542 max|diff|=0.782057
  L2   : orig_mean=4.36393 adv_mean=4.39341 mean|diff|=0.0316507 max|diff|=0.0958066
  Linf : orig_mean=0.999071 adv_mean=0.999293 mean|diff|=0.00157354 max|diff|=0.03

Subset: successfully-attacked (among correct)
  MAE  : orig_mean=0.324065 adv_mean=0.329821 mean|diff|=0.00575651 max|diff|=0.00831977
  RMSE : orig_mean=0.447174 adv_mean=0.450373 mean|diff|=0.00342268 max|diff|=0.006607
  L1   : orig_mean=30.4621 adv_mean=31.0032 mean|diff|=0.541112 max|diff|=0.782057
  L2   : orig_mean=4.33551 adv_mean=4.36653 mean|diff|=0.0331841 max|diff|=0.0640574
  Linf : orig_mean=0.999034 adv_mean=0.999214 mean|diff|=0.00168294 max|diff|=0.03

Per-sample details (correctly-classified originals)
idx,attack_success,changed,mae_delta,rmse_delta,l1_delta,l2_delta,linf_delta
43,1,1,0.0246364,0.0271279,2.31582,0.263014,0.03
44,0,1,0.0248602,0.0271813,2.33686,0.263532,0.03
45,1,1,0.024825,0.0271738,2.33355,0.26346,0.03
46,1,1,0.0243588,0.0268213,2.28973,0.260042,0.03
47,1,1,0.0244541,0.0269787,2.29868,0.261568,0.03
50,0,1,0.0251438,0.0273627,2.36351,0.265291,0.03
51,1,1,0.0245343,0.0270303,2.30623,0.262069,0.03
52,1,1,0.0239942,0.026768,2.25545,0.259525,0.03
53,1,1,0.027327,0.0285424,2.56874,0.276728,0.03
54,0,1,0.0242379,0.0268621,2.27837,0.260437,0.03
55,1,1,0.0251983,0.0274036,2.36864,0.265688,0.03
56,1,1,0.0246435,0.0271284,2.31649,0.26302,0.03
57,1,1,0.0239976,0.02677,2.25577,0.259545,0.03
58,1,1,0.027218,0.0284797,2.5585,0.276121,0.03
59,1,1,0.0250428,0.0272683,2.35403,0.264376,0.03
60,1,1,0.0246357,0.0271236,2.31575,0.262973,0.03
61,1,1,0.0245243,0.0270234,2.30528,0.262001,0.03
62,1,1,0.0243176,0.0267495,2.28585,0.259346,0.03
63,0,1,0.024952,0.0272992,2.34549,0.264676,0.03
64,1,1,0.0249522,0.0272994,2.34551,0.264678,0.03
66,1,1,0.0246085,0.0270893,2.3132,0.26264,0.03
67,1,1,0.0249529,0.0272993,2.34558,0.264676,0.03
68,1,1,0.0242781,0.0268974,2.28214,0.26078,0.03
69,1,1,0.0243175,0.0268304,2.28585,0.26013,0.03
70,1,1,0.024228,0.0266226,2.27743,0.258115,0.03
71,0,1,0.0252235,0.0273576,2.37101,0.265242,0.03
72,1,1,0.0248887,0.0272347,2.33954,0.26405,0.03
73,1,1,0.0238891,0.0266687,2.24557,0.258563,0.03
74,1,1,0.0245932,0.0269593,2.31176,0.26138,0.03
75,1,1,0.0280526,0.0289551,2.63694,0.28073,0.03
76,1,1,0.0246301,0.0271197,2.31523,0.262935,0.03
77,1,1,0.0249238,0.0272671,2.34283,0.264364,0.03
78,1,1,0.0251571,0.0273687,2.36477,0.26535,0.03
79,1,1,0.0228919,0.0259558,2.15184,0.251651,0.03
80,0,1,0.0246023,0.0270909,2.31262,0.262656,0.03
81,1,1,0.0243217,0.0269482,2.28624,0.261273,0.03
82,1,1,0.0247606,0.0271251,2.3275,0.262988,0.03
83,1,1,0.024311,0.0269391,2.28523,0.261185,0.03
84,1,1,0.0244252,0.0268484,2.29597,0.260305,0.03
85,1,1,0.0242553,0.0268882,2.28,0.260691,0.03
86,1,1,0.0252209,0.0274159,2.37076,0.265807,0.03
87,0,1,0.0242027,0.0268374,2.27506,0.260198,0.03
88,1,1,0.0246345,0.0270056,2.31564,0.261829,0.03
89,1,1,0.0248564,0.0271258,2.3365,0.262994,0.03
90,1,1,0.0238881,0.0265893,2.24549,0.257793,0.03
91,1,1,0.0249253,0.0272456,2.34297,0.264156,0.03
92,1,1,0.0245981,0.0270843,2.31222,0.262592,0.03
94,0,1,0.0244975,0.027005,2.30276,0.261823,0.03
95,1,1,0.0255914,0.0276495,2.40559,0.268072,0.03
96,0,1,0.024636,0.0271237,2.31578,0.262974,0.03
97,0,1,0.0242934,0.0268339,2.28358,0.260164,0.03
98,1,1,0.0253724,0.027497,2.38501,0.266594,0.03
99,0,1,0.0251255,0.0272376,2.3618,0.264078,0.03
100,1,1,0.0243355,0.0269517,2.28754,0.261307,0.03
102,1,1,0.0243485,0.026779,2.28876,0.259632,0.03
103,1,1,0.0246343,0.0271249,2.31562,0.262985,0.03
104,1,1,0.0235406,0.0263893,2.21282,0.255853,0.03
105,1,1,0.0249522,0.0272995,2.34551,0.264678,0.03
106,1,1,0.0246128,0.0271032,2.31361,0.262775,0.03
107,1,1,0.0242218,0.0268569,2.27685,0.260387,0.03
108,0,1,0.0241852,0.0268156,2.27341,0.259987,0.03
109,1,1,0.0233607,0.0264008,2.1959,0.255965,0.03
110,1,1,0.0252712,0.027474,2.37549,0.26637,0.03
111,1,1,0.0252252,0.0274284,2.37117,0.265928,0.03
112,0,1,0.0243125,0.0269461,2.28538,0.261252,0.03
113,1,1,0.0225938,0.0257843,2.12381,0.249988,0.03
114,1,1,0.0244532,0.0269813,2.2986,0.261594,0.03
115,1,1,0.0255934,0.027649,2.40578,0.268067,0.03
116,1,1,0.0246296,0.0271211,2.31518,0.262949,0.03
117,0,1,0.0242844,0.0268585,2.28273,0.260403,0.03
119,1,1,0.0246619,0.0271321,2.31822,0.263055,0.03
120,1,1,0.024966,0.0273059,2.3468,0.26474,0.03
121,1,1,0.0245689,0.0269829,2.30948,0.261609,0.03
122,1,1,0.0250599,0.0272769,2.35563,0.264459,0.03
123,1,1,0.023994,0.0266849,2.25544,0.25872,0.03
124,1,1,0.0251145,0.0273303,2.36077,0.264977,0.03
125,1,1,0.0249709,0.027304,2.34727,0.264722,0.03
126,1,1,0.0249537,0.0273005,2.34565,0.264688,0.03
127,1,1,0.0241632,0.0268171,2.27134,0.260002,0.03
128,0,1,0.0243135,0.0269462,2.28547,0.261253,0.03
129,1,1,0.0242115,0.0268479,2.27589,0.2603,0.03
130,1,1,0.0244788,0.0269927,2.30101,0.261704,0.03
131,1,1,0.0245543,0.0270414,2.30811,0.262176,0.03
132,1,1,0.0249852,0.0273111,2.34861,0.264791,0.03
133,1,1,0.0266911,0.028205,2.50896,0.273457,0.03
134,1,1,0.0240708,0.0267779,2.26266,0.259622,0.03
135,1,1,0.0249377,0.0272846,2.34415,0.264534,0.03
136,1,1,0.027346,0.0285598,2.57052,0.276898,0.03
137,1,1,0.0249522,0.0272943,2.3455,0.264628,0.03
139,1,1,0.0250199,0.0271762,2.35187,0.263483,0.03
140,1,1,0.0246453,0.0271279,2.31665,0.263015,0.03
141,0,1,0.0241879,0.0268338,2.27367,0.260163,0.03
142,1,1,0.0246571,0.0271291,2.31777,0.263026,0.03
143,1,1,0.0246324,0.0271221,2.31545,0.262959,0.03
144,1,1,0.0249724,0.0273104,2.34741,0.264784,0.03
145,1,1,0.0243242,0.0266252,2.28648,0.258141,0.03
146,1,1,0.0246218,0.02706,2.31445,0.262357,0.03
147,1,1,0.0243151,0.0269463,2.28562,0.261254,0.03
148,0,1,0.0242683,0.0268999,2.28122,0.260804,0.03
149,1,1,0.0242719,0.026908,2.28156,0.260883,0.03
150,1,1,0.0241561,0.0268065,2.27068,0.259898,0.03
151,1,1,0.0246349,0.0271235,2.31568,0.262972,0.03
152,1,1,0.0248565,0.0271993,2.33651,0.263707,0.03
154,1,1,0.0245769,0.0270655,2.31023,0.26241,0.03
155,1,1,0.0238301,0.0264685,2.24003,0.256622,0.03
156,1,1,0.0251879,0.0273907,2.36766,0.265562,0.03
157,1,1,0.0245397,0.02696,2.30674,0.261387,0.03
158,1,1,0.0238576,0.0266429,2.24262,0.258312,0.03
159,1,1,0.0245825,0.0270668,2.31076,0.262422,0.03
160,0,1,0.0241738,0.0268249,2.27234,0.260077,0.03
161,1,1,0.024954,0.0272995,2.34567,0.264678,0.03
162,1,1,0.0241759,0.0268249,2.27254,0.260077,0.03
163,0,1,0.0243063,0.0269386,2.28479,0.261179,0.03
164,1,1,0.0239062,0.0266657,2.24718,0.258533,0.03
165,1,1,0.0275511,0.0286198,2.58981,0.277479,0.03
166,1,1,0.0240204,0.0267964,2.25792,0.259801,0.03
167,1,1,0.0249537,0.0272994,2.34565,0.264677,0.03
168,0,1,0.0240849,0.0267246,2.26398,0.259104,0.03
169,1,1,0.0246976,0.0270631,2.32157,0.262386,0.03
170,0,1,0.0242109,0.0268524,2.27583,0.260343,0.03
171,1,1,0.024952,0.0272992,2.34549,0.264676,0.03
172,1,1,0.0252923,0.0274675,2.37748,0.266307,0.03
173,1,1,0.0239138,0.026673,2.2479,0.258604,0.03
174,1,1,0.0243511,0.0268874,2.28901,0.260683,0.03
175,0,1,0.0249475,0.0272865,2.34507,0.264553,0.03
176,1,1,0.024312,0.0269461,2.28533,0.261252,0.03
178,1,1,0.0248938,0.0272386,2.34001,0.264088,0.03
179,1,1,0.0237981,0.0264121,2.23702,0.256075,0.03
181,1,1,0.0249532,0.0272994,2.3456,0.264678,0.03
183,1,1,0.0242541,0.0267882,2.27989,0.259721,0.03
184,1,1,0.0248919,0.0272408,2.33984,0.26411,0.03
185,1,1,0.0269832,0.028269,2.53642,0.274078,0.03
186,1,1,0.0246491,0.0271291,2.31702,0.263026,0.03
187,1,1,0.0246256,0.0271151,2.31481,0.262891,0.03
188,1,1,0.0246546,0.02713,2.31754,0.263035,0.03
189,1,1,0.0253833,0.027463,2.38603,0.266264,0.03
190,1,1,0.0249192,0.0272629,2.3424,0.264324,0.03
191,1,1,0.0242145,0.0268538,2.27616,0.260358,0.03
192,1,1,0.0235664,0.026367,2.21524,0.255638,0.03
193,1,1,0.0235712,0.0262482,2.21569,0.254486,0.03
194,1,1,0.0230153,0.0261943,2.16344,0.253963,0.03
195,0,1,0.0249494,0.0272992,2.34525,0.264676,0.03
197,1,1,0.0252681,0.0274723,2.3752,0.266353,0.03
198,1,1,0.0249568,0.0273005,2.34594,0.264688,0.03
199,1,1,0.0229748,0.0259178,2.15963,0.251282,0.03
200,0,1,0.0242248,0.0268619,2.27713,0.260436,0.03
201,0,1,0.0227987,0.0260583,2.14308,0.252645,0.03
202,1,1,0.0246337,0.0271237,2.31557,0.262974,0.03
203,1,1,0.0249592,0.0273,2.34616,0.264683,0.03
204,1,1,0.0269515,0.0283368,2.53344,0.274735,0.03
205,1,1,0.0249527,0.0273003,2.34555,0.264687,0.03
206,1,1,0.0249569,0.0273,2.34595,0.264683,0.03
207,1,1,0.0252703,0.0274739,2.37541,0.266369,0.03
208,1,1,0.0251397,0.0273558,2.36314,0.265224,0.03
209,1,1,0.0246323,0.0271234,2.31543,0.262971,0.03
210,1,1,0.0238894,0.0266698,2.2456,0.258573,0.03
211,1,1,0.0252718,0.0274745,2.37555,0.266375,0.03
213,0,1,0.0246356,0.0271208,2.31575,0.262946,0.03
214,1,1,0.0242533,0.0268843,2.27981,0.260653,0.03
215,1,1,0.0239896,0.0265219,2.25503,0.25714,0.03
216,1,1,0.0241387,0.0267996,2.26904,0.259832,0.03
217,1,1,0.0246127,0.0269829,2.3136,0.261609,0.03
218,1,1,0.023514,0.026372,2.21032,0.255686,0.03
219,1,1,0.0245298,0.027026,2.3058,0.262027,0.03
220,1,1,0.0246052,0.0270951,2.31289,0.262696,0.03
221,1,1,0.0249594,0.027302,2.34618,0.264703,0.03
222,0,1,0.0246179,0.0271067,2.31408,0.262809,0.03
223,1,1,0.0246339,0.027124,2.31559,0.262977,0.03
224,1,1,0.024639,0.0271303,2.31607,0.263038,0.03
225,1,1,0.0252589,0.0273741,2.37433,0.265402,0.03
226,1,1,0.024834,0.0271818,2.3344,0.263537,0.03
227,1,1,0.0247493,0.0271124,2.32643,0.262865,0.03
228,1,1,0.0271322,0.0283821,2.55043,0.275175,0.03
229,1,1,0.0248575,0.0272103,2.3366,0.263814,0.03
230,1,1,0.0249513,0.0272991,2.34542,0.264675,0.03
231,1,1,0.0252683,0.0274725,2.37522,0.266355,0.03
232,1,1,0.0250873,0.0272266,2.35821,0.263972,0.03
233,1,1,0.0232516,0.0262457,2.18565,0.254461,0.03
234,1,1,0.0244407,0.0268645,2.29743,0.260461,0.03
235,1,1,0.0245827,0.0270665,2.31077,0.26242,0.03
237,1,1,0.0250026,0.0272719,2.35025,0.264411,0.03
238,0,1,0.0241998,0.0268422,2.27478,0.260245,0.03
239,1,1,0.0252981,0.0274794,2.37802,0.266423,0.03
240,1,1,0.0249794,0.0273065,2.34806,0.264747,0.03
241,1,1,0.026944,0.0283323,2.53274,0.274692,0.03
242,1,1,0.0227464,0.0257783,2.13816,0.24993,0.03
243,1,1,0.0248652,0.0272135,2.33733,0.263845,0.03
244,1,1,0.0248987,0.0272412,2.34048,0.264113,0.03
245,1,1,0.0255909,0.027649,2.40555,0.268067,0.03
246,1,1,0.0243157,0.026671,2.28568,0.258585,0.03
247,1,1,0.0251278,0.0273516,2.36202,0.265184,0.03
248,1,1,0.0235675,0.0263667,2.21534,0.255635,0.03
249,0,1,0.0252091,0.0274131,2.36965,0.26578,0.03
250,1,1,0.0245523,0.0270451,2.30792,0.262212,0.03
251,1,1,0.0248612,0.0272045,2.33695,0.263757,0.03
252,0,1,0.0243128,0.0269462,2.2854,0.261253,0.03
253,1,1,0.0245317,0.0268676,2.30598,0.260492,0.03
255,1,1,0.0253566,0.0274807,2.38352,0.266435,0.03
256,0,1,0.0243135,0.0269463,2.28547,0.261254,0.03
257,1,1,0.024619,0.0271086,2.31419,0.262828,0.03
258,1,1,0.024672,0.0270278,2.31916,0.262044,0.03
259,1,1,0.0245821,0.0270715,2.31072,0.262468,0.03
260,1,1,0.0241567,0.0268143,2.27073,0.259974,0.03
261,1,1,0.0242816,0.0269134,2.28247,0.260935,0.03
262,1,1,0.0235201,0.0264542,2.21088,0.256483,0.03
265,1,1,0.0246244,0.0271069,2.31469,0.262811,0.03
266,0,1,0.0246133,0.0270847,2.31365,0.262596,0.03
267,1,1,0.0241684,0.0268207,2.27183,0.260036,0.03
269,1,1,0.0248905,0.0272389,2.33971,0.264091,0.03
270,1,1,0.0249564,0.0273015,2.3459,0.264697,0.03
271,1,1,0.0246351,0.0271246,2.3157,0.262982,0.03
273,0,1,0.024312,0.0269461,2.28533,0.261252,0.03
274,1,1,0.0245055,0.027007,2.30352,0.261843,0.03
276,1,1,0.0254075,0.0275067,2.38831,0.266688,0.03
277,1,1,0.0255986,0.0276556,2.40627,0.268131,0.03
278,0,1,0.0246345,0.0271237,2.31564,0.262974,0.03
279,0,1,0.024635,0.0271235,2.31569,0.262972,0.03
280,0,1,0.0242432,0.0268779,2.27886,0.260591,0.03
281,1,1,0.0242337,0.0267802,2.27797,0.259643,0.03
282,1,1,0.0246338,0.0271237,2.31558,0.262974,0.03
283,1,1,0.0247516,0.0271222,2.32665,0.26296,0.03
284,1,1,0.0247791,0.0271583,2.32923,0.26331,0.03
285,1,1,0.0252021,0.0273924,2.36899,0.265579,0.03
287,0,1,0.0238503,0.0266302,2.24193,0.258189,0.03
288,1,1,0.0247807,0.0271343,2.32938,0.263077,0.03
289,1,1,0.0241249,0.0267704,2.26774,0.259548,0.03
290,1,1,0.0244386,0.0269693,2.29722,0.261478,0.03
291,1,1,0.0247991,0.0271504,2.33112,0.263233,0.03
292,1,1,0.0239444,0.0266998,2.25077,0.258864,0.03
293,0,1,0.025086,0.0273361,2.35808,0.265034,0.03
294,1,1,0.0245761,0.027066,2.31015,0.262415,0.03
295,1,1,0.0238529,0.0266418,2.24218,0.258302,0.03
296,1,1,0.0244746,0.0269904,2.30061,0.261681,0.03
298,1,1,0.0252787,0.0274783,2.3762,0.266412,0.03
299,1,1,0.0243209,0.0269469,2.28616,0.26126,0.03
300,1,1,0.0242662,0.0268984,2.28102,0.26079,0.03
301,1,1,0.024976,0.0273053,2.34774,0.264735,0.03
302,1,1,0.0246412,0.0271298,2.31628,0.263033,0.03
303,1,1,0.0249901,0.0273096,2.34907,0.264777,0.03
304,1,1,0.0244803,0.0269953,2.30115,0.261729,0.03
305,1,1,0.0249525,0.0273006,2.34554,0.264689,0.03
306,1,1,0.0244865,0.0269641,2.30173,0.261427,0.03
307,1,1,0.0246327,0.0271239,2.31548,0.262976,0.03
308,1,1,0.0255895,0.0276474,2.40541,0.268051,0.03
309,1,1,0.0251197,0.027327,2.36125,0.264945,0.03
310,1,1,0.0242791,0.0268482,2.28223,0.260303,0.03
311,1,1,0.0255311,0.0275903,2.39993,0.267498,0.03
312,1,1,0.0236198,0.0265141,2.22026,0.257064,0.03
313,1,1,0.0246438,0.0271257,2.31651,0.262993,0.03
314,1,1,0.0241903,0.0268362,2.27389,0.260187,0.03
315,1,1,0.0233705,0.0263403,2.19683,0.255379,0.03
316,1,1,0.0252365,0.0274391,2.37223,0.266032,0.03
317,1,1,0.0249542,0.0272996,2.3457,0.264679,0.03
318,1,1,0.0238756,0.0262978,2.24431,0.254967,0.03
319,1,1,0.0245425,0.0269194,2.307,0.260994,0.03
320,1,1,0.0252884,0.0274773,2.37711,0.266402,0.03
321,0,1,0.0242019,0.0268414,2.27498,0.260237,0.03
322,1,1,0.0241525,0.0268124,2.27034,0.259956,0.03
323,1,1,0.0248553,0.0272098,2.3364,0.263809,0.03
324,1,1,0.0246801,0.027121,2.31993,0.262947,0.03
325,1,1,0.0249537,0.0272996,2.34564,0.264679,0.03
326,1,1,0.024975,0.0273069,2.34765,0.26475,0.03
327,1,1,0.0247209,0.0270715,2.32377,0.262468,0.03
328,1,1,0.0249515,0.0272993,2.34544,0.264676,0.03
329,1,1,0.0248195,0.0271826,2.33304,0.263545,0.03
330,0,1,0.024167,0.0268207,2.2717,0.260036,0.03
331,1,1,0.0245668,0.0270494,2.30928,0.262254,0.03
332,1,1,0.0244207,0.0268475,2.29554,0.260296,0.03
333,1,1,0.0238941,0.0266734,2.24605,0.258608,0.03
335,0,1,0.0241695,0.0268237,2.27194,0.260066,0.03
337,1,1,0.024956,0.0273003,2.34587,0.264686,0.03
338,0,1,0.0241827,0.0268313,2.27317,0.26014,0.03
339,0,1,0.0247536,0.0270333,2.32684,0.262097,0.03
340,0,1,0.0241659,0.0268206,2.27159,0.260036,0.03
341,0,1,0.0246263,0.0271095,2.31487,0.262837,0.03
342,1,1,0.0245131,0.0270163,2.30423,0.261933,0.03
343,0,1,0.0243145,0.0269463,2.28556,0.261255,0.03
344,1,1,0.0249489,0.0272885,2.3452,0.264572,0.03
345,1,1,0.02527,0.0274741,2.37538,0.266372,0.03
346,1,1,0.0235771,0.0263976,2.21625,0.255934,0.03
347,1,1,0.0243861,0.0269234,2.29229,0.261032,0.03
348,1,1,0.0235699,0.026409,2.21557,0.256045,0.03
349,1,1,0.0245262,0.026959,2.30546,0.261377,0.03
352,0,1,0.0242746,0.0269067,2.28181,0.26087,0.03
353,1,1,0.0255935,0.0276512,2.40579,0.268089,0.03
354,0,1,0.0242799,0.0269017,2.28231,0.260822,0.03
355,1,1,0.0244976,0.0270029,2.30277,0.261803,0.03
358,1,1,0.0242862,0.0268511,2.2829,0.260331,0.03
359,1,1,0.0243149,0.0269467,2.2856,0.261258,0.03
360,1,1,0.0240827,0.0267433,2.26378,0.259286,0.03
362,1,1,0.0243162,0.0267784,2.28572,0.259627,0.03
365,1,1,0.0252697,0.027474,2.37535,0.26637,0.03
366,1,1,0.0257461,0.0276256,2.42013,0.267841,0.03
367,0,1,0.0245158,0.0270176,2.30448,0.261945,0.03
368,1,1,0.024634,0.0271234,2.3156,0.262971,0.03
369,1,1,0.0249667,0.0273048,2.34687,0.26473,0.03
370,1,1,0.0246497,0.0271269,2.31707,0.263005,0.03
373,1,1,0.0253508,0.027517,2.38298,0.266787,0.03
374,0,1,0.0245685,0.02706,2.30944,0.262357,0.03
375,1,1,0.0246639,0.0271255,2.31841,0.262991,0.03
376,1,1,0.0245951,0.0270001,2.31194,0.261776,0.03
377,0,1,0.0253482,0.0274839,2.38273,0.266466,0.03
378,1,1,0.024169,0.0268216,2.27189,0.260045,0.03
379,1,1,0.0246439,0.0271261,2.31652,0.262998,0.03
381,1,1,0.0252829,0.0274761,2.37659,0.266391,0.03
382,0,1,0.0247977,0.0271713,2.33098,0.263436,0.03
384,1,1,0.0238646,0.0266401,2.24328,0.258285,0.03
385,1,1,0.0238622,0.0266518,2.24305,0.258399,0.03
386,1,1,0.0249685,0.0273033,2.34704,0.264716,0.03
387,1,1,0.0244548,0.0269684,2.29875,0.261468,0.03
388,1,1,0.0246588,0.027125,2.31793,0.262987,0.03
389,0,1,0.0238639,0.0266422,2.24321,0.258306,0.03
390,1,1,0.0242584,0.0268902,2.28029,0.26071,0.03
391,1,1,0.0245893,0.0270129,2.31139,0.261899,0.03
392,1,1,0.0252787,0.0274767,2.3762,0.266396,0.03
393,1,1,0.024313,0.0269467,2.28542,0.261258,0.03
394,1,1,0.0249519,0.0272997,2.34548,0.26468,0.03
395,0,1,0.0240093,0.0267698,2.25688,0.259543,0.03
396,0,1,0.0246382,0.027124,2.31599,0.262977,0.03
397,1,1,0.0250772,0.0273403,2.35726,0.265074,0.03
398,1,1,0.0242099,0.0268312,2.27573,0.260138,0.03
399,1,1,0.0249162,0.0272604,2.34212,0.264299,0.03
400,1,1,0.0238177,0.0265293,2.23886,0.257211,0.03
402,1,1,0.0239729,0.0267335,2.25345,0.259191,0.03
404,1,1,0.0245832,0.0270731,2.31082,0.262484,0.03
405,1,1,0.0254954,0.0275606,2.39657,0.26721,0.03
406,1,1,0.0239107,0.0266798,2.24761,0.25867,0.03
407,1,1,0.0249281,0.0271941,2.34324,0.263657,0.03
408,1,1,0.0243136,0.0268567,2.28547,0.260385,0.03
409,0,1,0.0241227,0.0267969,2.26753,0.259805,0.03
410,1,1,0.0251309,0.0273537,2.36231,0.265204,0.03
411,1,1,0.0243246,0.0268321,2.28651,0.260147,0.03
412,1,1,0.0251874,0.027386,2.36762,0.265517,0.03
413,1,1,0.0279401,0.0288585,2.62637,0.279794,0.03
414,1,1,0.024964,0.0273015,2.34661,0.264698,0.03
415,1,1,0.0251406,0.0273406,2.36321,0.265077,0.03
416,1,1,0.0250916,0.0273135,2.35861,0.264814,0.03
417,1,1,0.0251872,0.0273753,2.3676,0.265413,0.03
418,1,1,0.0241385,0.0268018,2.26902,0.259854,0.03
420,1,1,0.0248468,0.0272017,2.3356,0.26373,0.03
421,1,1,0.0243145,0.0266684,2.28556,0.25856,0.03
