score_type,tier,attack_pct,k,n_targeted,n_attacked,restoration_rate,asr_after,asr_before
Score 1,structural,10,1,205,205,0.9121951219512195,0.08780487804878045,1.0
Score 1,structural,10,2,205,205,0.8390243902439024,0.1609756097560976,1.0
Score 1,structural,10,3,205,205,0.8878048780487805,0.1121951219512195,1.0
Score 1,structural,10,5,205,205,0.8731707317073171,0.12682926829268293,1.0
Score 1,structural,10,10,205,205,0.6146341463414634,0.3853658536585366,1.0
Score 1,structural,10,15,205,205,0.5560975609756098,0.4439024390243902,1.0
Score 1,structural,10,20,205,205,0.5560975609756098,0.4439024390243902,1.0
Score 1,structural,10,30,205,205,0.08780487804878048,0.9121951219512195,1.0
Score 1,structural,10,40,205,205,0.014634146341463415,0.9853658536585366,1.0
Score 1,structural,10,50,205,205,0.0,1.0,1.0
Score 1,structural,10,57,205,205,0.0,1.0,1.0
Score 1,noisy,10,1,205,55,0.3090909090909091,0.6909090909090909,0.2682926829268293
Score 1,noisy,10,2,205,55,0.23636363636363636,0.7636363636363637,0.2682926829268293
Score 1,noisy,10,3,205,55,0.23636363636363636,0.7636363636363637,0.2682926829268293
Score 1,noisy,10,5,205,55,0.23636363636363636,0.7636363636363637,0.2682926829268293
Score 1,noisy,10,10,205,55,0.21818181818181817,0.7818181818181819,0.2682926829268293
Score 1,noisy,10,15,205,55,0.2,0.8,0.2682926829268293
Score 1,noisy,10,20,205,55,0.2,0.8,0.2682926829268293
Score 1,noisy,10,30,205,55,0.16363636363636364,0.8363636363636364,0.2682926829268293
Score 1,noisy,10,40,205,55,0.2909090909090909,0.7090909090909091,0.2682926829268293
Score 1,noisy,10,50,205,55,0.16363636363636364,0.8363636363636364,0.2682926829268293
Score 1,noisy,10,57,205,55,0.0,1.0,0.2682926829268293
Score 1,structural,20,1,411,407,0.7444717444717445,0.25552825552825553,0.9902676399026764
Score 1,structural,20,2,411,407,0.6904176904176904,0.3095823095823096,0.9902676399026764
Score 1,structural,20,3,411,407,0.7592137592137592,0.24078624078624078,0.9902676399026764
Score 1,structural,20,5,411,407,0.7714987714987716,0.22850122850122845,0.9902676399026764
Score 1,structural,20,10,411,407,0.5012285012285013,0.49877149877149873,0.9902676399026764
Score 1,structural,20,15,411,407,0.4594594594594595,0.5405405405405406,0.9902676399026764
Score 1,structural,20,20,411,407,0.4594594594594595,0.5405405405405406,0.9902676399026764
Score 1,structural,20,30,411,407,0.14742014742014742,0.8525798525798526,0.9902676399026764
Score 1,structural,20,40,411,407,0.04176904176904177,0.9582309582309583,0.9902676399026764
Score 1,structural,20,50,411,407,0.019656019656019656,0.9803439803439803,0.9902676399026764
Score 1,structural,20,57,411,407,0.0,1.0,0.9902676399026764
Score 1,noisy,20,1,411,106,0.330188679245283,0.6698113207547169,0.25790754257907544
Score 1,noisy,20,2,411,106,0.32075471698113206,0.679245283018868,0.25790754257907544
Score 1,noisy,20,3,411,106,0.3018867924528302,0.6981132075471699,0.25790754257907544
Score 1,noisy,20,5,411,106,0.330188679245283,0.6698113207547169,0.25790754257907544
Score 1,noisy,20,10,411,106,0.3113207547169811,0.6886792452830188,0.25790754257907544
Score 1,noisy,20,15,411,106,0.330188679245283,0.6698113207547169,0.25790754257907544
Score 1,noisy,20,20,411,106,0.330188679245283,0.6698113207547169,0.25790754257907544
Score 1,noisy,20,30,411,106,0.3018867924528302,0.6981132075471699,0.25790754257907544
Score 1,noisy,20,40,411,106,0.24528301886792453,0.7547169811320755,0.25790754257907544
Score 1,noisy,20,50,411,106,0.14150943396226415,0.8584905660377359,0.25790754257907544
Score 1,noisy,20,57,411,106,0.0,1.0,0.25790754257907544
Score 1,structural,30,1,617,596,0.6593959731543624,0.3406040268456376,0.965964343598055
Score 1,structural,30,2,617,596,0.5788590604026845,0.42114093959731547,0.965964343598055
Score 1,structural,30,3,617,596,0.6442953020134228,0.3557046979865772,0.965964343598055
Score 1,structural,30,5,617,596,0.6442953020134228,0.3557046979865772,0.965964343598055
Score 1,structural,30,10,617,596,0.40604026845637586,0.5939597315436241,0.965964343598055
Score 1,structural,30,15,617,596,0.3724832214765101,0.6275167785234899,0.965964343598055
Score 1,structural,30,20,617,596,0.3775167785234899,0.6224832214765101,0.965964343598055
Score 1,structural,30,30,617,596,0.14429530201342283,0.8557046979865772,0.965964343598055
Score 1,structural,30,40,617,596,0.05536912751677853,0.9446308724832215,0.965964343598055
Score 1,structural,30,50,617,596,0.02181208053691275,0.9781879194630873,0.965964343598055
Score 1,structural,30,57,617,596,0.0,1.0,0.965964343598055
Score 1,noisy,30,1,617,181,0.4419889502762431,0.5580110497237569,0.293354943273906
Score 1,noisy,30,2,617,181,0.35911602209944754,0.6408839779005524,0.293354943273906
Score 1,noisy,30,3,617,181,0.36464088397790057,0.6353591160220995,0.293354943273906
Score 1,noisy,30,5,617,181,0.39226519337016574,0.6077348066298343,0.293354943273906
Score 1,noisy,30,10,617,181,0.3425414364640884,0.6574585635359116,0.293354943273906
Score 1,noisy,30,15,617,181,0.3314917127071823,0.6685082872928176,0.293354943273906
Score 1,noisy,30,20,617,181,0.36464088397790057,0.6353591160220995,0.293354943273906
Score 1,noisy,30,30,617,181,0.3149171270718232,0.6850828729281768,0.293354943273906
Score 1,noisy,30,40,617,181,0.22099447513812154,0.7790055248618785,0.293354943273906
Score 1,noisy,30,50,617,181,0.11049723756906077,0.8895027624309393,0.293354943273906
Score 1,noisy,30,57,617,181,0.0,1.0,0.293354943273906
Score 1,structural,40,1,822,787,0.6632782719186785,0.3367217280813215,0.9574209245742092
Score 1,structural,40,2,822,787,0.5578144853875476,0.44218551461245237,0.9574209245742092
Score 1,structural,40,3,822,787,0.6111817026683609,0.3888182973316391,0.9574209245742092
Score 1,structural,40,5,822,787,0.5972045743329097,0.40279542566709026,0.9574209245742092
Score 1,structural,40,10,822,787,0.3697585768742058,0.6302414231257942,0.9574209245742092
Score 1,structural,40,15,822,787,0.33799237611181704,0.6620076238881829,0.9574209245742092
Score 1,structural,40,20,822,787,0.34307496823379924,0.6569250317662008,0.9574209245742092
Score 1,structural,40,30,822,787,0.1473951715374841,0.8526048284625158,0.9574209245742092
Score 1,structural,40,40,822,787,0.06480304955527319,0.9351969504447268,0.9574209245742092
Score 1,structural,40,50,822,787,0.025412960609911054,0.974587039390089,0.9574209245742092
Score 1,structural,40,57,822,787,0.0,1.0,0.9574209245742092
Score 1,noisy,40,1,822,299,0.5150501672240803,0.48494983277591974,0.3637469586374696
Score 1,noisy,40,2,822,299,0.42474916387959866,0.5752508361204014,0.3637469586374696
Score 1,noisy,40,3,822,299,0.42474916387959866,0.5752508361204014,0.3637469586374696
Score 1,noisy,40,5,822,299,0.45819397993311034,0.5418060200668897,0.3637469586374696
Score 1,noisy,40,10,822,299,0.4013377926421405,0.5986622073578596,0.3637469586374696
Score 1,noisy,40,15,822,299,0.36789297658862874,0.6321070234113713,0.3637469586374696
Score 1,noisy,40,20,822,299,0.4013377926421405,0.5986622073578596,0.3637469586374696
Score 1,noisy,40,30,822,299,0.34782608695652173,0.6521739130434783,0.3637469586374696
Score 1,noisy,40,40,822,299,0.23076923076923078,0.7692307692307692,0.3637469586374696
Score 1,noisy,40,50,822,299,0.12040133779264214,0.8795986622073578,0.3637469586374696
Score 1,noisy,40,57,822,299,0.0,1.0,0.3637469586374696
Score 1,structural,50,1,1028,971,0.6673532440782698,0.3326467559217302,0.9445525291828794
Score 1,structural,50,2,1028,971,0.5550978372811535,0.44490216271884653,0.9445525291828794
Score 1,structural,50,3,1028,971,0.6035015447991761,0.39649845520082394,0.9445525291828794
Score 1,structural,50,5,1028,971,0.583934088568486,0.41606591143151395,0.9445525291828794
Score 1,structural,50,10,1028,971,0.3769309989701339,0.6230690010298661,0.9445525291828794
Score 1,structural,50,15,1028,971,0.349124613800206,0.650875386199794,0.9445525291828794
Score 1,structural,50,20,1028,971,0.35633367662203913,0.6436663233779609,0.9445525291828794
Score 1,structural,50,30,1028,971,0.1678681771369722,0.8321318228630278,0.9445525291828794
Score 1,structural,50,40,1028,971,0.07621009268795056,0.9237899073120495,0.9445525291828794
Score 1,structural,50,50,1028,971,0.026776519052523172,0.9732234809474768,0.9445525291828794
Score 1,structural,50,57,1028,971,0.0,1.0,0.9445525291828794
