Attack metrics report
Dataset: spambase
Attack: deepfool
alpha=0.001, maxiters=500

Correctly-classified originals: 2058/2301
Successfully attacked (among correct): 2041/2058
ASR (among correct): 0.9917

Changed samples among correct (any feature changed): 2058/2058
Max |delta| among correct: 0.099411

Changed samples among successful attacks: 2041/2041
Max |delta| among successful attacks: 0.089481

Summary of perturbation size (delta = X_adv - X_test) over correctly-classified originals
  MAE  : mean=0.00988095 median=0.00776963 min=6.22247e-05 max=0.0469053
  RMSE : mean=0.013246 median=0.0105419 min=9.50558e-05 max=0.0557539
  L1   : mean=0.563214 median=0.442869 min=0.00354681 max=2.6736
  L2   : mean=0.100005 median=0.0795897 min=0.000717656 max=0.420933
  Linf : mean=0.0237594 median=0.0186552 min=0.000182563 max=0.099411

Original vs Perturbed (these can look very similar if delta is small)
Subset: correctly-classified originals
  MAE  : orig_mean=0.0158086 adv_mean=0.0214449 mean|diff|=0.00563628 max|diff|=0.0267989
  RMSE : orig_mean=0.0514402 adv_mean=0.0505428 mean|diff|=0.00209625 max|diff|=0.0191729
  L1   : orig_mean=0.901089 adv_mean=1.22236 mean|diff|=0.321268 max|diff|=1.52754
  L2   : orig_mean=0.388365 adv_mean=0.381589 mean|diff|=0.0158264 max|diff|=0.144753
  Linf : orig_mean=0.281171 adv_mean=0.270571 mean|diff|=0.0141226 max|diff|=0.099411

Subset: successfully-attacked (among correct)
  MAE  : orig_mean=0.0154053 adv_mean=0.020936 mean|diff|=0.00553073 max|diff|=0.0254841
  RMSE : orig_mean=0.050285 adv_mean=0.0494852 mean|diff|=0.00200858 max|diff|=0.0148291
  L1   : orig_mean=0.878103 adv_mean=1.19335 mean|diff|=0.315252 max|diff|=1.45259
  L2   : orig_mean=0.379643 adv_mean=0.373605 mean|diff|=0.0151644 max|diff|=0.111957
  Linf : orig_mean=0.27633 adv_mean=0.266043 mean|diff|=0.0138384 max|diff|=0.0865824

Per-sample details (correctly-classified originals)
idx,attack_success,changed,mae_delta,rmse_delta,l1_delta,l2_delta,linf_delta
314,1,1,0.00162865,0.00245507,0.0928331,0.0185354,0.00469668
315,1,1,0.000170266,0.000216212,0.00970517,0.00163237,0.000373405
316,1,1,0.0121683,0.0167934,0.693592,0.126787,0.0305094
317,1,1,0.00627053,0.0091039,0.35742,0.0687329,0.0172458
318,1,1,0.00950916,0.0107864,0.542022,0.0814353,0.0167404
319,1,1,0.00753852,0.0105368,0.429696,0.0795509,0.0188094
320,1,1,0.00729623,0.0100044,0.415885,0.0755318,0.0181949
321,1,1,0.00734117,0.0105771,0.418447,0.0798553,0.0200944
323,1,1,0.0322013,0.046682,1.83547,0.352441,0.0883136
324,1,1,0.0116868,0.0147934,0.666147,0.111688,0.0281571
325,1,1,0.0113917,0.0161585,0.649326,0.121994,0.0288582
326,1,1,0.00519828,0.00694686,0.296302,0.0524476,0.0130014
327,1,1,0.00687573,0.0101183,0.391917,0.0763913,0.0188204
328,1,1,0.0121095,0.0144898,0.69024,0.109396,0.0236655
329,1,1,0.00815722,0.0103898,0.464962,0.0784411,0.0172711
330,1,1,0.00732701,0.0088721,0.417639,0.0669829,0.0146562
331,1,1,0.00652691,0.00939336,0.372034,0.0709183,0.0171128
332,1,1,0.0147425,0.0206001,0.840322,0.155527,0.0372641
333,1,1,0.0185232,0.0267278,1.05582,0.20179,0.0499632
334,1,1,0.0128574,0.0172155,0.732869,0.129974,0.0344347
335,1,1,0.00566498,0.00858593,0.322904,0.0648224,0.0164786
336,1,1,0.0182546,0.027379,1.04051,0.206707,0.0524321
337,1,1,0.0187298,0.023241,1.0676,0.175466,0.0435746
338,1,1,0.0182546,0.027379,1.04051,0.206707,0.0524321
339,1,1,0.00371587,0.00467975,0.211805,0.0353313,0.0084335
340,1,1,0.0252564,0.0365853,1.43961,0.276213,0.0676366
341,1,1,0.00617001,0.00917737,0.351691,0.0692876,0.0172018
342,1,1,0.0134272,0.0194622,0.765348,0.146936,0.0366799
344,1,1,0.00192877,0.00250062,0.10994,0.0188793,0.00438172
346,1,1,0.00811844,0.0122187,0.462751,0.0922494,0.0232851
347,1,1,0.003902,0.00583541,0.222414,0.0440563,0.0108916
348,1,1,0.0104985,0.0142761,0.598414,0.107782,0.0256175
349,1,1,0.00910457,0.0133729,0.51896,0.100963,0.0245138
350,1,1,0.0102213,0.012884,0.582616,0.097272,0.0229751
351,1,1,0.00757841,0.0109863,0.431969,0.0829449,0.0204491
352,1,1,0.00566498,0.00858593,0.322904,0.0648224,0.0164786
353,1,1,0.0305669,0.0393879,1.74231,0.297372,0.0767184
354,1,1,0.00826556,0.00983508,0.471137,0.0742533,0.0162665
355,1,1,0.00227483,0.0031259,0.129665,0.0236,0.0054769
356,1,1,0.0117691,0.0169383,0.670839,0.127881,0.0307187
357,1,1,0.000839809,0.00127965,0.0478691,0.00966117,0.0025199
358,1,1,0.00542524,0.00671947,0.309239,0.0507309,0.0110369
359,1,1,0.00172173,0.00216569,0.0981386,0.0163506,0.00376923
360,1,1,0.00957807,0.0134032,0.54595,0.101192,0.024012
361,1,1,0.0112016,0.0164756,0.638494,0.124388,0.0301338
362,1,1,0.010269,0.0148162,0.585332,0.11186,0.0272249
363,1,1,0.0030834,0.00454344,0.175754,0.0343022,0.00863616
364,1,1,0.0373245,0.0473519,2.1275,0.357499,0.0856057
365,1,1,0.0101779,0.0147293,0.580138,0.111203,0.0268684
366,1,1,0.0185897,0.0227309,1.05961,0.171615,0.0422103
367,1,1,0.00110181,0.00148074,0.0628029,0.0111794,0.00256587
368,1,1,0.00665958,0.00961593,0.379596,0.0725987,0.0177499
369,1,1,0.0129169,0.0151305,0.736263,0.114233,0.024166
370,1,1,0.00481301,0.00617766,0.274342,0.0466403,0.0104583
371,1,1,0.0129405,0.0193994,0.737607,0.146462,0.0376877
372,1,1,0.00154227,0.0021317,0.0879095,0.016094,0.00379089
373,1,1,0.000899868,0.00112355,0.0512925,0.00848259,0.00184172
374,1,1,0.00211123,0.00263549,0.12034,0.0198975,0.00444538
375,1,1,0.0100494,0.0117596,0.572815,0.0887831,0.0187994
377,1,1,0.0184556,0.0249,1.05197,0.187991,0.0435416
378,1,1,0.0090539,0.0132825,0.516072,0.10028,0.0242677
380,1,1,0.00487642,0.00695123,0.277956,0.0524806,0.0132
381,1,1,0.00560257,0.00849167,0.319346,0.0641107,0.0163007
383,1,1,0.0128619,0.0184808,0.733127,0.139527,0.0345487
384,1,1,0.0105943,0.0152864,0.603878,0.11541,0.0281618
385,1,1,0.00881767,0.0109738,0.502607,0.0828503,0.019171
386,1,1,0.0218781,0.0248581,1.24705,0.187675,0.0430644
388,1,1,0.00167958,0.0024991,0.0957363,0.0188678,0.00486758
389,1,1,0.0112271,0.0159562,0.639945,0.120466,0.0291778
391,1,1,0.0152397,0.0183785,0.868662,0.138755,0.0329742
392,1,1,0.00537064,0.00739459,0.306126,0.0558279,0.0130345
393,1,1,0.00430624,0.00635804,0.245456,0.0480022,0.0119906
394,1,1,0.00375305,0.00512429,0.213924,0.0386875,0.00899638
395,1,1,0.00381472,0.00561149,0.217439,0.0423658,0.010496
398,1,1,0.000423438,0.000539533,0.024136,0.00407338,0.000924065
399,1,1,0.0160635,0.0240616,0.915617,0.181661,0.0458575
400,1,1,0.0216701,0.0325381,1.23519,0.245657,0.0626289
401,1,1,0.0164576,0.021727,0.93808,0.164035,0.0371994
403,1,1,0.00550499,0.00820459,0.313784,0.0619433,0.0160259
404,1,1,0.00201445,0.0029291,0.114824,0.0221142,0.00542897
405,1,1,0.00259151,0.00381123,0.147716,0.0287741,0.0072866
406,1,1,0.0159286,0.0187169,0.907931,0.14131,0.0292031
407,1,1,0.0182546,0.027379,1.04051,0.206707,0.0524321
409,1,1,0.00459895,0.00545465,0.26214,0.0411817,0.00878653
410,1,1,0.00666477,0.00978389,0.379892,0.0738667,0.0180953
411,1,1,0.000877957,0.00110148,0.0500435,0.00831597,0.00186591
412,1,1,0.00727576,0.0105501,0.414718,0.0796515,0.0198026
413,1,1,0.0069802,0.00870456,0.397871,0.065718,0.0149626
414,1,1,0.000961069,0.00126308,0.054781,0.00953603,0.0022379
415,1,1,0.0218954,0.0248681,1.24804,0.18775,0.0430636
416,1,1,0.00564688,0.00839193,0.321872,0.0633577,0.0158283
418,1,1,0.0154927,0.0213436,0.883086,0.161141,0.038611
419,1,1,0.00255142,0.00334427,0.145431,0.0252487,0.00611637
420,1,1,0.00676159,0.00904219,0.385411,0.068267,0.0161508
421,1,1,0.00977389,0.014562,0.557112,0.109941,0.0276216
422,1,1,0.00695225,0.00871646,0.396278,0.0658079,0.0145365
423,1,1,0.0118085,0.0152048,0.673084,0.114794,0.0261896
424,1,1,0.00315082,0.0039333,0.179597,0.0296958,0.00657948
425,1,1,0.00303991,0.00357324,0.173275,0.0269774,0.00557511
426,1,1,0.00403032,0.00605586,0.229728,0.0457207,0.0116775
427,1,1,0.0142405,0.0204565,0.811709,0.154443,0.0402592
429,1,1,0.0106346,0.013747,0.606172,0.103788,0.0254419
431,1,1,0.00558072,0.00720175,0.318101,0.054372,0.0125486
432,1,1,0.00997561,0.0133053,0.56861,0.100452,0.0237842
433,1,1,0.00457202,0.00653205,0.260605,0.0493159,0.0120795
434,1,1,0.00897022,0.0120229,0.511302,0.0907713,0.0213775
435,1,1,0.0107979,0.0157806,0.615482,0.119141,0.0293523
436,1,1,0.00577265,0.00825579,0.329041,0.0623299,0.0149976
437,1,1,0.0326365,0.0450115,1.86028,0.339829,0.0810761
439,1,1,0.027826,0.0388915,1.58608,0.293625,0.0700533
440,1,1,0.00554629,0.0084024,0.316138,0.0634368,0.0161311
441,1,1,0.0125193,0.0152466,0.713601,0.115109,0.0255239
442,1,1,0.0173363,0.0195563,0.988166,0.147647,0.0347324
443,1,1,0.00874089,0.0123225,0.498231,0.0930331,0.0226308
444,1,1,0.0073235,0.00952985,0.417439,0.0719488,0.0166149
445,1,1,0.00454606,0.00601907,0.259126,0.0454429,0.0104573
446,1,1,0.00965213,0.013017,0.550171,0.0982763,0.0239966
447,1,1,0.00316364,0.00403747,0.180327,0.0304822,0.00704646
448,1,1,0.00381599,0.00486522,0.217511,0.0367316,0.00841372
449,1,1,0.0138197,0.0203489,0.787724,0.153631,0.0382128
450,1,1,0.00239336,0.00330303,0.136421,0.0249373,0.00635831
451,1,1,0.0196955,0.0249035,1.12265,0.188017,0.0424704
452,1,1,0.00864421,0.0124986,0.49272,0.0943621,0.0233669
453,1,1,0.0117781,0.0167158,0.671354,0.126202,0.0310421
454,0,1,0.0330276,0.0487059,1.88257,0.367722,0.095
455,1,1,0.0103768,0.0147156,0.59148,0.1111,0.0272906
456,1,1,0.0062096,0.00852349,0.353947,0.064351,0.016811
457,1,1,0.00257799,0.00316815,0.146945,0.023919,0.00526234
458,1,1,0.00376355,0.00479252,0.214523,0.0361827,0.00807149
459,1,1,0.0316344,0.0361336,1.80316,0.272802,0.0576959
460,1,1,0.00401424,0.00574203,0.228812,0.0433514,0.0104574
461,1,1,0.0157365,0.0185538,0.89698,0.140078,0.0301582
462,1,1,0.000640885,0.000733159,0.0365304,0.00553523,0.00109538
463,1,1,0.00725178,0.0105151,0.413352,0.0793871,0.0196747
465,1,1,0.00669177,0.00934393,0.381431,0.0705452,0.0164285
466,1,1,0.0126694,0.016475,0.722159,0.124384,0.0284241
467,1,1,0.00365867,0.00557803,0.208544,0.0421132,0.010702
468,1,1,0.0208821,0.0246137,1.19028,0.185829,0.0432331
469,1,1,0.010071,0.0142712,0.574048,0.107745,0.0259743
470,1,1,0.00346719,0.00485924,0.19763,0.0366865,0.00888522
471,1,1,0.00416371,0.00503565,0.237331,0.0380183,0.00816812
472,1,1,0.0074028,0.0105429,0.42196,0.0795972,0.0189843
473,1,1,0.00376457,0.00543518,0.214581,0.0410347,0.00996261
474,1,1,0.00699709,0.01027,0.398834,0.077537,0.0191744
475,1,1,0.00754876,0.00925413,0.430279,0.0698672,0.0151873
476,1,1,0.00566498,0.00858593,0.322904,0.0648224,0.0164786
477,1,1,0.00698049,0.00870477,0.397888,0.0657195,0.0149591
478,1,1,0.0123245,0.0173304,0.702497,0.130842,0.0315844
479,1,1,0.00512545,0.00732654,0.292151,0.0553141,0.0135898
480,1,1,0.00339327,0.0051816,0.193416,0.0391202,0.0101028
481,1,1,0.0170443,0.0227639,0.971528,0.171863,0.0389857
482,1,1,0.01664,0.0216306,0.948481,0.163308,0.0364493
483,1,1,0.00911746,0.0124118,0.519695,0.0937072,0.0226383
484,1,1,0.0179646,0.0203197,1.02398,0.15341,0.0359238
485,1,1,0.00708324,0.00924885,0.403745,0.0698273,0.0168137
486,1,1,0.00205472,0.00304464,0.117119,0.0229865,0.00582901
487,1,1,0.00760387,0.009525,0.43342,0.0719122,0.0157677
488,1,1,0.00694814,0.0100147,0.396044,0.0756096,0.0184036
490,1,1,0.00180199,0.00228462,0.102713,0.0172485,0.00387585
491,1,1,0.0114736,0.016499,0.653993,0.124565,0.0307847
492,1,1,0.00560257,0.00849167,0.319346,0.0641107,0.0163007
493,1,1,0.00257451,0.00366189,0.146747,0.0276467,0.00680316
494,1,1,0.00177085,0.00263993,0.100938,0.019931,0.00504022
495,1,1,0.00788303,0.0117083,0.449333,0.0883955,0.0229933
496,1,1,0.00365853,0.0054766,0.208536,0.0413474,0.0103747
497,1,1,0.00685417,0.00849748,0.390687,0.0641546,0.0146083
498,1,1,0.0109189,0.0152358,0.622378,0.115027,0.0275801
499,1,1,0.0182546,0.027379,1.04051,0.206707,0.0524321
500,1,1,0.00288779,0.00432962,0.164604,0.0326879,0.00839732
501,1,1,0.0048319,0.00608073,0.275419,0.0459085,0.0109565
502,1,1,0.00945073,0.0136288,0.538692,0.102895,0.02507
503,1,1,0.0175007,0.0224369,0.997537,0.169395,0.0442528
504,1,1,0.0185865,0.023803,1.05943,0.179709,0.0460099
505,1,1,0.00566498,0.00858593,0.322904,0.0648224,0.0164786
506,1,1,0.00351661,0.0041499,0.200447,0.0313311,0.00654241
507,1,1,0.0151137,0.0187082,0.861479,0.141244,0.0332057
508,1,1,0.00425381,0.00571757,0.242467,0.0431667,0.0099175
509,1,1,0.0260507,0.0330846,1.48489,0.249784,0.0689394
510,1,1,0.0098105,0.0127951,0.559199,0.096601,0.0221079
511,1,1,0.0224536,0.0319616,1.27986,0.241305,0.0581655
512,1,1,0.0244528,0.0367105,1.39381,0.277158,0.069131
513,1,1,0.0176691,0.0258467,1.00714,0.195139,0.0492214
514,1,1,0.00252192,0.00379621,0.14375,0.0286607,0.00730667
515,1,1,0.00574913,0.0075537,0.3277,0.0570292,0.0130282
516,1,1,0.00436371,0.00510944,0.248731,0.0385754,0.00798985
518,1,1,0.00430329,0.00589805,0.245288,0.0445293,0.0109486
520,1,1,0.0204748,0.0230239,1.16706,0.173827,0.0394304
521,1,1,0.00878352,0.0113999,0.500661,0.086067,0.0203297
522,1,1,0.00711501,0.00970674,0.405556,0.0732843,0.0171918
523,1,1,0.0119556,0.0151555,0.68147,0.114422,0.0268935
524,1,1,0.00650979,0.00951181,0.371058,0.0718126,0.0176727
525,1,1,0.0102847,0.0139352,0.586228,0.105209,0.0244921
526,1,1,0.00709198,0.0102166,0.404243,0.077134,0.0189335
527,1,1,0.00552653,0.00785595,0.315012,0.0593112,0.01424
528,1,1,0.0182546,0.027379,1.04051,0.206707,0.0524361
529,1,1,0.00892963,0.0121453,0.508989,0.0916953,0.0217989
530,1,1,0.0274325,0.0404324,1.56365,0.305258,0.0774818
531,1,1,0.00799273,0.011739,0.455586,0.0886277,0.0224426
532,1,1,0.00633443,0.00891155,0.361063,0.0672807,0.0164014
533,1,1,0.00291261,0.00368957,0.166019,0.0278556,0.00619609
534,1,1,0.00646337,0.0075388,0.368412,0.0569167,0.0117399
535,1,1,0.00489038,0.00692592,0.278752,0.0522895,0.0125138
537,1,1,0.00362415,0.0052139,0.206576,0.0393641,0.00957603
538,1,1,0.00566551,0.00858606,0.322934,0.0648233,0.0164782
539,1,1,0.00167074,0.00197827,0.0952321,0.0149356,0.00318288
540,1,1,0.0107456,0.0139991,0.612499,0.105691,0.0242404
541,1,1,0.00927622,0.0135701,0.528745,0.102452,0.025332
543,1,1,0.00473275,0.00610542,0.269767,0.0460949,0.0103717
544,1,1,0.0130791,0.0149119,0.74551,0.112582,0.0251586
545,1,1,0.0178508,0.019893,1.01749,0.150189,0.029884
546,1,1,0.0097266,0.0144927,0.554416,0.109418,0.0271358
547,1,1,0.00566551,0.00858606,0.322934,0.0648233,0.0164782
548,1,1,0.00342376,0.00486912,0.195154,0.0367611,0.00884763
549,1,1,0.020016,0.0239721,1.14091,0.180985,0.037163
551,1,1,0.0146312,0.0213732,0.833978,0.161364,0.0412921
552,1,1,0.0081218,0.0117345,0.462943,0.0885936,0.0219142
553,1,1,0.015174,0.0194247,0.864917,0.146653,0.0324573
554,1,1,0.0100873,0.0148131,0.574975,0.111837,0.027855
555,1,1,0.0117107,0.0161332,0.667511,0.121803,0.0296728
556,1,1,0.0192453,0.0217588,1.09698,0.164275,0.0361294
557,1,1,0.00566551,0.00858606,0.322934,0.0648233,0.0164782
558,1,1,0.0138299,0.0205474,0.788303,0.155129,0.0385858
559,1,1,0.0136584,0.0160971,0.77853,0.12153,0.0266669
560,1,1,0.00453761,0.00567812,0.258644,0.0428689,0.00940081
561,1,1,0.0064672,0.00945533,0.368631,0.0713862,0.0172021
562,1,1,0.0118836,0.0161094,0.677368,0.121623,0.0280842
563,1,1,0.00574032,0.00859414,0.327198,0.0648843,0.0161007
564,1,1,0.000641483,0.000789829,0.0365645,0.00596308,0.00129446
565,1,1,0.0182546,0.027379,1.04051,0.206707,0.0524321
566,1,1,0.013126,0.0180713,0.74818,0.136435,0.033026
567,1,1,0.00556052,0.00751109,0.31695,0.0567075,0.01354
569,1,1,0.0132401,0.0161641,0.754688,0.122036,0.0280254
570,1,1,0.00599205,0.00823306,0.341547,0.0621582,0.0149106
571,1,1,0.00275552,0.00374726,0.157064,0.0282912,0.00721945
573,1,1,0.00622237,0.00764536,0.354675,0.0577212,0.0125825
574,1,1,0.0121124,0.0137871,0.690408,0.104091,0.0228791
575,1,1,0.00552328,0.00778927,0.314827,0.0588077,0.0140372
576,1,1,0.0067114,0.00975308,0.38255,0.0736341,0.0180557
578,1,1,0.0182546,0.027379,1.04051,0.206707,0.0524321
579,1,1,0.0219089,0.0285004,1.24881,0.215174,0.0530301
580,1,1,0.00318814,0.00459007,0.181724,0.0346543,0.00832112
581,1,1,0.00415176,0.00554386,0.23665,0.0418553,0.0100299
582,1,1,0.0114784,0.0158699,0.654271,0.119815,0.0283916
583,1,1,0.0182546,0.027379,1.04051,0.206707,0.0524321
584,1,1,0.00248468,0.00323585,0.141627,0.0244301,0.00566736
585,1,1,0.00711801,0.0103,0.405726,0.0777636,0.0198966
586,1,1,0.0200678,0.0225471,1.14386,0.170227,0.0384439
587,1,1,0.00441619,0.00564861,0.251723,0.0426461,0.00964387
588,1,1,0.000521036,0.000658201,0.029699,0.00496931,0.00110259
589,1,1,0.0274826,0.0413459,1.56651,0.312155,0.0800893
590,1,1,0.00229609,0.00339463,0.130877,0.0256289,0.00642716
591,1,1,0.00462741,0.00529874,0.263762,0.0400046,0.00823584
592,1,1,0.00600724,0.00728264,0.342413,0.0549827,0.0122002
593,1,1,0.00875624,0.0115193,0.499106,0.0869684,0.0198708
594,1,1,0.0110015,0.015688,0.627084,0.118442,0.0291095
595,1,1,0.0151247,0.0220757,0.862109,0.166668,0.0426282
596,1,1,0.00525217,0.00663695,0.299374,0.0501079,0.0112837
597,1,1,0.00657728,0.00786845,0.374905,0.0594055,0.0129478
598,1,1,0.00897785,0.0107865,0.511737,0.081436,0.0176761
599,1,1,0.0107119,0.0159683,0.610576,0.120558,0.0310232
600,1,1,0.00176476,0.00225246,0.100591,0.0170057,0.00384511
601,1,1,0.00571858,0.00689483,0.325959,0.0520548,0.0111339
602,1,1,0.00972307,0.0146094,0.554215,0.110299,0.0278455
603,1,1,0.0118482,0.0139654,0.675345,0.105436,0.023227
604,1,1,0.00703132,0.00871609,0.400785,0.0658051,0.0149557
605,1,1,0.0057342,0.00819971,0.326849,0.0619064,0.0152399
606,1,1,0.00414659,0.00580491,0.236355,0.0438261,0.0102179
608,1,1,0.0256475,0.0317911,1.46191,0.240018,0.0516079
609,1,1,0.0117715,0.0151116,0.670976,0.11409,0.024937
610,1,1,0.0034636,0.00463707,0.197425,0.0350091,0.00810164
611,1,1,0.0052936,0.00769378,0.301735,0.0580867,0.0144841
612,1,1,0.002913,0.00340906,0.166041,0.0257379,0.00545463
613,1,1,0.00459582,0.0058835,0.261962,0.0444194,0.00996691
614,1,1,0.0104796,0.0117658,0.597338,0.0888302,0.0188016
615,1,1,0.000129026,0.000190758,0.00735447,0.00144019,0.00035598
616,1,1,0.0341846,0.0410641,1.94852,0.310027,0.068767
617,1,1,0.0120499,0.0171715,0.686843,0.129642,0.0320408
618,1,1,0.0083055,0.0107066,0.473414,0.0808329,0.0185174
619,1,1,0.00861451,0.0118162,0.491027,0.0892102,0.0210148
620,1,1,0.00129048,0.00158523,0.0735573,0.0119682,0.0026078
622,1,1,0.00651307,0.00913159,0.371245,0.068942,0.0164216
623,1,1,0.0152415,0.0196487,0.868764,0.148344,0.0334867
624,1,1,0.00228643,0.00269213,0.130327,0.0203252,0.00434315
625,1,1,0.00799766,0.0108637,0.455867,0.0820194,0.0195053
626,1,1,0.000881197,0.00115808,0.0502282,0.00874332,0.00205097
627,1,1,0.0124765,0.0168894,0.711159,0.127512,0.0305069
628,1,1,0.012712,0.0169623,0.724586,0.128062,0.0288543
630,1,1,0.00486907,0.00647231,0.277537,0.0488649,0.0117888
631,1,1,0.00720327,0.00974272,0.410586,0.0735559,0.017574
633,1,1,0.0216083,0.0324449,1.23167,0.244954,0.0624532
634,1,1,0.00341181,0.00448736,0.194473,0.0338788,0.00795883
635,1,1,0.00552209,0.00718047,0.314759,0.0542114,0.0121391
636,1,1,0.00634069,0.00849706,0.361419,0.0641514,0.0153498
637,1,1,0.00364281,0.00518107,0.20764,0.0391162,0.0093881
638,1,1,0.00586438,0.00818703,0.334269,0.0618108,0.0144694
639,1,1,0.000615942,0.000760903,0.0351087,0.00574469,0.00130586
640,1,1,0.0136925,0.0205125,0.780473,0.154866,0.0386523
641,1,1,0.00471446,0.00597602,0.268724,0.045118,0.010152
642,1,1,0.0148491,0.0204703,0.846397,0.154547,0.0369179
643,1,1,0.00408732,0.00594009,0.232977,0.0448467,0.0110428
644,1,1,0.00168331,0.00203808,0.0959487,0.0153871,0.00331078
647,1,1,0.00890765,0.0108363,0.507736,0.0818124,0.0180997
649,1,1,0.00554318,0.00789653,0.315961,0.0596175,0.0145217
650,1,1,0.00756651,0.0113284,0.431291,0.0855278,0.0219863
652,1,1,0.023612,0.0335761,1.34589,0.253494,0.0603264
653,1,1,0.00682551,0.00883875,0.389054,0.0667311,0.0151958
654,1,1,0.0117376,0.0143507,0.669044,0.108345,0.0238751
655,1,1,0.00905532,0.0126743,0.516153,0.0956888,0.022742
656,1,1,0.00625875,0.00765341,0.356749,0.057782,0.0127341
657,1,1,0.00218894,0.00252078,0.12477,0.0190314,0.00393575
658,1,1,0.0115048,0.0130737,0.655771,0.098704,0.0203093
659,1,1,0.00286487,0.00376211,0.163297,0.0284033,0.00678975
660,1,1,0.00793776,0.011239,0.452452,0.0848526,0.0202468
663,1,1,0.0144797,0.0216659,0.825345,0.163574,0.0412373
664,1,1,0.0151923,0.0215906,0.865959,0.163006,0.0396308
666,0,1,0.0334151,0.0484157,1.90466,0.36553,0.091147
667,1,1,0.00545751,0.00693668,0.311078,0.0523708,0.0115481
668,1,1,0.00410392,0.00554353,0.233923,0.0418527,0.0101684
669,1,1,0.00386659,0.00569147,0.220396,0.0429697,0.0107058
670,1,1,0.00333552,0.00476048,0.190125,0.0359408,0.00867611
671,1,1,0.00566498,0.00858593,0.322904,0.0648224,0.0164786
672,1,1,0.0159834,0.021174,0.911056,0.15986,0.0403991
673,1,1,0.00777963,0.00977374,0.443439,0.0737901,0.0164513
674,1,1,0.0013534,0.00166674,0.077144,0.0125836,0.00278154
675,1,1,0.0195118,0.0273332,1.11217,0.206361,0.0483798
676,1,1,0.0036979,0.00476675,0.21078,0.0359882,0.00846591
677,1,1,0.0169991,0.0246319,0.96895,0.185967,0.0459841
678,1,1,0.0182546,0.027379,1.04051,0.206707,0.0524321
679,1,1,0.00629591,0.00888877,0.358867,0.0671087,0.0162057
680,1,1,0.00755598,0.00995921,0.430691,0.0751904,0.0171216
681,1,1,0.0054183,0.00676013,0.308843,0.0510378,0.011096
682,1,1,0.00739122,0.00921656,0.421299,0.0695835,0.0155471
683,1,1,0.0103299,0.0154129,0.588805,0.116365,0.0292628
684,1,1,0.0170835,0.0247199,0.973762,0.186631,0.0463515
685,1,1,0.00146687,0.00185858,0.0836116,0.014032,0.00314517
686,1,1,0.00378969,0.00540158,0.216012,0.0407811,0.00981912
687,1,1,0.0332156,0.0389748,1.89329,0.294253,0.0620805
688,1,1,0.00180222,0.002278,0.102727,0.0171985,0.0038241
690,1,1,0.0129275,0.0174722,0.736869,0.131912,0.0301445
691,1,1,0.0155483,0.021023,0.886253,0.15872,0.0364652
692,1,1,0.00317286,0.00431047,0.180853,0.0325433,0.0077782
694,1,1,0.0181462,0.024233,1.03433,0.182955,0.0427355
695,1,1,0.0124434,0.014872,0.709272,0.112281,0.0243502
696,1,1,0.00703265,0.00892056,0.400861,0.0673487,0.0154882
697,1,1,0.00566706,0.0085876,0.323022,0.0648349,0.0164812
698,1,1,0.00386644,0.00577636,0.220387,0.0436105,0.0108515
699,1,1,0.00605268,0.00886646,0.345003,0.0669403,0.0164699
700,1,1,0.0469053,0.0555963,2.6736,0.419743,0.0886449
701,1,1,0.00259151,0.00381123,0.147716,0.0287741,0.0072866
703,1,1,0.00422331,0.00536577,0.240729,0.0405107,0.00946367
704,1,1,0.0122203,0.0173253,0.696556,0.130803,0.031061
705,1,1,0.0123595,0.0151792,0.704492,0.114601,0.025346
706,1,1,0.00970139,0.0129669,0.552979,0.097898,0.0242025
707,1,1,0.00557728,0.00707666,0.317905,0.0534276,0.0126678
708,1,1,0.015614,0.0214568,0.889998,0.161995,0.0377259
709,1,1,0.0108973,0.0144268,0.621145,0.10892,0.0265899
710,1,1,0.00897151,0.0125608,0.511376,0.094832,0.0225759
712,1,1,0.0182546,0.027379,1.04051,0.206707,0.0524321
714,1,1,0.0110897,0.0129835,0.632113,0.0980232,0.021483
715,1,1,0.0031298,0.00405411,0.178399,0.0306078,0.00685954
716,1,1,0.0182546,0.027379,1.04051,0.206707,0.0524321
717,1,1,0.0125089,0.0145498,0.713007,0.109849,0.0268155
718,1,1,0.0183364,0.023307,1.04517,0.175964,0.0388742
719,1,1,0.00350045,0.00439332,0.199525,0.0331688,0.00737167
720,1,1,0.00614769,0.00878341,0.350418,0.0663133,0.0163802
721,1,1,0.00967611,0.0121093,0.551538,0.0914235,0.0203988
722,1,1,0.014136,0.0165556,0.805752,0.124992,0.0285287
724,1,1,0.00569532,0.00804972,0.324633,0.0607741,0.0148181
725,1,1,0.0188268,0.0230328,1.07313,0.173894,0.0428965
726,1,1,0.00246595,0.00322167,0.140559,0.0243231,0.00569355
727,1,1,0.000974908,0.00145859,0.0555698,0.0110121,0.00279908
728,1,1,0.00455326,0.00651943,0.259536,0.0492206,0.0122903
730,1,1,0.00905663,0.0128718,0.516228,0.0971802,0.0234892
731,1,1,0.00986579,0.0141066,0.56235,0.106503,0.0253567
732,1,1,0.00450758,0.00519446,0.256932,0.0392173,0.00821774
733,1,1,0.000774632,0.000926289,0.044154,0.00699333,0.00149889
734,1,1,0.000246647,0.000318965,0.0140589,0.00240813,0.000561053
