Attack metrics report
Dataset: taiwan_bankruptcy
Attack: fgsm
epsilon=0.07

Correctly-classified originals: 2998/3410
Successfully attacked (among correct): 2977/2998
ASR (among correct): 0.9930

Changed samples among correct (any feature changed): 2998/2998
Max |delta| among correct: 0.07

Changed samples among successful attacks: 2977/2977
Max |delta| among successful attacks: 0.07

Summary of perturbation size (delta = X_adv - X_test) over correctly-classified originals
  MAE  : mean=0.0563741 median=0.056264 min=0.0524717 max=0.0656805
  RMSE : mean=0.0624842 median=0.0623906 min=0.0602919 max=0.0675386
  L1   : mean=5.29917 median=5.28882 min=4.93234 max=6.17396
  L2   : mean=0.605807 median=0.6049 min=0.584552 max=0.654811
  Linf : mean=0.07 median=0.07 min=0.07 max=0.07

Original vs Perturbed (these can look very similar if delta is small)
Subset: correctly-classified originals
  MAE  : orig_mean=0.326241 adv_mean=0.340128 mean|diff|=0.0138882 max|diff|=0.0186995
  RMSE : orig_mean=0.450105 adv_mean=0.459401 mean|diff|=0.00970978 max|diff|=0.0204606
  L1   : orig_mean=30.6666 adv_mean=31.972 mean|diff|=1.30549 max|diff|=1.75775
  L2   : orig_mean=4.36393 adv_mean=4.45406 mean|diff|=0.0941398 max|diff|=0.198373
  Linf : orig_mean=0.999071 adv_mean=0.999529 mean|diff|=0.0013501 max|diff|=0.07

Subset: successfully-attacked (among correct)
  MAE  : orig_mean=0.326043 adv_mean=0.33998 mean|diff|=0.0139369 max|diff|=0.0186995
  RMSE : orig_mean=0.449877 adv_mean=0.459249 mean|diff|=0.00975568 max|diff|=0.0179524
  L1   : orig_mean=30.6481 adv_mean=31.9581 mean|diff|=1.31007 max|diff|=1.75775
  L2   : orig_mean=4.36172 adv_mean=4.45258 mean|diff|=0.0945848 max|diff|=0.174056
  Linf : orig_mean=0.999068 adv_mean=0.999549 mean|diff|=0.00133277 max|diff|=0.07

Per-sample details (correctly-classified originals)
idx,attack_success,changed,mae_delta,rmse_delta,l1_delta,l2_delta,linf_delta
37,1,1,0.0558457,0.0622718,5.24949,0.603748,0.07
38,1,1,0.0562305,0.0623795,5.28566,0.604792,0.07
39,1,1,0.0572862,0.0630766,5.3849,0.61155,0.07
40,1,1,0.0575208,0.063113,5.40695,0.611903,0.07
42,1,1,0.0548775,0.061767,5.15848,0.598853,0.07
43,1,1,0.0565582,0.0626724,5.31647,0.607631,0.07
44,1,1,0.0552594,0.0617696,5.19438,0.598879,0.07
45,1,1,0.0563347,0.0623587,5.29547,0.60459,0.07
46,1,1,0.0560608,0.0621275,5.26971,0.602349,0.07
47,1,1,0.0556243,0.0621869,5.22868,0.602924,0.07
50,1,1,0.0573375,0.0628952,5.38972,0.609791,0.07
51,1,1,0.055629,0.0621286,5.22913,0.602359,0.07
52,1,1,0.0567944,0.0627145,5.33868,0.60804,0.07
53,1,1,0.0623507,0.0657257,5.86097,0.637234,0.07
54,1,1,0.0554295,0.0619447,5.21037,0.600577,0.07
55,1,1,0.0568556,0.0627255,5.34443,0.608147,0.07
56,1,1,0.0552679,0.0617975,5.19518,0.599149,0.07
57,1,1,0.056622,0.0625336,5.32247,0.606286,0.07
58,1,1,0.0620111,0.0654637,5.82905,0.634694,0.07
59,1,1,0.0556983,0.0620448,5.23564,0.601547,0.07
60,1,1,0.0563824,0.0624893,5.29995,0.605857,0.07
61,1,1,0.0556945,0.0622063,5.23528,0.603113,0.07
62,1,1,0.0569514,0.062724,5.35343,0.608132,0.07
63,1,1,0.0573364,0.0630784,5.38962,0.611568,0.07
64,1,1,0.0574059,0.0631451,5.39616,0.612214,0.07
66,1,1,0.0562426,0.0623973,5.28681,0.604964,0.07
67,1,1,0.0580608,0.0634486,5.45771,0.615157,0.07
68,1,1,0.0550228,0.0618084,5.17214,0.599255,0.07
69,1,1,0.0576009,0.0631022,5.41449,0.611798,0.07
70,1,1,0.0561299,0.0623783,5.27621,0.60478,0.07
71,1,1,0.057445,0.0630609,5.39983,0.611398,0.07
72,1,1,0.0571312,0.062952,5.37034,0.610343,0.07
73,1,1,0.0577189,0.0634181,5.42557,0.614862,0.07
74,1,1,0.05713,0.0629367,5.37022,0.610194,0.07
75,1,1,0.0656805,0.0675386,6.17396,0.654811,0.07
76,1,1,0.0553099,0.0618656,5.19913,0.599809,0.07
77,1,1,0.0568387,0.0627295,5.34283,0.608185,0.07
78,1,1,0.0557125,0.0620133,5.23697,0.601242,0.07
79,1,1,0.0540264,0.0610886,5.07848,0.592276,0.07
80,1,1,0.0564187,0.0625501,5.30336,0.606446,0.07
81,1,1,0.0571284,0.0628723,5.37007,0.609569,0.07
82,1,1,0.0563861,0.0624069,5.30029,0.605057,0.07
83,1,1,0.0562173,0.0623778,5.28443,0.604776,0.07
84,1,1,0.0562579,0.0623976,5.28824,0.604967,0.07
85,1,1,0.0557103,0.0621869,5.23676,0.602924,0.07
86,1,1,0.0568372,0.0627282,5.3427,0.608172,0.07
87,1,1,0.0548726,0.0617017,5.15802,0.59822,0.07
88,1,1,0.0562303,0.0625908,5.28565,0.60684,0.07
89,1,1,0.0568783,0.0627485,5.34656,0.608369,0.07
90,1,1,0.0569499,0.0627896,5.35329,0.608768,0.07
91,1,1,0.0572657,0.0630585,5.38298,0.611374,0.07
92,1,1,0.0558094,0.0620551,5.24608,0.601646,0.07
94,1,1,0.0564124,0.062616,5.30276,0.607084,0.07
95,1,1,0.0574703,0.0631896,5.40221,0.612646,0.07
96,1,1,0.0563722,0.0624828,5.29899,0.605793,0.07
97,1,1,0.0552509,0.0618496,5.19358,0.599655,0.07
98,1,1,0.0572125,0.0628735,5.37797,0.609581,0.07
99,1,1,0.0581042,0.0634754,5.4618,0.615417,0.07
100,1,1,0.05493,0.0616783,5.16342,0.597994,0.07
102,1,1,0.0560558,0.0622997,5.26924,0.604018,0.07
103,1,1,0.0560977,0.0622303,5.27318,0.603346,0.07
104,1,1,0.0549236,0.0617787,5.16282,0.598967,0.07
105,1,1,0.0571179,0.0628895,5.36908,0.609737,0.07
106,1,1,0.0563557,0.0624882,5.29744,0.605845,0.07
107,1,1,0.0561974,0.0623646,5.28256,0.604647,0.07
108,1,1,0.0552491,0.0618503,5.19341,0.599661,0.07
109,1,1,0.0530385,0.0605709,4.98562,0.587256,0.07
110,1,1,0.0579926,0.0634739,5.45131,0.615402,0.07
111,1,1,0.0568278,0.0627268,5.34181,0.608159,0.07
112,1,1,0.0555211,0.0619925,5.21899,0.60104,0.07
113,1,1,0.0537221,0.0608315,5.04988,0.589783,0.07
114,1,1,0.0571128,0.0630207,5.36861,0.611008,0.07
115,1,1,0.057865,0.0633032,5.43931,0.613747,0.07
116,1,1,0.0556849,0.0621847,5.23438,0.602903,0.07
117,0,1,0.0542844,0.0613682,5.10273,0.594987,0.07
119,1,1,0.057409,0.0630976,5.39645,0.611754,0.07
120,1,1,0.0577319,0.0634209,5.4268,0.614888,0.07
121,1,1,0.0556595,0.0619366,5.232,0.600497,0.07
122,1,1,0.0559682,0.0620711,5.26101,0.601802,0.07
123,1,1,0.0562765,0.0623836,5.28999,0.604831,0.07
124,1,1,0.0572547,0.0628917,5.38194,0.609758,0.07
125,1,1,0.0568742,0.0626897,5.34618,0.6078,0.07
126,1,1,0.0567794,0.0628172,5.33727,0.609035,0.07
127,1,1,0.0556773,0.061999,5.23367,0.601102,0.07
128,1,1,0.0559865,0.0623636,5.26273,0.604637,0.07
129,1,1,0.0555302,0.0619877,5.21984,0.600993,0.07
130,1,1,0.0556464,0.06219,5.23076,0.602954,0.07
131,1,1,0.0560944,0.0623174,5.27287,0.60419,0.07
132,1,1,0.0577512,0.0634231,5.42861,0.61491,0.07
133,1,1,0.0606537,0.0647571,5.70145,0.627843,0.07
134,1,1,0.0558167,0.0621789,5.24677,0.602847,0.07
135,1,1,0.0571281,0.0629232,5.37004,0.610063,0.07
136,1,1,0.0638993,0.0666532,6.00654,0.646227,0.07
137,1,1,0.0566632,0.062527,5.32634,0.606222,0.07
139,1,1,0.0564687,0.0624993,5.30806,0.605954,0.07
140,1,1,0.0566013,0.06269,5.32053,0.607803,0.07
141,1,1,0.055636,0.062156,5.22979,0.602625,0.07
142,1,1,0.0566458,0.062709,5.32471,0.607986,0.07
143,1,1,0.055058,0.0618292,5.17545,0.599456,0.07
144,1,1,0.0570495,0.0628356,5.36265,0.609214,0.07
145,1,1,0.0558884,0.0622222,5.25351,0.603267,0.07
146,1,1,0.055792,0.0622222,5.24445,0.603267,0.07
147,1,1,0.0555138,0.0619814,5.2183,0.600932,0.07
148,1,1,0.0557577,0.0622297,5.24122,0.60334,0.07
149,1,1,0.0569315,0.0629894,5.35156,0.610705,0.07
150,1,1,0.056066,0.0622925,5.27021,0.603948,0.07
151,1,1,0.0563693,0.0624696,5.29871,0.605665,0.07
152,1,1,0.057197,0.0630384,5.37651,0.61118,0.07
154,1,1,0.055643,0.0619602,5.23044,0.600726,0.07
155,1,1,0.0541493,0.0613461,5.09003,0.594773,0.07
156,1,1,0.0567837,0.062707,5.33766,0.607967,0.07
157,1,1,0.0571926,0.0630432,5.3761,0.611227,0.07
158,1,1,0.0554988,0.0620287,5.21689,0.60139,0.07
159,1,1,0.0555045,0.061992,5.21742,0.601035,0.07
160,1,1,0.0556292,0.0621599,5.22914,0.602663,0.07
161,1,1,0.0580186,0.0634842,5.45375,0.615502,0.07
162,1,1,0.0556653,0.0621974,5.23254,0.603026,0.07
163,1,1,0.0554764,0.0619637,5.21478,0.600761,0.07
164,1,1,0.0554877,0.0619889,5.21584,0.601005,0.07
165,1,1,0.0619304,0.0653709,5.82146,0.633794,0.07
166,1,1,0.0549866,0.0615801,5.16874,0.597041,0.07
167,1,1,0.0564165,0.0622971,5.30315,0.603992,0.07
168,1,1,0.0549363,0.0616043,5.16401,0.597276,0.07
169,1,1,0.0557288,0.0620094,5.2385,0.601204,0.07
170,1,1,0.0556965,0.062205,5.23547,0.603099,0.07
171,1,1,0.0570182,0.0628291,5.35971,0.60915,0.07
172,1,1,0.0564298,0.0623856,5.3044,0.604851,0.07
173,1,1,0.0549776,0.0617886,5.1679,0.599063,0.07
174,1,1,0.0563317,0.0625478,5.29518,0.606423,0.07
175,1,1,0.0565032,0.0626179,5.3113,0.607103,0.07
176,1,1,0.056009,0.0623822,5.26485,0.604818,0.07
178,1,1,0.0575533,0.0631313,5.41001,0.612081,0.07
179,1,1,0.0555169,0.0619758,5.21859,0.600878,0.07
181,1,1,0.0566416,0.062718,5.32431,0.608073,0.07
183,1,1,0.0569687,0.0627467,5.35506,0.608352,0.07
184,1,1,0.0576161,0.0631457,5.41591,0.61222,0.07
185,1,1,0.0612324,0.0649498,5.75585,0.629711,0.07
186,1,1,0.0556232,0.0620776,5.22858,0.601865,0.07
187,1,1,0.0563843,0.0624895,5.30013,0.605858,0.07
188,1,1,0.0566125,0.0626919,5.32157,0.60782,0.07
189,1,1,0.0559153,0.0622449,5.25603,0.603487,0.07
190,1,1,0.0562049,0.0623764,5.28326,0.604762,0.07
191,1,1,0.0557039,0.0622098,5.23617,0.603147,0.07
192,1,1,0.0549238,0.0617579,5.16284,0.598765,0.07
193,1,1,0.0552834,0.0618444,5.19664,0.599603,0.07
194,1,1,0.0559833,0.0621565,5.26243,0.60263,0.07
195,1,1,0.0572231,0.0630004,5.37897,0.610812,0.07
197,1,1,0.0565618,0.0626747,5.31681,0.607654,0.07
198,1,1,0.0570744,0.0630132,5.36499,0.610935,0.07
199,1,1,0.0554326,0.0619283,5.21067,0.600418,0.07
200,1,1,0.0557142,0.0622133,5.23713,0.603181,0.07
201,1,1,0.0524717,0.0603199,4.93234,0.584823,0.07
202,1,1,0.0564123,0.0626159,5.30276,0.607084,0.07
203,1,1,0.0582636,0.0636328,5.47677,0.616943,0.07
204,1,1,0.0613729,0.0651048,5.76905,0.631214,0.07
205,1,1,0.0574317,0.0631443,5.39858,0.612206,0.07
206,1,1,0.0583734,0.0637312,5.4871,0.617897,0.07
207,1,1,0.0573877,0.0631341,5.39445,0.612108,0.07
208,1,1,0.0569262,0.0626272,5.35106,0.607193,0.07
209,1,1,0.0574219,0.0631298,5.39766,0.612066,0.07
210,1,1,0.0549532,0.0617872,5.1656,0.599049,0.07
211,1,1,0.0581219,0.0635386,5.46346,0.61603,0.07
213,1,1,0.0565505,0.062666,5.31575,0.60757,0.07
214,1,1,0.0562551,0.062421,5.28798,0.605194,0.07
215,1,1,0.0552744,0.0618653,5.1958,0.599806,0.07
216,1,1,0.0559953,0.0622883,5.26356,0.603907,0.07
217,1,1,0.0571497,0.0629832,5.37207,0.610644,0.07
218,1,1,0.0550163,0.0616173,5.17153,0.597402,0.07
219,1,1,0.0570341,0.0628358,5.36121,0.609215,0.07
220,1,1,0.0550308,0.0618173,5.17289,0.599341,0.07
221,1,1,0.0576756,0.0633661,5.4215,0.614357,0.07
222,1,1,0.0565328,0.0626599,5.31408,0.60751,0.07
223,1,1,0.0551531,0.0616737,5.18439,0.597949,0.07
224,1,1,0.0558607,0.0622797,5.25091,0.603824,0.07
225,1,1,0.0567482,0.0626912,5.33433,0.607814,0.07
226,1,1,0.0560042,0.0622753,5.2644,0.603781,0.07
227,1,1,0.057728,0.0634217,5.42643,0.614897,0.07
228,1,1,0.061888,0.0654861,5.81747,0.634911,0.07
229,1,1,0.0557085,0.0622109,5.2366,0.603157,0.07
230,1,1,0.0564219,0.0625059,5.30366,0.606017,0.07
231,1,1,0.0565048,0.0626055,5.31145,0.606983,0.07
232,1,1,0.0567481,0.0626308,5.33432,0.607229,0.07
233,1,1,0.0540344,0.0611969,5.07924,0.593326,0.07
234,1,1,0.0557173,0.0622144,5.23743,0.603191,0.07
235,1,1,0.0550082,0.0618048,5.17077,0.59922,0.07
237,1,1,0.0562792,0.0625787,5.29025,0.606723,0.07
238,1,1,0.0556891,0.0622048,5.23478,0.603098,0.07
239,1,1,0.0570002,0.063008,5.35802,0.610886,0.07
240,1,1,0.0583953,0.0637334,5.48915,0.617918,0.07
241,1,1,0.0610025,0.0648991,5.73423,0.62922,0.07
242,1,1,0.0554485,0.0619626,5.21216,0.60075,0.07
243,1,1,0.0563189,0.062354,5.29398,0.604544,0.07
244,1,1,0.0569974,0.0628313,5.35776,0.609172,0.07
245,1,1,0.0580035,0.0634249,5.45232,0.614927,0.07
246,1,1,0.0568011,0.0628321,5.3393,0.60918,0.07
247,1,1,0.0559367,0.0621841,5.25805,0.602897,0.07
248,1,1,0.0550894,0.0618459,5.17841,0.599619,0.07
249,1,1,0.0577772,0.0632776,5.43105,0.613499,0.07
250,1,1,0.0557226,0.0622157,5.23792,0.603204,0.07
251,1,1,0.0576014,0.0631155,5.41453,0.611928,0.07
252,1,1,0.0558091,0.0622531,5.24605,0.603566,0.07
253,1,1,0.056973,0.0627509,5.35546,0.608393,0.07
255,1,1,0.0565746,0.0625569,5.31802,0.606512,0.07
256,1,1,0.0557784,0.0622029,5.24317,0.603079,0.07
257,1,1,0.0563611,0.0624899,5.29795,0.605862,0.07
258,1,1,0.0558422,0.0622082,5.24917,0.603131,0.07
259,1,1,0.0559075,0.062072,5.2553,0.60181,0.07
260,1,1,0.0553226,0.0618706,5.20032,0.599857,0.07
261,1,1,0.0555661,0.0620365,5.22321,0.601466,0.07
262,1,1,0.054903,0.061772,5.16089,0.598902,0.07
265,1,1,0.0565393,0.06266,5.31469,0.607511,0.07
266,1,1,0.0560416,0.0622154,5.26791,0.603201,0.07
267,1,1,0.0555477,0.0620807,5.22148,0.601895,0.07
269,1,1,0.056648,0.0625558,5.32491,0.606501,0.07
270,1,1,0.0573442,0.0630543,5.39036,0.611334,0.07
271,1,1,0.0562625,0.0624008,5.28867,0.604998,0.07
273,1,1,0.0555855,0.0620289,5.22503,0.601392,0.07
274,1,1,0.0563677,0.06256,5.29857,0.606541,0.07
276,1,1,0.0575043,0.063136,5.40541,0.612126,0.07
277,1,1,0.0580533,0.0634448,5.45701,0.61512,0.07
278,1,1,0.0563392,0.0624481,5.29589,0.605457,0.07
279,1,1,0.0557803,0.0622006,5.24335,0.603057,0.07
280,1,1,0.0556458,0.0621283,5.23071,0.602356,0.07
281,1,1,0.0561327,0.0622272,5.27648,0.603315,0.07
282,1,1,0.0566671,0.0627344,5.32671,0.608233,0.07
283,1,1,0.0573869,0.0630547,5.39437,0.611338,0.07
284,1,1,0.0556302,0.0621881,5.22923,0.602936,0.07
285,1,1,0.0562922,0.0623338,5.29147,0.604349,0.07
287,1,1,0.0549142,0.0617701,5.16193,0.598884,0.07
288,1,1,0.0566956,0.0626718,5.32938,0.607626,0.07
289,1,1,0.0562313,0.0623178,5.28574,0.604193,0.07
290,1,1,0.0557457,0.0620797,5.24009,0.601885,0.07
291,1,1,0.0570504,0.0627242,5.36273,0.608134,0.07
292,1,1,0.0550082,0.0618002,5.17077,0.599175,0.07
293,1,1,0.0577339,0.0633138,5.42698,0.61385,0.07
294,1,1,0.0557463,0.0622248,5.24015,0.603292,0.07
295,1,1,0.0544906,0.061384,5.12211,0.59514,0.07
296,1,1,0.0563895,0.0626097,5.30061,0.607023,0.07
298,1,1,0.0583914,0.0636028,5.48879,0.616652,0.07
299,1,1,0.0554203,0.0619252,5.20951,0.600387,0.07
300,1,1,0.0557555,0.0622291,5.24102,0.603334,0.07
301,1,1,0.0577061,0.063382,5.42437,0.614511,0.07
302,1,1,0.0564876,0.0626214,5.30984,0.607137,0.07
303,1,1,0.0554973,0.061763,5.21674,0.598815,0.07
304,1,1,0.0560774,0.0623168,5.27128,0.604184,0.07
305,1,1,0.0562274,0.0623838,5.28537,0.604833,0.07
306,1,1,0.0567205,0.0626748,5.33173,0.607655,0.07
307,1,1,0.0565387,0.0626378,5.31464,0.607296,0.07
308,1,1,0.0573945,0.0631383,5.39509,0.612149,0.07
309,1,1,0.0575012,0.0630194,5.40511,0.610996,0.07
310,1,1,0.0557854,0.0620072,5.24382,0.601182,0.07
311,1,1,0.057978,0.0634685,5.44993,0.61535,0.07
312,1,1,0.0542581,0.0613745,5.10026,0.595048,0.07
313,1,1,0.0574557,0.0631723,5.40083,0.612478,0.07
314,1,1,0.0556797,0.0622022,5.23389,0.603073,0.07
315,1,1,0.0547936,0.0616191,5.1506,0.597419,0.07
316,1,1,0.0572457,0.0630531,5.3811,0.611323,0.07
317,1,1,0.0579945,0.0634538,5.45148,0.615207,0.07
318,1,1,0.0554198,0.0619867,5.20946,0.600984,0.07
319,1,1,0.0575196,0.0632205,5.40684,0.612945,0.07
320,1,1,0.0573835,0.0631222,5.39405,0.611992,0.07
321,1,1,0.0556854,0.0621978,5.23442,0.60303,0.07
322,1,1,0.0554465,0.0619843,5.21197,0.60096,0.07
323,1,1,0.0560593,0.0622784,5.26957,0.603812,0.07
324,1,1,0.0556695,0.0619764,5.23293,0.600884,0.07
325,1,1,0.0569432,0.0627219,5.35266,0.608112,0.07
326,1,1,0.0569392,0.0627607,5.35228,0.608488,0.07
327,1,1,0.0558625,0.0620361,5.25107,0.601463,0.07
328,1,1,0.0568871,0.0626807,5.34739,0.607712,0.07
329,1,1,0.0568511,0.0627588,5.34401,0.608469,0.07
330,1,1,0.0556564,0.0621956,5.2317,0.603008,0.07
331,1,1,0.0556858,0.062162,5.23447,0.602683,0.07
332,1,1,0.0555751,0.0619402,5.22406,0.600532,0.07
333,1,1,0.0553702,0.0619179,5.2048,0.600316,0.07
335,1,1,0.0556339,0.0621691,5.22958,0.602752,0.07
337,1,1,0.0584083,0.0637666,5.49038,0.61824,0.07
338,1,1,0.055672,0.0622001,5.23317,0.603053,0.07
339,1,1,0.0564558,0.0626282,5.30684,0.607203,0.07
340,1,1,0.0556553,0.0621955,5.2316,0.603008,0.07
341,1,1,0.0563122,0.0624443,5.29335,0.60542,0.07
342,1,1,0.0559341,0.0621592,5.25781,0.602656,0.07
343,1,1,0.0569073,0.062681,5.34929,0.607715,0.07
344,1,1,0.0565193,0.0624401,5.31281,0.605379,0.07
345,1,1,0.0566341,0.0627147,5.32361,0.608042,0.07
346,1,1,0.0552992,0.0617811,5.19813,0.59899,0.07
347,1,1,0.0552628,0.0616932,5.1947,0.598138,0.07
348,1,1,0.055522,0.062033,5.21907,0.601432,0.07
349,1,1,0.0558028,0.0622382,5.24547,0.603422,0.07
352,1,1,0.0557074,0.0621714,5.23649,0.602775,0.07
353,1,1,0.0584659,0.0638292,5.49579,0.618847,0.07
354,1,1,0.05561,0.0620703,5.22734,0.601794,0.07
355,1,1,0.0556678,0.0621974,5.23278,0.603026,0.07
358,1,1,0.0557756,0.0622087,5.2429,0.603136,0.07
359,1,1,0.0558308,0.0622383,5.2481,0.603423,0.07
360,1,1,0.0551466,0.061819,5.18378,0.599357,0.07
362,1,1,0.0563222,0.0623495,5.29428,0.604501,0.07
365,1,1,0.0577936,0.0632682,5.4326,0.613408,0.07
366,1,1,0.0566014,0.062271,5.32053,0.60374,0.07
367,1,1,0.0564307,0.0626214,5.30448,0.607137,0.07
368,1,1,0.056411,0.0625179,5.30263,0.606133,0.07
369,1,1,0.0565398,0.0625944,5.31474,0.606875,0.07
370,1,1,0.0559562,0.0621337,5.25988,0.602408,0.07
373,1,1,0.057523,0.0629947,5.40716,0.610756,0.07
374,1,1,0.057228,0.0630544,5.37944,0.611336,0.07
375,1,1,0.0569389,0.0627646,5.35225,0.608526,0.07
376,1,1,0.0554907,0.0618085,5.21613,0.599255,0.07
377,1,1,0.0577173,0.0631196,5.42543,0.611967,0.07
378,1,1,0.0556584,0.0621959,5.23189,0.603012,0.07
379,1,1,0.0558141,0.062251,5.24653,0.603546,0.07
381,1,1,0.0574414,0.0631618,5.39949,0.612376,0.07
382,0,1,0.0571197,0.0630062,5.36925,0.610867,0.07
384,1,1,0.0541838,0.061351,5.09328,0.59482,0.07
385,1,1,0.0549261,0.0617795,5.16305,0.598974,0.07
386,1,1,0.0570934,0.0628652,5.36678,0.609501,0.07
387,1,1,0.0559441,0.0622594,5.25875,0.603627,0.07
388,1,1,0.0565608,0.0626358,5.31671,0.607277,0.07
389,1,1,0.0547694,0.0616148,5.14832,0.597377,0.07
390,1,1,0.0554778,0.0619764,5.21491,0.600884,0.07
391,1,1,0.0554234,0.0619082,5.2098,0.600222,0.07
392,1,1,0.058111,0.0635291,5.46243,0.615938,0.07
393,1,1,0.0558315,0.0622647,5.24816,0.603678,0.07
394,1,1,0.0567158,0.0627689,5.33128,0.608567,0.07
395,0,1,0.0547773,0.0615567,5.14907,0.596814,0.07
396,1,1,0.0550654,0.0618308,5.17615,0.599472,0.07
397,1,1,0.0567914,0.0627521,5.33839,0.608404,0.07
398,1,1,0.0559967,0.0622045,5.26369,0.603095,0.07
399,1,1,0.0572567,0.0630648,5.38213,0.611436,0.07
400,1,1,0.0547742,0.0616481,5.14877,0.597701,0.07
402,1,1,0.0548101,0.0615968,5.15215,0.597203,0.07
404,1,1,0.0557535,0.0622279,5.24082,0.603322,0.07
405,1,1,0.0575219,0.0631219,5.40705,0.611989,0.07
406,1,1,0.0552739,0.0618468,5.19574,0.599627,0.07
407,1,1,0.0570384,0.0628075,5.36161,0.608941,0.07
408,1,1,0.0556115,0.0621834,5.22748,0.60289,0.07
409,1,1,0.0553221,0.0619218,5.20027,0.600355,0.07
410,1,1,0.0567442,0.0626942,5.33395,0.607843,0.07
411,1,1,0.0577288,0.0634199,5.42651,0.614879,0.07
412,1,1,0.0555187,0.0616368,5.21876,0.597591,0.07
413,1,1,0.0634077,0.0662932,5.96033,0.642737,0.07
414,1,1,0.0574066,0.062898,5.39622,0.609818,0.07
415,1,1,0.0564339,0.0624154,5.30479,0.60514,0.07
416,1,1,0.0571567,0.0628383,5.37273,0.60924,0.07
417,1,1,0.0574117,0.0629727,5.3967,0.610543,0.07
418,1,1,0.0550504,0.0617881,5.17473,0.599058,0.07
420,1,1,0.0569745,0.0630057,5.3556,0.610863,0.07
421,1,1,0.0567133,0.0627662,5.33105,0.608541,0.07
