score_type,tier,attack_pct,k,n_targeted,n_attacked,restoration_rate,asr_after,asr_before
Score 1,noisy,50,50,1016,653,0.14701378254211334,0.8529862174578866,0.6427165354330708
Score 1,noisy,50,57,1016,653,0.11332312404287902,0.886676875957121,0.6427165354330708
Score 1,structural,60,1,1219,786,0.9541984732824428,0.04580152671755722,0.6447908121410992
Score 1,structural,60,2,1219,786,0.9541984732824428,0.04580152671755722,0.6447908121410992
Score 1,structural,60,3,1219,786,0.9541984732824428,0.04580152671755722,0.6447908121410992
Score 1,structural,60,5,1219,786,0.9541984732824428,0.04580152671755722,0.6447908121410992
Score 1,structural,60,10,1219,786,0.9274809160305344,0.0725190839694656,0.6447908121410992
Score 1,structural,60,15,1219,786,0.5801526717557252,0.41984732824427484,0.6447908121410992
Score 1,structural,60,20,1219,786,0.5432569974554707,0.45674300254452926,0.6447908121410992
Score 1,structural,60,30,1219,786,0.4173027989821883,0.5826972010178118,0.6447908121410992
Score 1,structural,60,40,1219,786,0.24173027989821882,0.7582697201017812,0.6447908121410992
Score 1,structural,60,50,1219,786,0.12849872773536897,0.871501272264631,0.6447908121410992
Score 1,structural,60,57,1219,786,0.1005089058524173,0.8994910941475827,0.6447908121410992
Score 1,noisy,60,1,1219,789,0.9619771863117871,0.03802281368821292,0.6472518457752255
Score 1,noisy,60,2,1219,789,0.9619771863117871,0.03802281368821292,0.6472518457752255
Score 1,noisy,60,3,1219,789,0.9619771863117871,0.03802281368821292,0.6472518457752255
Score 1,noisy,60,5,1219,789,0.9619771863117871,0.03802281368821292,0.6472518457752255
Score 1,noisy,60,10,1219,789,0.9455006337135615,0.05449936628643848,0.6472518457752255
Score 1,noisy,60,15,1219,789,0.5830164765525983,0.41698352344740175,0.6472518457752255
Score 1,noisy,60,20,1219,789,0.5462610899873257,0.4537389100126743,0.6472518457752255
Score 1,noisy,60,30,1219,789,0.4309252217997465,0.5690747782002534,0.6472518457752255
Score 1,noisy,60,40,1219,789,0.26489226869455007,0.7351077313054499,0.6472518457752255
Score 1,noisy,60,50,1219,789,0.1432192648922687,0.8567807351077313,0.6472518457752255
Score 1,noisy,60,57,1219,789,0.11153358681875793,0.8884664131812421,0.6472518457752255
Score 1,structural,70,1,1423,911,0.9549945115257958,0.04500548847420416,0.640196767392832
Score 1,structural,70,2,1423,911,0.9549945115257958,0.04500548847420416,0.640196767392832
Score 1,structural,70,3,1423,911,0.9549945115257958,0.04500548847420416,0.640196767392832
Score 1,structural,70,5,1423,911,0.9549945115257958,0.04500548847420416,0.640196767392832
Score 1,structural,70,10,1423,911,0.9308452250274424,0.06915477497255762,0.640196767392832
Score 1,structural,70,15,1423,911,0.58397365532382,0.41602634467618005,0.640196767392832
Score 1,structural,70,20,1423,911,0.5411635565312843,0.45883644346871566,0.640196767392832
Score 1,structural,70,30,1423,911,0.42590559824368823,0.5740944017563118,0.640196767392832
Score 1,structural,70,40,1423,911,0.24698133918770582,0.7530186608122942,0.640196767392832
Score 1,structural,70,50,1423,911,0.12952799121844127,0.8704720087815587,0.640196767392832
Score 1,structural,70,57,1423,911,0.09879253567508232,0.9012074643249177,0.640196767392832
Score 1,noisy,70,1,1423,918,0.9618736383442266,0.03812636165577343,0.6451159522136332
Score 1,noisy,70,2,1423,918,0.9618736383442266,0.03812636165577343,0.6451159522136332
Score 1,noisy,70,3,1423,918,0.9618736383442266,0.03812636165577343,0.6451159522136332
Score 1,noisy,70,5,1423,918,0.9618736383442266,0.03812636165577343,0.6451159522136332
Score 1,noisy,70,10,1423,918,0.9422657952069716,0.057734204793028376,0.6451159522136332
Score 1,noisy,70,15,1423,918,0.5827886710239651,0.41721132897603486,0.6451159522136332
Score 1,noisy,70,20,1423,918,0.545751633986928,0.45424836601307195,0.6451159522136332
Score 1,noisy,70,30,1423,918,0.4335511982570806,0.5664488017429194,0.6451159522136332
Score 1,noisy,70,40,1423,918,0.26143790849673204,0.738562091503268,0.6451159522136332
Score 1,noisy,70,50,1423,918,0.14596949891067537,0.8540305010893247,0.6451159522136332
Score 1,noisy,70,57,1423,918,0.11328976034858387,0.8867102396514162,0.6451159522136332
Score 1,structural,80,1,1626,1033,0.9564375605033882,0.04356243949661176,0.6353013530135302
Score 1,structural,80,2,1626,1033,0.9564375605033882,0.04356243949661176,0.6353013530135302
Score 1,structural,80,3,1626,1033,0.9564375605033882,0.04356243949661176,0.6353013530135302
Score 1,structural,80,5,1626,1033,0.9564375605033882,0.04356243949661176,0.6353013530135302
Score 1,structural,80,10,1626,1033,0.9332042594385286,0.06679574056147142,0.6353013530135302
Score 1,structural,80,15,1626,1033,0.5827686350435625,0.41723136495643753,0.6353013530135302
Score 1,structural,80,20,1626,1033,0.542110358180058,0.45788964181994196,0.6353013530135302
Score 1,structural,80,30,1626,1033,0.4249757986447241,0.5750242013552759,0.6353013530135302
Score 1,structural,80,40,1626,1033,0.2468538238141336,0.7531461761858664,0.6353013530135302
Score 1,structural,80,50,1626,1033,0.13068731848983542,0.8693126815101646,0.6353013530135302
Score 1,structural,80,57,1626,1033,0.10067763794772508,0.8993223620522749,0.6353013530135302
Score 1,noisy,80,1,1626,1039,0.9566891241578441,0.04331087584215587,0.6389913899138991
Score 1,noisy,80,2,1626,1039,0.9566891241578441,0.04331087584215587,0.6389913899138991
Score 1,noisy,80,3,1626,1039,0.9566891241578441,0.04331087584215587,0.6389913899138991
Score 1,noisy,80,5,1626,1039,0.9566891241578441,0.04331087584215587,0.6389913899138991
Score 1,noisy,80,10,1626,1039,0.9374398460057748,0.06256015399422521,0.6389913899138991
Score 1,noisy,80,15,1626,1039,0.5832531280076997,0.4167468719923003,0.6389913899138991
Score 1,noisy,80,20,1626,1039,0.548604427333975,0.45139557266602504,0.6389913899138991
Score 1,noisy,80,30,1626,1039,0.4359961501443696,0.5640038498556303,0.6389913899138991
Score 1,noisy,80,40,1626,1039,0.2627526467757459,0.737247353224254,0.6389913899138991
Score 1,noisy,80,50,1626,1039,0.1453320500481232,0.8546679499518768,0.6389913899138991
Score 1,noisy,80,57,1626,1039,0.11164581328200192,0.888354186717998,0.6389913899138991
Score 1,structural,90,1,1829,1169,0.9563729683490163,0.043627031650983694,0.6391470749043193
Score 1,structural,90,2,1829,1169,0.9563729683490163,0.043627031650983694,0.6391470749043193
Score 1,structural,90,3,1829,1169,0.9563729683490163,0.043627031650983694,0.6391470749043193
Score 1,structural,90,5,1829,1169,0.9563729683490163,0.043627031650983694,0.6391470749043193
Score 1,structural,90,10,1829,1169,0.9341317365269461,0.06586826347305386,0.6391470749043193
Score 1,structural,90,15,1829,1169,0.5842600513259196,0.4157399486740804,0.6391470749043193
Score 1,structural,90,20,1829,1169,0.5483319076133447,0.4516680923866553,0.6391470749043193
Score 1,structural,90,30,1829,1169,0.4311377245508982,0.5688622754491017,0.6391470749043193
Score 1,structural,90,40,1829,1169,0.24893071000855432,0.7510692899914457,0.6391470749043193
Score 1,structural,90,50,1829,1169,0.13259195893926431,0.8674080410607357,0.6391470749043193
Score 1,structural,90,57,1829,1169,0.10265183917878529,0.8973481608212147,0.6391470749043193
Score 1,noisy,90,1,1829,1168,0.9597602739726028,0.04023972602739723,0.6386003280481137
Score 1,noisy,90,2,1829,1168,0.9597602739726028,0.04023972602739723,0.6386003280481137
Score 1,noisy,90,3,1829,1168,0.9597602739726028,0.04023972602739723,0.6386003280481137
Score 1,noisy,90,5,1829,1168,0.9597602739726028,0.04023972602739723,0.6386003280481137
Score 1,noisy,90,10,1829,1168,0.9383561643835616,0.06164383561643838,0.6386003280481137
Score 1,noisy,90,15,1829,1168,0.5873287671232876,0.41267123287671237,0.6386003280481137
Score 1,noisy,90,20,1829,1168,0.550513698630137,0.449486301369863,0.6386003280481137
Score 1,noisy,90,30,1829,1168,0.4340753424657534,0.5659246575342466,0.6386003280481137
Score 1,noisy,90,40,1829,1168,0.2559931506849315,0.7440068493150684,0.6386003280481137
Score 1,noisy,90,50,1829,1168,0.13784246575342465,0.8621575342465754,0.6386003280481137
Score 1,noisy,90,57,1829,1168,0.10616438356164383,0.8938356164383562,0.6386003280481137
Score 1,structural,100,1,2033,1305,0.957088122605364,0.04291187739463598,0.6419085095917364
Score 1,structural,100,2,2033,1305,0.957088122605364,0.04291187739463598,0.6419085095917364
Score 1,structural,100,3,2033,1305,0.957088122605364,0.04291187739463598,0.6419085095917364
Score 1,structural,100,5,2033,1305,0.957088122605364,0.04291187739463598,0.6419085095917364
Score 1,structural,100,10,2033,1305,0.9340996168582375,0.0659003831417625,0.6419085095917364
Score 1,structural,100,15,2033,1305,0.5854406130268199,0.41455938697318007,0.6419085095917364
Score 1,structural,100,20,2033,1305,0.5494252873563218,0.4505747126436782,0.6419085095917364
Score 1,structural,100,30,2033,1305,0.4329501915708812,0.5670498084291188,0.6419085095917364
Score 1,structural,100,40,2033,1305,0.25210727969348656,0.7478927203065134,0.6419085095917364
Score 1,structural,100,50,2033,1305,0.13256704980842912,0.8674329501915709,0.6419085095917364
Score 1,structural,100,57,2033,1305,0.10191570881226053,0.8980842911877395,0.6419085095917364
Score 1,noisy,100,1,2033,1305,0.957088122605364,0.04291187739463598,0.6419085095917364
Score 1,noisy,100,2,2033,1305,0.957088122605364,0.04291187739463598,0.6419085095917364
Score 1,noisy,100,3,2033,1305,0.957088122605364,0.04291187739463598,0.6419085095917364
Score 1,noisy,100,5,2033,1305,0.957088122605364,0.04291187739463598,0.6419085095917364
Score 1,noisy,100,10,2033,1305,0.9340996168582375,0.0659003831417625,0.6419085095917364
Score 1,noisy,100,15,2033,1305,0.5854406130268199,0.41455938697318007,0.6419085095917364
Score 1,noisy,100,20,2033,1305,0.5494252873563218,0.4505747126436782,0.6419085095917364
Score 1,noisy,100,30,2033,1305,0.4329501915708812,0.5670498084291188,0.6419085095917364
Score 1,noisy,100,40,2033,1305,0.25210727969348656,0.7478927203065134,0.6419085095917364
Score 1,noisy,100,50,2033,1305,0.13256704980842912,0.8674329501915709,0.6419085095917364
Score 1,noisy,100,57,2033,1305,0.10191570881226053,0.8980842911877395,0.6419085095917364
Score 2,structural,10,1,203,127,0.952755905511811,0.047244094488189003,0.625615763546798
Score 2,structural,10,2,203,127,0.952755905511811,0.047244094488189003,0.625615763546798
Score 2,structural,10,3,203,127,0.952755905511811,0.047244094488189003,0.625615763546798
Score 2,structural,10,5,203,127,0.952755905511811,0.047244094488189003,0.625615763546798
Score 2,structural,10,10,203,127,0.9212598425196851,0.07874015748031493,0.625615763546798
Score 2,structural,10,15,203,127,0.5511811023622047,0.44881889763779526,0.625615763546798
Score 2,structural,10,20,203,127,0.49606299212598426,0.5039370078740157,0.625615763546798
Score 2,structural,10,30,203,127,0.3543307086614173,0.6456692913385826,0.625615763546798
Score 2,structural,10,40,203,127,0.15748031496062992,0.8425196850393701,0.625615763546798
Score 2,structural,10,50,203,127,0.07086614173228346,0.9291338582677166,0.625615763546798
Score 2,structural,10,57,203,127,0.047244094488188976,0.952755905511811,0.625615763546798
Score 2,noisy,10,1,203,134,0.9626865671641791,0.03731343283582089,0.6600985221674877
Score 2,noisy,10,2,203,134,0.9626865671641791,0.03731343283582089,0.6600985221674877
Score 2,noisy,10,3,203,134,0.9626865671641791,0.03731343283582089,0.6600985221674877
Score 2,noisy,10,5,203,134,0.9626865671641791,0.03731343283582089,0.6600985221674877
Score 2,noisy,10,10,203,134,0.9328358208955224,0.06716417910447758,0.6600985221674877
Score 2,noisy,10,15,203,134,0.6044776119402985,0.3955223880597015,0.6600985221674877
Score 2,noisy,10,20,203,134,0.5447761194029851,0.4552238805970149,0.6600985221674877
Score 2,noisy,10,30,203,134,0.4253731343283582,0.5746268656716418,0.6600985221674877
Score 2,noisy,10,40,203,134,0.2462686567164179,0.7537313432835822,0.6600985221674877
Score 2,noisy,10,50,203,134,0.11194029850746269,0.8880597014925373,0.6600985221674877
Score 2,noisy,10,57,203,134,0.08208955223880597,0.917910447761194,0.6600985221674877
Score 2,structural,20,1,406,254,0.9448818897637795,0.055118110236220486,0.625615763546798
Score 2,structural,20,2,406,254,0.9448818897637795,0.055118110236220486,0.625615763546798
Score 2,structural,20,3,406,254,0.9448818897637795,0.055118110236220486,0.625615763546798
Score 2,structural,20,5,406,254,0.9448818897637795,0.055118110236220486,0.625615763546798
Score 2,structural,20,10,406,254,0.905511811023622,0.09448818897637801,0.625615763546798
Score 2,structural,20,15,406,254,0.5590551181102362,0.4409448818897638,0.625615763546798
Score 2,structural,20,20,406,254,0.5196850393700787,0.4803149606299213,0.625615763546798
Score 2,structural,20,30,406,254,0.3937007874015748,0.6062992125984252,0.625615763546798
Score 2,structural,20,40,406,254,0.2125984251968504,0.7874015748031495,0.625615763546798
Score 2,structural,20,50,406,254,0.1141732283464567,0.8858267716535433,0.625615763546798
Score 2,structural,20,57,406,254,0.09055118110236221,0.9094488188976377,0.625615763546798
Score 2,noisy,20,1,406,276,0.9528985507246377,0.047101449275362306,0.6798029556650246
Score 2,noisy,20,2,406,276,0.9528985507246377,0.047101449275362306,0.6798029556650246
Score 2,noisy,20,3,406,276,0.9528985507246377,0.047101449275362306,0.6798029556650246
Score 2,noisy,20,5,406,276,0.9528985507246377,0.047101449275362306,0.6798029556650246
Score 2,noisy,20,10,406,276,0.9347826086956522,0.06521739130434778,0.6798029556650246
Score 2,noisy,20,15,406,276,0.6086956521739131,0.3913043478260869,0.6798029556650246
Score 2,noisy,20,20,406,276,0.5797101449275363,0.42028985507246375,0.6798029556650246
Score 2,noisy,20,30,406,276,0.4492753623188406,0.5507246376811594,0.6798029556650246
Score 2,noisy,20,40,406,276,0.26811594202898553,0.7318840579710144,0.6798029556650246
Score 2,noisy,20,50,406,276,0.14130434782608695,0.8586956521739131,0.6798029556650246
Score 2,noisy,20,57,406,276,0.10144927536231885,0.8985507246376812,0.6798029556650246
Score 2,structural,30,1,609,392,0.9489795918367347,0.05102040816326525,0.6436781609195402
Score 2,structural,30,2,609,392,0.9489795918367347,0.05102040816326525,0.6436781609195402
Score 2,structural,30,3,609,392,0.9489795918367347,0.05102040816326525,0.6436781609195402
Score 2,structural,30,5,609,392,0.9489795918367347,0.05102040816326525,0.6436781609195402
Score 2,structural,30,10,609,392,0.9183673469387755,0.08163265306122447,0.6436781609195402
Score 2,structural,30,15,609,392,0.5612244897959183,0.4387755102040817,0.6436781609195402
Score 2,structural,30,20,609,392,0.5204081632653061,0.47959183673469385,0.6436781609195402
Score 2,structural,30,30,609,392,0.413265306122449,0.5867346938775511,0.6436781609195402
Score 2,structural,30,40,609,392,0.2372448979591837,0.7627551020408163,0.6436781609195402
Score 2,structural,30,50,609,392,0.125,0.875,0.6436781609195402
Score 2,structural,30,57,609,392,0.09948979591836735,0.9005102040816326,0.6436781609195402
Score 2,noisy,30,1,609,393,0.9643765903307888,0.03562340966921118,0.645320197044335
Score 2,noisy,30,2,609,393,0.9643765903307888,0.03562340966921118,0.645320197044335
Score 2,noisy,30,3,609,393,0.9643765903307888,0.03562340966921118,0.645320197044335
Score 2,noisy,30,5,609,393,0.9643765903307888,0.03562340966921118,0.645320197044335
Score 2,noisy,30,10,609,393,0.9414758269720102,0.058524173027989845,0.645320197044335
Score 2,noisy,30,15,609,393,0.5877862595419847,0.4122137404580153,0.645320197044335
Score 2,noisy,30,20,609,393,0.5597964376590331,0.4402035623409669,0.645320197044335
Score 2,noisy,30,30,609,393,0.4402035623409669,0.5597964376590331,0.645320197044335
Score 2,noisy,30,40,609,393,0.2595419847328244,0.7404580152671756,0.645320197044335
Score 2,noisy,30,50,609,393,0.1297709923664122,0.8702290076335878,0.645320197044335
Score 2,noisy,30,57,609,393,0.09923664122137404,0.9007633587786259,0.645320197044335
Score 2,structural,40,1,812,529,0.947069943289225,0.052930056710775,0.6514778325123153
Score 2,structural,40,2,812,529,0.947069943289225,0.052930056710775,0.6514778325123153
Score 2,structural,40,3,812,529,0.947069943289225,0.052930056710775,0.6514778325123153
Score 2,structural,40,5,812,529,0.947069943289225,0.052930056710775,0.6514778325123153
Score 2,structural,40,10,812,529,0.9149338374291115,0.0850661625708885,0.6514778325123153
Score 2,structural,40,15,812,529,0.5633270321361059,0.4366729678638941,0.6514778325123153
Score 2,structural,40,20,812,529,0.5311909262759924,0.4688090737240076,0.6514778325123153
Score 2,structural,40,30,812,529,0.4045368620037807,0.5954631379962193,0.6514778325123153
Score 2,structural,40,40,812,529,0.23629489603024575,0.7637051039697542,0.6514778325123153
Score 2,structural,40,50,812,529,0.12476370510396975,0.8752362948960303,0.6514778325123153
Score 2,structural,40,57,812,529,0.0945179584120983,0.9054820415879017,0.6514778325123153
Score 2,noisy,40,1,812,518,0.9633204633204633,0.03667953667953672,0.6379310344827587
Score 2,noisy,40,2,812,518,0.9633204633204633,0.03667953667953672,0.6379310344827587
Score 2,noisy,40,3,812,518,0.9633204633204633,0.03667953667953672,0.6379310344827587
Score 2,noisy,40,5,812,518,0.9633204633204633,0.03667953667953672,0.6379310344827587
Score 2,noisy,40,10,812,518,0.9420849420849421,0.05791505791505791,0.6379310344827587
Score 2,noisy,40,15,812,518,0.583011583011583,0.41698841698841704,0.6379310344827587
Score 2,noisy,40,20,812,518,0.5482625482625483,0.4517374517374517,0.6379310344827587
Score 2,noisy,40,30,812,518,0.42857142857142855,0.5714285714285714,0.6379310344827587
Score 2,noisy,40,40,812,518,0.2548262548262548,0.7451737451737452,0.6379310344827587
Score 2,noisy,40,50,812,518,0.13513513513513514,0.8648648648648649,0.6379310344827587
Score 2,noisy,40,57,812,518,0.10231660231660232,0.8976833976833977,0.6379310344827587
Score 2,structural,50,1,1016,652,0.9493865030674846,0.05061349693251538,0.6417322834645669
Score 2,structural,50,2,1016,652,0.9493865030674846,0.05061349693251538,0.6417322834645669
Score 2,structural,50,3,1016,652,0.9493865030674846,0.05061349693251538,0.6417322834645669
Score 2,structural,50,5,1016,652,0.9493865030674846,0.05061349693251538,0.6417322834645669
Score 2,structural,50,10,1016,652,0.9233128834355828,0.07668711656441718,0.6417322834645669
Score 2,structural,50,15,1016,652,0.5766871165644172,0.4233128834355828,0.6417322834645669
Score 2,structural,50,20,1016,652,0.5429447852760736,0.4570552147239264,0.6417322834645669
Score 2,structural,50,30,1016,652,0.4217791411042945,0.5782208588957055,0.6417322834645669
Score 2,structural,50,40,1016,652,0.24386503067484663,0.7561349693251533,0.6417322834645669
