score_type,tier,regime,attack_pct,k,n_targeted,n_attacked,restoration_rate,asr_after
Score 1,noisy,default,30,10,899,663,0.9079939668174962,0.09200603318250378
Score 1,noisy,default,30,15,899,663,0.7767722473604827,0.22322775263951733
Score 1,noisy,default,30,20,899,663,0.6485671191553545,0.3514328808446455
Score 1,noisy,default,30,30,899,663,0.5897435897435898,0.41025641025641024
Score 1,noisy,default,30,40,899,663,0.28355957767722473,0.7164404223227753
Score 1,noisy,default,30,50,899,663,0.17194570135746606,0.8280542986425339
Score 1,noisy,default,30,70,899,663,0.0784313725490196,0.9215686274509804
Score 1,noisy,default,30,94,899,663,0.0,1.0
Score 1,structural,default,40,1,1199,1129,0.9698848538529672,0.030115146147032812
Score 1,structural,default,40,2,1199,1129,0.9698848538529672,0.030115146147032812
Score 1,structural,default,40,3,1199,1129,0.9698848538529672,0.030115146147032812
Score 1,structural,default,40,5,1199,1129,0.9698848538529672,0.030115146147032812
Score 1,structural,default,40,10,1199,1129,0.9663418954827281,0.033658104517271914
Score 1,structural,default,40,15,1199,1129,0.6970770593445527,0.30292294065544734
Score 1,structural,default,40,20,1199,1129,0.5482728077945084,0.4517271922054916
Score 1,structural,default,40,30,1199,1129,0.4862710363153233,0.5137289636846767
Score 1,structural,default,40,40,1199,1129,0.20726306465899025,0.7927369353410098
Score 1,structural,default,40,50,1199,1129,0.12931798051372898,0.870682019486271
Score 1,structural,default,40,70,1199,1129,0.06820194862710363,0.9317980513728964
Score 1,structural,default,40,94,1199,1129,0.0,1.0
Score 1,noisy,default,40,1,1199,941,0.9638682252922423,0.03613177470775775
Score 1,noisy,default,40,2,1199,941,0.9638682252922423,0.03613177470775775
Score 1,noisy,default,40,3,1199,941,0.9638682252922423,0.03613177470775775
Score 1,noisy,default,40,5,1199,941,0.9638682252922423,0.03613177470775775
Score 1,noisy,default,40,10,1199,941,0.9181721572794899,0.08182784272051014
Score 1,noisy,default,40,15,1199,941,0.7853347502656748,0.21466524973432521
Score 1,noisy,default,40,20,1199,941,0.6503719447396387,0.34962805526036134
Score 1,noisy,default,40,30,1199,941,0.5812964930924548,0.4187035069075452
Score 1,noisy,default,40,40,1199,941,0.27523910733262485,0.7247608926673752
Score 1,noisy,default,40,50,1199,941,0.1636556854410202,0.8363443145589798
Score 1,noisy,default,40,70,1199,941,0.08076514346439957,0.9192348565356004
Score 1,noisy,default,40,94,1199,941,0.0,1.0
Score 1,structural,default,50,1,1499,1404,0.9672364672364673,0.03276353276353272
Score 1,structural,default,50,2,1499,1404,0.9672364672364673,0.03276353276353272
Score 1,structural,default,50,3,1499,1404,0.9672364672364673,0.03276353276353272
Score 1,structural,default,50,5,1499,1404,0.9672364672364673,0.03276353276353272
Score 1,structural,default,50,10,1499,1404,0.9565527065527065,0.04344729344729348
Score 1,structural,default,50,15,1499,1404,0.7029914529914529,0.29700854700854706
Score 1,structural,default,50,20,1499,1404,0.5498575498575499,0.45014245014245013
Score 1,structural,default,50,30,1499,1404,0.4893162393162393,0.5106837606837606
Score 1,structural,default,50,40,1499,1404,0.21082621082621084,0.7891737891737891
Score 1,structural,default,50,50,1499,1404,0.13105413105413105,0.8689458689458689
