Attack metrics report
Dataset: taiwan_bankruptcy
Attack: fgsm
epsilon=0.3

Correctly-classified originals: 2998/3410
Successfully attacked (among correct): 2998/2998
ASR (among correct): 1.0000

Changed samples among correct (any feature changed): 2998/2998
Max |delta| among correct: 0.3

Changed samples among successful attacks: 2998/2998
Max |delta| among successful attacks: 0.3

Summary of perturbation size (delta = X_adv - X_test) over correctly-classified originals
  MAE  : mean=0.221365 median=0.220924 min=0.201842 max=0.260895
  RMSE : mean=0.251375 median=0.251133 min=0.238583 max=0.275044
  L1   : mean=20.8083 median=20.7668 min=18.9732 max=24.5241
  L2   : mean=2.43717 median=2.43482 min=2.31315 max=2.66665
  Linf : mean=0.3 median=0.3 min=0.3 max=0.3

Original vs Perturbed (these can look very similar if delta is small)
Subset: correctly-classified originals
  MAE  : orig_mean=0.326241 adv_mean=0.391675 mean|diff|=0.0654339 max|diff|=0.0901743
  RMSE : orig_mean=0.450105 adv_mean=0.526272 mean|diff|=0.0761955 max|diff|=0.102634
  L1   : orig_mean=30.6666 adv_mean=36.8174 mean|diff|=6.15079 max|diff|=8.47639
  L2   : orig_mean=4.36393 adv_mean=5.1024 mean|diff|=0.738742 max|diff|=0.995071
  Linf : orig_mean=0.999071 adv_mean=1 mean|diff|=0.000929014 max|diff|=0.00943255

Subset: successfully-attacked (among correct)
  MAE  : orig_mean=0.326241 adv_mean=0.391675 mean|diff|=0.0654339 max|diff|=0.0901743
  RMSE : orig_mean=0.450105 adv_mean=0.526272 mean|diff|=0.0761955 max|diff|=0.102634
  L1   : orig_mean=30.6666 adv_mean=36.8174 mean|diff|=6.15079 max|diff|=8.47639
  L2   : orig_mean=4.36393 adv_mean=5.1024 mean|diff|=0.738742 max|diff|=0.995071
  Linf : orig_mean=0.999071 adv_mean=1 mean|diff|=0.000929014 max|diff|=0.00943255

Per-sample details (correctly-classified originals)
idx,attack_success,changed,mae_delta,rmse_delta,l1_delta,l2_delta,linf_delta
129,1,1,0.220228,0.251381,20.7014,2.43723,0.3
130,1,1,0.218362,0.249628,20.5261,2.42024,0.3
131,1,1,0.219394,0.250105,20.623,2.42486,0.3
132,1,1,0.227753,0.254969,21.4088,2.47201,0.3
133,1,1,0.238446,0.262291,22.4139,2.543,0.3
134,1,1,0.218684,0.249264,20.5563,2.4167,0.3
135,1,1,0.223759,0.252733,21.0333,2.45033,0.3
136,1,1,0.250043,0.268642,23.504,2.60458,0.3
137,1,1,0.224136,0.253309,21.0688,2.45592,0.3
139,1,1,0.221963,0.25183,20.8646,2.44159,0.3
140,1,1,0.221138,0.251014,20.787,2.43367,0.3
141,1,1,0.220453,0.251431,20.7225,2.43771,0.3
142,1,1,0.220714,0.250979,20.7471,2.43333,0.3
143,1,1,0.21991,0.251092,20.6716,2.43443,0.3
144,1,1,0.222677,0.251931,20.9316,2.44256,0.3
145,1,1,0.217546,0.248792,20.4493,2.41213,0.3
146,1,1,0.220781,0.251348,20.7534,2.43691,0.3
147,1,1,0.218482,0.249946,20.5373,2.42332,0.3
148,1,1,0.223497,0.25428,21.0087,2.46534,0.3
149,1,1,0.225197,0.253621,21.1685,2.45895,0.3
150,1,1,0.21911,0.250237,20.5964,2.42614,0.3
151,1,1,0.222815,0.252334,20.9446,2.44647,0.3
152,1,1,0.226065,0.253987,21.2501,2.4625,0.3
154,1,1,0.218117,0.248998,20.503,2.41412,0.3
155,1,1,0.214978,0.248019,20.208,2.40463,0.3
156,1,1,0.224963,0.253565,21.1465,2.4584,0.3
157,1,1,0.224489,0.252851,21.1019,2.45148,0.3
158,1,1,0.217602,0.249175,20.4546,2.41584,0.3
159,1,1,0.221809,0.252886,20.85,2.45182,0.3
160,1,1,0.221458,0.252233,20.817,2.44549,0.3
161,1,1,0.227532,0.254531,21.3881,2.46777,0.3
162,1,1,0.219608,0.250284,20.6431,2.42659,0.3
163,1,1,0.219549,0.250588,20.6376,2.42954,0.3
164,1,1,0.214415,0.246204,20.155,2.38704,0.3
165,1,1,0.24024,0.262656,22.5826,2.54654,0.3
166,1,1,0.215958,0.248261,20.3001,2.40698,0.3
167,1,1,0.22051,0.250684,20.7279,2.43047,0.3
168,1,1,0.218538,0.25086,20.5426,2.43218,0.3
169,1,1,0.219814,0.250887,20.6626,2.43244,0.3
170,1,1,0.217275,0.248585,20.4239,2.41012,0.3
171,1,1,0.223428,0.251797,21.0022,2.44127,0.3
172,1,1,0.223515,0.253113,21.0104,2.45402,0.3
173,1,1,0.218619,0.25019,20.5502,2.42568,0.3
174,1,1,0.219327,0.250275,20.6167,2.42651,0.3
175,1,1,0.221587,0.251541,20.8292,2.43878,0.3
176,1,1,0.221474,0.251428,20.8185,2.43768,0.3
178,1,1,0.225832,0.253703,21.2282,2.45974,0.3
179,1,1,0.21748,0.248589,20.4431,2.41016,0.3
181,1,1,0.226713,0.255281,21.311,2.47504,0.3
183,1,1,0.221929,0.2511,20.8613,2.4345,0.3
184,1,1,0.225675,0.253553,21.2134,2.45828,0.3
185,1,1,0.235148,0.259395,22.1039,2.51493,0.3
186,1,1,0.218584,0.249963,20.5469,2.42348,0.3
187,1,1,0.221085,0.251302,20.782,2.43646,0.3
188,1,1,0.223859,0.252925,21.0427,2.4522,0.3
189,1,1,0.220796,0.251078,20.7548,2.43429,0.3
190,1,1,0.218689,0.249172,20.5568,2.41581,0.3
191,1,1,0.221262,0.251718,20.7986,2.44049,0.3
192,1,1,0.216871,0.249218,20.3859,2.41626,0.3
193,1,1,0.215326,0.247521,20.2407,2.3998,0.3
194,1,1,0.21741,0.248685,20.4365,2.41109,0.3
195,1,1,0.222118,0.250626,20.8791,2.42991,0.3
197,1,1,0.222727,0.252565,20.9363,2.44871,0.3
198,1,1,0.223682,0.252101,21.0261,2.44421,0.3
199,1,1,0.214754,0.247301,20.1869,2.39767,0.3
200,1,1,0.220184,0.250899,20.6973,2.43256,0.3
201,1,1,0.205737,0.242887,19.3393,2.35488,0.3
202,1,1,0.219862,0.249636,20.667,2.42031,0.3
203,1,1,0.234243,0.260045,22.0188,2.52123,0.3
204,1,1,0.238416,0.261434,22.4111,2.5347,0.3
205,1,1,0.225667,0.253862,21.2127,2.46128,0.3
206,1,1,0.228578,0.254643,21.4863,2.46886,0.3
207,1,1,0.225803,0.254268,21.2255,2.46522,0.3
208,1,1,0.217588,0.248537,20.4533,2.40966,0.3
209,1,1,0.220062,0.249602,20.6859,2.41998,0.3
210,1,1,0.216637,0.248813,20.3639,2.41234,0.3
211,1,1,0.225988,0.253724,21.2428,2.45994,0.3
213,1,1,0.22426,0.253426,21.0804,2.45705,0.3
214,1,1,0.218815,0.249411,20.5686,2.41813,0.3
215,1,1,0.215015,0.247277,20.2114,2.39744,0.3
216,1,1,0.222271,0.252571,20.8935,2.44877,0.3
217,1,1,0.224925,0.253273,21.143,2.45557,0.3
218,1,1,0.211385,0.245035,19.8702,2.37571,0.3
219,1,1,0.225035,0.253718,21.1533,2.45989,0.3
220,1,1,0.217647,0.249467,20.4588,2.41867,0.3
221,1,1,0.228512,0.255581,21.4801,2.47795,0.3
222,1,1,0.223855,0.252974,21.0424,2.45267,0.3
223,1,1,0.215177,0.247219,20.2267,2.39688,0.3
224,1,1,0.2206,0.250927,20.7364,2.43283,0.3
225,1,1,0.225198,0.254105,21.1686,2.46364,0.3
226,1,1,0.21602,0.247061,20.3058,2.39535,0.3
227,1,1,0.226148,0.253594,21.2579,2.45869,0.3
228,1,1,0.243459,0.265391,22.8852,2.57306,0.3
229,1,1,0.220087,0.250899,20.6882,2.43256,0.3
230,1,1,0.222283,0.251953,20.8946,2.44278,0.3
231,1,1,0.220343,0.250856,20.7122,2.43214,0.3
