Attack metrics report
Dataset: taiwan_bankruptcy
Attack: pgd
epsilon=0.3

Correctly-classified originals: 2998/3410
Successfully attacked (among correct): 2998/2998
ASR (among correct): 1.0000

Changed samples among correct (any feature changed): 2998/2998
Max |delta| among correct: 0.3

Changed samples among successful attacks: 2998/2998
Max |delta| among successful attacks: 0.3

Summary of perturbation size (delta = X_adv - X_test) over correctly-classified originals
  MAE  : mean=0.21554 median=0.214803 min=0.196912 max=0.257784
  RMSE : mean=0.247283 median=0.246776 min=0.234702 max=0.273735
  L1   : mean=20.2608 median=20.1915 min=18.5097 max=24.2317
  L2   : mean=2.3975 median=2.39259 min=2.27552 max=2.65396
  Linf : mean=0.3 median=0.3 min=0.3 max=0.3

Original vs Perturbed (these can look very similar if delta is small)
Subset: correctly-classified originals
  MAE  : orig_mean=0.326241 adv_mean=0.41417 mean|diff|=0.0879295 max|diff|=0.109776
  RMSE : orig_mean=0.450105 adv_mean=0.549144 mean|diff|=0.0990397 max|diff|=0.119434
  L1   : orig_mean=30.6666 adv_mean=38.932 mean|diff|=8.26537 max|diff|=10.319
  L2   : orig_mean=4.36393 adv_mean=5.32415 mean|diff|=0.960225 max|diff|=1.15796
  Linf : orig_mean=0.999071 adv_mean=1 mean|diff|=0.000929014 max|diff|=0.00943255

Subset: successfully-attacked (among correct)
  MAE  : orig_mean=0.326241 adv_mean=0.41417 mean|diff|=0.0879295 max|diff|=0.109776
  RMSE : orig_mean=0.450105 adv_mean=0.549144 mean|diff|=0.0990397 max|diff|=0.119434
  L1   : orig_mean=30.6666 adv_mean=38.932 mean|diff|=8.26537 max|diff|=10.319
  L2   : orig_mean=4.36393 adv_mean=5.32415 mean|diff|=0.960225 max|diff|=1.15796
  Linf : orig_mean=0.999071 adv_mean=1 mean|diff|=0.000929014 max|diff|=0.00943255

Per-sample details (correctly-classified originals)
idx,attack_success,changed,mae_delta,rmse_delta,l1_delta,l2_delta,linf_delta
408,1,1,0.213893,0.247378,20.1059,2.39842,0.3
409,1,1,0.216329,0.24791,20.3349,2.40358,0.3
410,1,1,0.211598,0.243952,19.8902,2.3652,0.3
411,1,1,0.218527,0.248739,20.5416,2.41161,0.3
412,1,1,0.203649,0.240719,19.143,2.33385,0.3
413,1,1,0.252902,0.269933,23.7728,2.6171,0.3
414,1,1,0.217427,0.248574,20.4381,2.41001,0.3
415,1,1,0.21511,0.247319,20.2203,2.39785,0.3
416,1,1,0.21792,0.248165,20.4845,2.40605,0.3
417,1,1,0.217042,0.247414,20.4019,2.39877,0.3
418,1,1,0.209549,0.243932,19.6976,2.36501,0.3
420,1,1,0.21127,0.244671,19.8594,2.37217,0.3
421,1,1,0.2154,0.247089,20.2476,2.39562,0.3
422,1,1,0.208958,0.242589,19.6421,2.35199,0.3
423,1,1,0.206585,0.241697,19.419,2.34334,0.3
424,1,1,0.210939,0.243897,19.8282,2.36467,0.3
425,1,1,0.217236,0.248343,20.4202,2.40777,0.3
426,1,1,0.21361,0.246093,20.0793,2.38596,0.3
428,1,1,0.2145,0.246534,20.163,2.39023,0.3
429,1,1,0.217273,0.248504,20.4237,2.40934,0.3
431,1,1,0.213746,0.246246,20.0921,2.38744,0.3
432,1,1,0.213265,0.245875,20.0469,2.38384,0.3
433,1,1,0.214392,0.246325,20.1529,2.38821,0.3
434,1,1,0.212076,0.245068,19.9352,2.37602,0.3
435,1,1,0.207877,0.242873,19.5404,2.35474,0.3
436,1,1,0.217602,0.249148,20.4546,2.41558,0.3
437,1,1,0.215635,0.24746,20.2697,2.39921,0.3
438,1,1,0.21425,0.246569,20.1395,2.39057,0.3
439,1,1,0.21397,0.246281,20.1132,2.38779,0.3
440,1,1,0.216878,0.249043,20.3865,2.41456,0.3
441,1,1,0.215956,0.247125,20.2998,2.39597,0.3
442,1,1,0.216523,0.247772,20.3531,2.40224,0.3
443,1,1,0.231143,0.2594,21.7275,2.51497,0.3
444,1,1,0.217779,0.247802,20.4712,2.40253,0.3
445,1,1,0.211828,0.245718,19.9118,2.38233,0.3
446,1,1,0.21414,0.24732,20.1292,2.39786,0.3
447,1,1,0.216229,0.2472,20.3256,2.39669,0.3
448,1,1,0.214841,0.248069,20.195,2.40511,0.3
449,1,1,0.219072,0.250706,20.5927,2.43068,0.3
450,1,1,0.212117,0.245847,19.939,2.38358,0.3
451,1,1,0.213631,0.24599,20.0813,2.38496,0.3
452,1,1,0.216273,0.247933,20.3297,2.4038,0.3
453,1,1,0.218257,0.251024,20.5162,2.43377,0.3
454,1,1,0.213919,0.245757,20.1083,2.3827,0.3
455,1,1,0.209321,0.242659,19.6761,2.35267,0.3
456,1,1,0.215676,0.246286,20.2735,2.38783,0.3
457,1,1,0.211267,0.243086,19.8591,2.3568,0.3
460,1,1,0.213548,0.246062,20.0735,2.38566,0.3
461,1,1,0.209217,0.243953,19.6664,2.36521,0.3
462,1,1,0.219785,0.250031,20.6598,2.42414,0.3
463,1,1,0.215292,0.247714,20.2374,2.40168,0.3
464,1,1,0.214867,0.246195,20.1975,2.38695,0.3
466,1,1,0.214441,0.247705,20.1575,2.40159,0.3
467,1,1,0.217262,0.248592,20.4226,2.41018,0.3
468,1,1,0.211622,0.245067,19.8925,2.37601,0.3
470,1,1,0.217973,0.248957,20.4894,2.41373,0.3
471,1,1,0.211938,0.245475,19.9222,2.37997,0.3
472,1,1,0.210903,0.244338,19.8249,2.36895,0.3
473,1,1,0.211719,0.244997,19.9016,2.37533,0.3
474,1,1,0.214836,0.246589,20.1946,2.39077,0.3
475,1,1,0.216715,0.249058,20.3713,2.41471,0.3
476,1,1,0.213536,0.246697,20.0724,2.39182,0.3
477,1,1,0.210702,0.244009,19.806,2.36575,0.3
478,1,1,0.219005,0.249586,20.5865,2.41982,0.3
479,1,1,0.217313,0.248911,20.4275,2.41328,0.3
480,1,1,0.216189,0.248609,20.3218,2.41035,0.3
481,1,1,0.214844,0.246008,20.1953,2.38513,0.3
482,1,1,0.215962,0.247941,20.3004,2.40388,0.3
483,1,1,0.214966,0.246212,20.2068,2.38711,0.3
484,1,1,0.214554,0.245413,20.1681,2.37937,0.3
485,1,1,0.216512,0.247475,20.3521,2.39936,0.3
486,1,1,0.216572,0.246782,20.3578,2.39264,0.3
487,1,1,0.211931,0.245393,19.9215,2.37917,0.3
488,1,1,0.220918,0.250869,20.7663,2.43227,0.3
490,1,1,0.221101,0.252267,20.7835,2.44582,0.3
491,1,1,0.211072,0.244856,19.8408,2.37397,0.3
492,1,1,0.21653,0.248866,20.3539,2.41284,0.3
493,1,1,0.217695,0.249424,20.4633,2.41826,0.3
495,1,1,0.215061,0.246303,20.2158,2.38799,0.3
496,1,1,0.216768,0.248269,20.3762,2.40706,0.3
497,1,1,0.213018,0.245009,20.0237,2.37545,0.3
498,1,1,0.215754,0.246141,20.2809,2.38642,0.3
499,1,1,0.219451,0.251427,20.6283,2.43768,0.3
500,1,1,0.213822,0.24568,20.0993,2.38195,0.3
501,1,1,0.211364,0.24355,19.8682,2.36131,0.3
502,1,1,0.216123,0.247458,20.3155,2.3992,0.3
503,1,1,0.214706,0.246257,20.1824,2.38755,0.3
504,1,1,0.214652,0.246508,20.1773,2.38998,0.3
505,1,1,0.214269,0.246315,20.1413,2.38811,0.3
507,1,1,0.216711,0.246787,20.3708,2.39269,0.3
508,1,1,0.214241,0.248572,20.1387,2.41,0.3
509,1,1,0.21259,0.24595,19.9835,2.38457,0.3
510,1,1,0.209601,0.244708,19.7025,2.37253,0.3
511,1,1,0.213028,0.245493,20.0246,2.38014,0.3
512,1,1,0.210096,0.243141,19.7491,2.35734,0.3
513,1,1,0.211553,0.245595,19.886,2.38114,0.3
514,1,1,0.21537,0.247689,20.2448,2.40144,0.3
515,1,1,0.215169,0.246571,20.2259,2.3906,0.3
516,1,1,0.210528,0.243991,19.7896,2.36558,0.3
517,1,1,0.214693,0.246718,20.1811,2.39202,0.3
519,1,1,0.211939,0.24562,19.9223,2.38137,0.3
520,1,1,0.219049,0.249461,20.5906,2.41862,0.3
521,1,1,0.2174,0.24803,20.4356,2.40474,0.3
522,1,1,0.210954,0.244591,19.8296,2.3714,0.3
523,1,1,0.240992,0.265067,22.6533,2.56992,0.3
524,1,1,0.21812,0.249172,20.5032,2.41581,0.3
525,1,1,0.215212,0.248546,20.23,2.40974,0.3
526,1,1,0.21725,0.249578,20.4215,2.41975,0.3
527,1,1,0.217609,0.248868,20.4552,2.41287,0.3
528,1,1,0.217504,0.248464,20.4454,2.40894,0.3
529,1,1,0.215489,0.247665,20.256,2.4012,0.3
530,1,1,0.216712,0.247883,20.371,2.40331,0.3
531,1,1,0.218208,0.248797,20.5116,2.41218,0.3
532,1,1,0.217572,0.248681,20.4517,2.41105,0.3
533,1,1,0.21762,0.248396,20.4562,2.40829,0.3
535,1,1,0.211451,0.244623,19.8764,2.3717,0.3
536,1,1,0.216343,0.248065,20.3362,2.40508,0.3
537,1,1,0.21677,0.247656,20.3763,2.40111,0.3
538,1,1,0.207728,0.242257,19.5265,2.34877,0.3
540,1,1,0.21777,0.248094,20.4703,2.40536,0.3
541,1,1,0.213815,0.246491,20.0986,2.38982,0.3
542,1,1,0.246787,0.267128,23.198,2.5899,0.3
543,1,1,0.218223,0.248731,20.5129,2.41154,0.3
544,1,1,0.214028,0.246346,20.1187,2.38841,0.3
545,1,1,0.218454,0.249073,20.5346,2.41485,0.3
546,1,1,0.214047,0.246072,20.1204,2.38576,0.3
547,1,1,0.212915,0.244757,20.014,2.37301,0.3
548,1,1,0.220126,0.250637,20.6918,2.43002,0.3
549,1,1,0.21485,0.247181,20.1959,2.39651,0.3
550,1,1,0.214732,0.246826,20.1848,2.39306,0.3
551,1,1,0.217817,0.248305,20.4748,2.40741,0.3
552,1,1,0.21292,0.246036,20.0145,2.38541,0.3
553,1,1,0.217225,0.248259,20.4192,2.40696,0.3
554,1,1,0.217969,0.248155,20.489,2.40595,0.3
555,1,1,0.223501,0.252123,21.0091,2.44442,0.3
556,1,1,0.21008,0.24302,19.7475,2.35616,0.3
557,1,1,0.21602,0.247439,20.3059,2.39901,0.3
560,1,1,0.216989,0.248145,20.397,2.40586,0.3
561,1,1,0.221717,0.252541,20.8414,2.44847,0.3
563,1,1,0.212754,0.245059,19.9989,2.37594,0.3
564,1,1,0.218637,0.24845,20.5519,2.40881,0.3
565,1,1,0.214806,0.246429,20.1918,2.38922,0.3
567,1,1,0.218058,0.248577,20.4975,2.41004,0.3
568,1,1,0.223374,0.252159,20.9972,2.44478,0.3
569,1,1,0.214436,0.246655,20.157,2.39141,0.3
570,1,1,0.214239,0.245649,20.1384,2.38166,0.3
571,1,1,0.216208,0.247914,20.3235,2.40362,0.3
572,1,1,0.213597,0.246344,20.0781,2.38839,0.3
573,1,1,0.213539,0.246835,20.0727,2.39315,0.3
574,1,1,0.212882,0.245529,20.0109,2.3805,0.3
575,1,1,0.217958,0.248895,20.4881,2.41313,0.3
576,1,1,0.211443,0.244791,19.8756,2.37333,0.3
577,1,1,0.2108,0.244013,19.8152,2.36579,0.3
578,1,1,0.203938,0.238679,19.1702,2.31408,0.3
579,1,1,0.213782,0.245756,20.0955,2.3827,0.3
580,1,1,0.21458,0.246529,20.1705,2.39019,0.3
581,1,1,0.215243,0.246331,20.2329,2.38827,0.3
582,1,1,0.216466,0.249031,20.3478,2.41444,0.3
583,1,1,0.214899,0.245811,20.2005,2.38323,0.3
584,1,1,0.212943,0.245821,20.0167,2.38332,0.3
585,1,1,0.215434,0.247062,20.2508,2.39536,0.3
586,1,1,0.217096,0.246951,20.407,2.39427,0.3
587,1,1,0.211869,0.244817,19.9157,2.37359,0.3
588,1,1,0.217856,0.248787,20.4785,2.41208,0.3
589,1,1,0.214639,0.246146,20.1761,2.38647,0.3
590,1,1,0.207257,0.241808,19.4821,2.34442,0.3
591,1,1,0.22301,0.253064,20.9629,2.45355,0.3
592,1,1,0.210243,0.244341,19.7628,2.36897,0.3
593,1,1,0.249031,0.268934,23.409,2.60742,0.3
594,1,1,0.222566,0.251646,20.9212,2.4398,0.3
595,1,1,0.213581,0.245952,20.0766,2.38459,0.3
596,1,1,0.218566,0.248835,20.5452,2.41255,0.3
597,1,1,0.218616,0.248862,20.5499,2.41281,0.3
598,1,1,0.217695,0.247825,20.4634,2.40276,0.3
599,1,1,0.249277,0.269903,23.432,2.6168,0.3
600,1,1,0.212983,0.24512,20.0204,2.37653,0.3
601,1,1,0.209382,0.242788,19.6819,2.35392,0.3
602,1,1,0.242683,0.26461,22.8122,2.56549,0.3
603,1,1,0.216432,0.248511,20.3446,2.4094,0.3
604,1,1,0.209679,0.244816,19.7098,2.37358,0.3
605,1,1,0.210123,0.243764,19.7515,2.36338,0.3
606,1,1,0.206663,0.240839,19.4263,2.33502,0.3
607,1,1,0.218401,0.24844,20.5297,2.40872,0.3
609,1,1,0.214172,0.246998,20.1322,2.39474,0.3
610,1,1,0.220638,0.250553,20.7399,2.42921,0.3
611,1,1,0.215828,0.24702,20.2879,2.39495,0.3
612,1,1,0.217013,0.248412,20.3992,2.40844,0.3
613,1,1,0.213898,0.246401,20.1064,2.38895,0.3
615,1,1,0.21486,0.246491,20.1968,2.38982,0.3
616,1,1,0.208811,0.242691,19.6283,2.35298,0.3
617,1,1,0.210394,0.244143,19.777,2.36705,0.3
618,1,1,0.213035,0.244993,20.0253,2.3753,0.3
620,1,1,0.21749,0.248607,20.444,2.41033,0.3
621,1,1,0.213784,0.245583,20.0957,2.38102,0.3
622,1,1,0.214984,0.246925,20.2085,2.39402,0.3
623,1,1,0.212629,0.245038,19.9871,2.37573,0.3
624,1,1,0.2128,0.245599,20.0032,2.38117,0.3
625,1,1,0.215826,0.24747,20.2876,2.39931,0.3
626,1,1,0.211596,0.24485,19.89,2.37391,0.3
627,1,1,0.219079,0.249526,20.5934,2.41924,0.3
628,1,1,0.212173,0.245784,19.9443,2.38296,0.3
629,1,1,0.216141,0.246885,20.3173,2.39364,0.3
630,1,1,0.248389,0.267782,23.3485,2.59624,0.3
631,1,1,0.217537,0.248272,20.4485,2.40708,0.3
632,1,1,0.213369,0.2454,20.0567,2.37924,0.3
633,1,1,0.217323,0.248066,20.4284,2.40509,0.3
634,1,1,0.215937,0.247546,20.2981,2.40005,0.3
635,1,1,0.212666,0.245686,19.9906,2.38201,0.3
636,1,1,0.215061,0.247665,20.2157,2.4012,0.3
637,1,1,0.213342,0.245926,20.0541,2.38434,0.3
639,1,1,0.209215,0.244238,19.6662,2.36797,0.3
641,1,1,0.246816,0.266889,23.2007,2.58759,0.3
642,1,1,0.216603,0.247734,20.3607,2.40187,0.3
643,1,1,0.217005,0.247886,20.3984,2.40335,0.3
644,1,1,0.204574,0.239379,19.23,2.32086,0.3
645,1,1,0.218144,0.249179,20.5056,2.41588,0.3
646,1,1,0.21689,0.248072,20.3877,2.40514,0.3
647,1,1,0.212979,0.245821,20.02,2.38333,0.3
649,1,1,0.247259,0.266119,23.2423,2.58012,0.3
650,1,1,0.213325,0.245808,20.0525,2.3832,0.3
651,1,1,0.211393,0.2446,19.871,2.37148,0.3
652,1,1,0.213909,0.2463,20.1074,2.38796,0.3
653,1,1,0.211757,0.245377,19.9052,2.37902,0.3
654,1,1,0.220062,0.250832,20.6858,2.4319,0.3
655,1,1,0.213282,0.245357,20.0485,2.37882,0.3
656,1,1,0.215438,0.247034,20.2511,2.39508,0.3
657,1,1,0.21506,0.246887,20.2156,2.39366,0.3
659,1,1,0.216229,0.248221,20.3255,2.40659,0.3
660,1,1,0.21346,0.245531,20.0652,2.38051,0.3
661,1,1,0.2146,0.247314,20.1724,2.3978,0.3
662,1,1,0.21284,0.245586,20.007,2.38105,0.3
663,1,1,0.216966,0.248558,20.3948,2.40986,0.3
664,1,1,0.212994,0.246183,20.0214,2.38683,0.3
665,1,1,0.213496,0.246508,20.0686,2.38998,0.3
666,1,1,0.208534,0.242962,19.6022,2.35561,0.3
667,1,1,0.213669,0.245341,20.0848,2.37867,0.3
668,1,1,0.213987,0.245792,20.1148,2.38304,0.3
669,1,1,0.22218,0.251282,20.8849,2.43627,0.3
670,1,1,0.216809,0.247888,20.3801,2.40336,0.3
671,1,1,0.210969,0.244896,19.8311,2.37435,0.3
672,1,1,0.20747,0.241185,19.5022,2.33837,0.3
673,1,1,0.213785,0.245581,20.0958,2.381,0.3
674,1,1,0.214851,0.246746,20.196,2.39229,0.3
675,1,1,0.216945,0.246929,20.3928,2.39407,0.3
676,1,1,0.212801,0.245343,20.0033,2.37869,0.3
677,1,1,0.213931,0.246433,20.1095,2.38926,0.3
678,1,1,0.21439,0.246616,20.1526,2.39103,0.3
679,1,1,0.217407,0.248343,20.4362,2.40777,0.3
680,1,1,0.210545,0.243078,19.7912,2.35673,0.3
681,1,1,0.208294,0.242272,19.5796,2.34892,0.3
682,1,1,0.2202,0.250206,20.6988,2.42584,0.3
684,1,1,0.211307,0.245158,19.8629,2.3769,0.3
685,1,1,0.213887,0.246229,20.1053,2.38728,0.3
686,1,1,0.219026,0.249577,20.5884,2.41974,0.3
687,1,1,0.213556,0.246253,20.0743,2.38751,0.3
689,1,1,0.213241,0.245881,20.0446,2.3839,0.3
690,1,1,0.215266,0.247109,20.235,2.39581,0.3
691,1,1,0.212781,0.245041,20.0014,2.37577,0.3
692,1,1,0.221507,0.25098,20.8217,2.43334,0.3
694,1,1,0.20866,0.242618,19.614,2.35227,0.3
695,1,1,0.21471,0.246853,20.1827,2.39332,0.3
697,1,1,0.209091,0.24273,19.6545,2.35335,0.3
698,1,1,0.217668,0.248183,20.4608,2.40622,0.3
699,1,1,0.217523,0.248315,20.4471,2.4075,0.3
701,1,1,0.240311,0.263128,22.5892,2.55112,0.3
702,1,1,0.219091,0.249332,20.5946,2.41736,0.3
703,1,1,0.211278,0.244917,19.8601,2.37456,0.3
704,1,1,0.208776,0.243713,19.6249,2.36289,0.3
705,1,1,0.217188,0.247772,20.4157,2.40223,0.3
706,1,1,0.20762,0.241734,19.5163,2.3437,0.3
708,1,1,0.249129,0.267429,23.4181,2.59282,0.3
709,1,1,0.212347,0.244224,19.9606,2.36784,0.3
710,1,1,0.217649,0.24883,20.459,2.4125,0.3
711,1,1,0.216939,0.24856,20.3923,2.40988,0.3
713,1,1,0.219581,0.25036,20.6407,2.42733,0.3
714,1,1,0.219214,0.249225,20.6061,2.41632,0.3
715,1,1,0.199211,0.236763,18.7259,2.29551,0.3
717,1,1,0.216173,0.247314,20.3202,2.3978,0.3
718,1,1,0.213971,0.24621,20.1132,2.38709,0.3
719,1,1,0.215104,0.246655,20.2198,2.39141,0.3
721,1,1,0.212484,0.245755,19.9735,2.38268,0.3
722,1,1,0.225438,0.25337,21.1912,2.45652,0.3
723,1,1,0.215522,0.247377,20.2591,2.39841,0.3
726,1,1,0.209091,0.243667,19.6545,2.36244,0.3
727,1,1,0.215693,0.247477,20.2752,2.39938,0.3
728,1,1,0.214822,0.246137,20.1933,2.38638,0.3
729,1,1,0.213107,0.245925,20.032,2.38433,0.3
730,1,1,0.213664,0.248262,20.0844,2.40699,0.3
731,1,1,0.21371,0.24636,20.0888,2.38854,0.3
732,1,1,0.206992,0.242239,19.4573,2.3486,0.3
733,1,1,0.249365,0.268668,23.4403,2.60483,0.3
734,1,1,0.220479,0.249604,20.7251,2.42,0.3
735,1,1,0.256894,0.272659,24.148,2.64353,0.3
736,1,1,0.216487,0.24766,20.3498,2.40116,0.3
738,1,1,0.221133,0.25128,20.7865,2.43625,0.3
739,1,1,0.208007,0.242926,19.5527,2.35525,0.3
741,1,1,0.212613,0.244244,19.9857,2.36803,0.3
742,1,1,0.21687,0.248377,20.3858,2.4081,0.3
743,1,1,0.220015,0.249836,20.6814,2.42225,0.3
745,1,1,0.216587,0.249895,20.3592,2.42282,0.3
746,1,1,0.214596,0.248374,20.172,2.40808,0.3
747,1,1,0.213086,0.24573,20.0301,2.38244,0.3
748,1,1,0.214654,0.246836,20.1775,2.39317,0.3
749,1,1,0.21493,0.248013,20.2035,2.40457,0.3
751,1,1,0.241872,0.263123,22.7359,2.55107,0.3
753,1,1,0.217551,0.248621,20.4498,2.41047,0.3
754,1,1,0.211666,0.245274,19.8966,2.37802,0.3
755,1,1,0.218849,0.249438,20.5718,2.4184,0.3
757,1,1,0.211794,0.244535,19.9087,2.37086,0.3
758,1,1,0.202869,0.239402,19.0696,2.32109,0.3
760,1,1,0.213428,0.246065,20.0622,2.38569,0.3
761,1,1,0.21271,0.246075,19.9947,2.38578,0.3
763,1,1,0.218044,0.248718,20.4961,2.41141,0.3
764,1,1,0.221485,0.251272,20.8196,2.43618,0.3
765,1,1,0.211485,0.244851,19.8796,2.37392,0.3
767,1,1,0.219966,0.249735,20.6768,2.42127,0.3
768,1,1,0.218619,0.2496,20.5501,2.41996,0.3
770,1,1,0.216329,0.248345,20.3349,2.40779,0.3
771,1,1,0.213783,0.24613,20.0956,2.38632,0.3
772,1,1,0.213012,0.246206,20.0232,2.38706,0.3
773,1,1,0.218666,0.248907,20.5546,2.41325,0.3
774,1,1,0.219597,0.250846,20.6421,2.43204,0.3
775,1,1,0.217822,0.248126,20.4752,2.40567,0.3
776,1,1,0.21094,0.244479,19.8283,2.37032,0.3
777,1,1,0.214165,0.246402,20.1315,2.38896,0.3
778,1,1,0.211392,0.243881,19.8708,2.36451,0.3
779,1,1,0.214207,0.245811,20.1355,2.38323,0.3
780,1,1,0.213073,0.246094,20.0289,2.38597,0.3
782,1,1,0.215926,0.247313,20.2971,2.39779,0.3
783,1,1,0.209694,0.242976,19.7112,2.35574,0.3
784,1,1,0.212963,0.245498,20.0185,2.3802,0.3
785,1,1,0.213798,0.247662,20.097,2.40118,0.3
786,1,1,0.212539,0.245701,19.9787,2.38216,0.3
787,1,1,0.218873,0.250698,20.574,2.43061,0.3
788,1,1,0.213853,0.246282,20.1022,2.38779,0.3
789,1,1,0.215538,0.246737,20.2606,2.39221,0.3
790,1,1,0.216248,0.248771,20.3273,2.41193,0.3
791,1,1,0.212537,0.245027,19.9784,2.37562,0.3
793,1,1,0.216729,0.247513,20.3725,2.39973,0.3
794,1,1,0.215695,0.247584,20.2754,2.40041,0.3
795,1,1,0.214594,0.246238,20.1718,2.38737,0.3
796,1,1,0.212828,0.245074,20.0058,2.37608,0.3
797,1,1,0.214721,0.246408,20.1837,2.38902,0.3
799,1,1,0.217015,0.249332,20.3994,2.41736,0.3
800,1,1,0.218118,0.247543,20.5031,2.40002,0.3
801,1,1,0.207565,0.243578,19.5111,2.36158,0.3
802,1,1,0.21827,0.248912,20.5174,2.41329,0.3
803,1,1,0.218793,0.251642,20.5665,2.43976,0.3
804,1,1,0.210338,0.243787,19.7718,2.3636,0.3
805,1,1,0.213489,0.246161,20.068,2.38662,0.3
806,1,1,0.219897,0.249995,20.6703,2.42379,0.3
807,1,1,0.211715,0.244537,19.9012,2.37087,0.3
808,1,1,0.217192,0.248577,20.4161,2.41005,0.3
809,1,1,0.207381,0.242371,19.4938,2.34988,0.3
810,1,1,0.216718,0.24755,20.3715,2.40008,0.3
811,1,1,0.217666,0.249089,20.4606,2.41501,0.3
812,1,1,0.215809,0.247566,20.2861,2.40024,0.3
813,1,1,0.211581,0.244729,19.8886,2.37274,0.3
815,1,1,0.218133,0.248526,20.5045,2.40955,0.3
816,1,1,0.249787,0.268081,23.4799,2.59914,0.3
817,1,1,0.214711,0.247297,20.1829,2.39763,0.3
818,1,1,0.220481,0.251564,20.7252,2.439,0.3
819,1,1,0.209147,0.243328,19.6599,2.35915,0.3
820,1,1,0.216699,0.248442,20.3697,2.40874,0.3
821,1,1,0.219772,0.2495,20.6586,2.41899,0.3
822,1,1,0.212812,0.245254,20.0043,2.37783,0.3
823,1,1,0.221896,0.251318,20.8582,2.43662,0.3
824,1,1,0.215164,0.246746,20.2254,2.39229,0.3
826,1,1,0.218616,0.249553,20.5499,2.4195,0.3
827,1,1,0.216755,0.248521,20.375,2.4095,0.3
828,1,1,0.217387,0.248082,20.4344,2.40524,0.3
829,1,1,0.211388,0.243975,19.8705,2.36543,0.3
830,1,1,0.216417,0.247968,20.3432,2.40414,0.3
831,1,1,0.215424,0.247679,20.2499,2.40134,0.3
832,1,1,0.218037,0.249868,20.4955,2.42256,0.3
833,1,1,0.218311,0.248965,20.5213,2.4138,0.3
835,1,1,0.207056,0.242144,19.4632,2.34767,0.3
836,1,1,0.209437,0.244006,19.687,2.36573,0.3
837,1,1,0.217528,0.249292,20.4476,2.41698,0.3
838,1,1,0.215441,0.246854,20.2515,2.39334,0.3
839,1,1,0.218568,0.249284,20.5454,2.4169,0.3
840,1,1,0.2104,0.242745,19.7776,2.3535,0.3
841,1,1,0.217085,0.247562,20.406,2.4002,0.3
842,1,1,0.214159,0.245377,20.1309,2.37901,0.3
843,1,1,0.214058,0.245735,20.1215,2.38249,0.3
844,1,1,0.21678,0.247738,20.3774,2.40191,0.3
845,1,1,0.215569,0.248225,20.2635,2.40663,0.3
847,1,1,0.215158,0.246884,20.2249,2.39363,0.3
848,1,1,0.212361,0.245145,19.9619,2.37677,0.3
849,1,1,0.221903,0.251595,20.8589,2.43931,0.3
850,1,1,0.21462,0.246872,20.1743,2.39351,0.3
851,1,1,0.217636,0.248477,20.4578,2.40907,0.3
852,1,1,0.21287,0.245317,20.0097,2.37844,0.3
853,1,1,0.21407,0.24615,20.1226,2.38651,0.3
854,1,1,0.215919,0.247476,20.2964,2.39937,0.3
855,1,1,0.21315,0.244775,20.0361,2.37319,0.3
856,1,1,0.211513,0.246147,19.8822,2.38649,0.3
860,1,1,0.216307,0.24748,20.3329,2.39941,0.3
861,1,1,0.21378,0.246935,20.0953,2.39412,0.3
862,1,1,0.218934,0.248518,20.5798,2.40947,0.3
863,1,1,0.213178,0.24645,20.0388,2.38942,0.3
864,1,1,0.212462,0.246111,19.9715,2.38614,0.3
865,1,1,0.2164,0.247646,20.3416,2.40102,0.3
866,1,1,0.21034,0.244381,19.772,2.36936,0.3
867,1,1,0.215035,0.246773,20.2133,2.39255,0.3
868,1,1,0.215871,0.247511,20.2919,2.39971,0.3
869,1,1,0.218867,0.248869,20.5735,2.41288,0.3
870,1,1,0.207679,0.241827,19.5219,2.3446,0.3
871,1,1,0.216589,0.248144,20.3593,2.40585,0.3
872,1,1,0.205711,0.240483,19.3369,2.33157,0.3
875,1,1,0.202618,0.237532,19.0461,2.30296,0.3
876,1,1,0.212769,0.247569,20.0002,2.40027,0.3
877,1,1,0.212403,0.245754,19.9659,2.38267,0.3
878,1,1,0.215856,0.247182,20.2904,2.39652,0.3
879,1,1,0.218715,0.249007,20.5592,2.41421,0.3
880,1,1,0.209327,0.243208,19.6767,2.35799,0.3
881,1,1,0.220047,0.250448,20.6845,2.42819,0.3
882,1,1,0.218581,0.249469,20.5466,2.41869,0.3
883,1,1,0.219314,0.249532,20.6155,2.4193,0.3
884,1,1,0.213141,0.245344,20.0353,2.3787,0.3
885,1,1,0.208892,0.241906,19.6358,2.34537,0.3
888,1,1,0.20458,0.240621,19.2305,2.3329,0.3
891,1,1,0.217956,0.248001,20.4879,2.40446,0.3
892,1,1,0.216352,0.247833,20.337,2.40283,0.3
893,1,1,0.211982,0.245526,19.9263,2.38046,0.3
895,1,1,0.217171,0.248519,20.4141,2.40948,0.3
896,1,1,0.221157,0.252722,20.7888,2.45023,0.3
897,1,1,0.212494,0.245568,19.9744,2.38087,0.3
898,1,1,0.213903,0.246735,20.1069,2.39218,0.3
899,1,1,0.211761,0.245143,19.9055,2.37675,0.3
900,1,1,0.207937,0.241412,19.5461,2.34058,0.3
901,1,1,0.219823,0.249077,20.6634,2.41489,0.3
902,1,1,0.211792,0.245241,19.9085,2.3777,0.3
903,1,1,0.208351,0.242638,19.585,2.35246,0.3
904,1,1,0.211066,0.244081,19.8402,2.36646,0.3
