Attack metrics report
Dataset: taiwan_bankruptcy
Attack: pgd
epsilon=0.1

Correctly-classified originals: 2998/3410
Successfully attacked (among correct): 2997/2998
ASR (among correct): 0.9997

Changed samples among correct (any feature changed): 2998/2998
Max |delta| among correct: 0.1

Changed samples among successful attacks: 2997/2997
Max |delta| among successful attacks: 0.1

Summary of perturbation size (delta = X_adv - X_test) over correctly-classified originals
  MAE  : mean=0.0789688 median=0.0788513 min=0.0717259 max=0.0926476
  RMSE : mean=0.0881643 median=0.0881665 min=0.0837337 max=0.095802
  L1   : mean=7.42307 median=7.41202 min=6.74223 max=8.70887
  L2   : mean=0.854785 median=0.854806 min=0.811828 max=0.928835
  Linf : mean=0.1 median=0.1 min=0.1 max=0.1

Original vs Perturbed (these can look very similar if delta is small)
Subset: correctly-classified originals
  MAE  : orig_mean=0.326241 adv_mean=0.353497 mean|diff|=0.0272564 max|diff|=0.0364327
  RMSE : orig_mean=0.450105 adv_mean=0.474387 mean|diff|=0.0243157 max|diff|=0.0364442
  L1   : orig_mean=30.6666 adv_mean=33.2287 mean|diff|=2.56211 max|diff|=3.42467
  L2   : orig_mean=4.36393 adv_mean=4.59936 mean|diff|=0.235749 max|diff|=0.35334
  Linf : orig_mean=0.999071 adv_mean=0.999895 mean|diff|=0.00101157 max|diff|=0.0561589

Subset: successfully-attacked (among correct)
  MAE  : orig_mean=0.326228 adv_mean=0.353486 mean|diff|=0.0272584 max|diff|=0.0364327
  RMSE : orig_mean=0.450089 adv_mean=0.474377 mean|diff|=0.0243218 max|diff|=0.0364442
  L1   : orig_mean=30.6654 adv_mean=33.2277 mean|diff|=2.56229 max|diff|=3.42467
  L2   : orig_mean=4.36377 adv_mean=4.59926 mean|diff|=0.235809 max|diff|=0.35334
  Linf : orig_mean=0.999071 adv_mean=0.999895 mean|diff|=0.00101191 max|diff|=0.0561589

Per-sample details (correctly-classified originals)
idx,attack_success,changed,mae_delta,rmse_delta,l1_delta,l2_delta,linf_delta
312,1,1,0.077931,0.0878551,7.32551,0.851787,0.1
313,1,1,0.0789214,0.0882636,7.41861,0.855748,0.1
314,1,1,0.0785864,0.0881347,7.38712,0.854497,0.1
315,1,1,0.0779832,0.0879028,7.33042,0.852249,0.1
316,1,1,0.0807473,0.0893066,7.59024,0.86586,0.1
317,1,1,0.0802797,0.0891406,7.54629,0.86425,0.1
318,1,1,0.0781696,0.0881051,7.34794,0.85421,0.1
319,1,1,0.0798768,0.0887873,7.50842,0.860825,0.1
320,1,1,0.0800315,0.0889437,7.52296,0.862342,0.1
321,1,1,0.0781263,0.0877302,7.34388,0.850576,0.1
322,1,1,0.0777855,0.0875055,7.31184,0.848398,0.1
323,1,1,0.079693,0.0881796,7.49114,0.854933,0.1
324,1,1,0.0783147,0.0878929,7.36158,0.852154,0.1
325,1,1,0.0772623,0.0868785,7.26266,0.842318,0.1
326,1,1,0.078724,0.08813,7.40005,0.854453,0.1
327,1,1,0.0761006,0.0860691,7.15346,0.834471,0.1
328,1,1,0.0779878,0.0877043,7.33085,0.850325,0.1
329,1,1,0.0792534,0.0884771,7.44982,0.857817,0.1
330,1,1,0.0758628,0.086304,7.1311,0.836748,0.1
331,1,1,0.0775731,0.087213,7.29187,0.845561,0.1
332,1,1,0.078255,0.0877062,7.35597,0.850343,0.1
333,1,1,0.0758627,0.0860707,7.1311,0.834486,0.1
335,1,1,0.0777865,0.0874826,7.31193,0.848176,0.1
337,1,1,0.0803537,0.089161,7.55325,0.864448,0.1
338,1,1,0.0789199,0.0884181,7.41847,0.857246,0.1
339,1,1,0.0802755,0.0891602,7.54589,0.86444,0.1
340,1,1,0.077292,0.0867849,7.26545,0.841411,0.1
341,1,1,0.0767764,0.0862915,7.21699,0.836627,0.1
342,1,1,0.0760122,0.0861574,7.14515,0.835327,0.1
343,1,1,0.0784646,0.0879621,7.37568,0.852824,0.1
344,1,1,0.0759791,0.0859602,7.14203,0.833415,0.1
345,1,1,0.0800054,0.0889062,7.52051,0.861978,0.1
346,1,1,0.0770254,0.0868134,7.24039,0.841687,0.1
347,1,1,0.0773843,0.0873232,7.27412,0.84663,0.1
348,1,1,0.0772455,0.0872573,7.26108,0.845991,0.1
349,1,1,0.0789044,0.0883207,7.41701,0.856301,0.1
352,1,1,0.0788673,0.0883735,7.41353,0.856813,0.1
353,1,1,0.0808141,0.0891828,7.59653,0.86466,0.1
354,1,1,0.0793863,0.0888118,7.46231,0.861062,0.1
355,1,1,0.0785255,0.0880926,7.38139,0.854089,0.1
358,1,1,0.0774217,0.0873969,7.27764,0.847344,0.1
359,1,1,0.0789687,0.0884062,7.42306,0.85713,0.1
360,1,1,0.0750948,0.0858786,7.05891,0.832624,0.1
362,1,1,0.0791853,0.0884275,7.44342,0.857336,0.1
365,1,1,0.0804532,0.089028,7.5626,0.863159,0.1
366,1,1,0.080782,0.089045,7.59351,0.863323,0.1
367,1,1,0.0807866,0.0893374,7.59394,0.866158,0.1
368,1,1,0.0781433,0.0877252,7.34547,0.850527,0.1
369,1,1,0.0797717,0.0886663,7.49854,0.859652,0.1
370,1,1,0.0783418,0.0879013,7.36413,0.852235,0.1
373,1,1,0.0799807,0.0886811,7.51819,0.859795,0.1
374,1,1,0.0805646,0.0891507,7.57307,0.864348,0.1
375,1,1,0.0778047,0.0876229,7.31364,0.849536,0.1
376,1,1,0.0779984,0.0874648,7.33185,0.848003,0.1
377,1,1,0.0797392,0.0881894,7.49548,0.855028,0.1
378,1,1,0.0782287,0.0877995,7.3535,0.851248,0.1
379,1,1,0.0782469,0.0879304,7.35521,0.852517,0.1
381,1,1,0.0800302,0.0889025,7.52284,0.861941,0.1
382,1,1,0.0805981,0.0892585,7.57622,0.865393,0.1
384,1,1,0.077409,0.0872836,7.27644,0.846246,0.1
385,1,1,0.0784688,0.0880426,7.37606,0.853604,0.1
386,1,1,0.080136,0.0890052,7.53278,0.862938,0.1
387,1,1,0.0790463,0.0883403,7.43035,0.856491,0.1
388,1,1,0.0786329,0.0880755,7.39149,0.853923,0.1
389,1,1,0.0782003,0.0878701,7.35083,0.851932,0.1
390,1,1,0.0773217,0.0873591,7.26824,0.846978,0.1
391,1,1,0.079355,0.0883075,7.45937,0.856173,0.1
392,1,1,0.0805522,0.0893292,7.57191,0.866078,0.1
393,1,1,0.0782012,0.087699,7.35091,0.850274,0.1
394,1,1,0.0773887,0.0870164,7.27454,0.843655,0.1
395,0,1,0.0806448,0.0892347,7.58061,0.865162,0.1
396,1,1,0.0813546,0.0898141,7.64733,0.87078,0.1
397,1,1,0.0797534,0.0884105,7.49682,0.857172,0.1
398,1,1,0.0733323,0.0842065,6.89324,0.816412,0.1
399,1,1,0.0786251,0.0881126,7.39076,0.854283,0.1
400,1,1,0.0778123,0.087792,7.31436,0.851175,0.1
402,1,1,0.0776491,0.0874078,7.29902,0.84745,0.1
404,1,1,0.0787262,0.0882573,7.40027,0.855687,0.1
405,1,1,0.0800136,0.088768,7.52128,0.860638,0.1
406,1,1,0.0768328,0.0868083,7.22228,0.841638,0.1
407,1,1,0.0749122,0.0846462,7.04174,0.820676,0.1
408,1,1,0.0780219,0.0878771,7.33405,0.852,0.1
409,1,1,0.0807476,0.0894859,7.59027,0.867598,0.1
410,1,1,0.0772207,0.0865251,7.25875,0.838892,0.1
411,1,1,0.0808457,0.0896007,7.59949,0.868711,0.1
412,1,1,0.0761118,0.0859355,7.15451,0.833176,0.1
413,1,1,0.0905502,0.0943461,8.51172,0.91472,0.1
414,1,1,0.0790651,0.0881624,7.43212,0.854766,0.1
415,1,1,0.0815412,0.0895291,7.66487,0.868017,0.1
416,1,1,0.0801147,0.0889926,7.53079,0.862815,0.1
417,1,1,0.078686,0.0877402,7.39648,0.850672,0.1
418,1,1,0.0776193,0.0876503,7.29622,0.849801,0.1
420,1,1,0.0792822,0.0882722,7.45252,0.855831,0.1
421,1,1,0.0789039,0.0882526,7.41697,0.85564,0.1
422,1,1,0.0783639,0.0874442,7.3662,0.847803,0.1
423,1,1,0.0770373,0.0868659,7.24151,0.842196,0.1
424,1,1,0.0785244,0.0880373,7.38129,0.853553,0.1
425,1,1,0.0793783,0.0885177,7.46156,0.858211,0.1
426,1,1,0.0785384,0.0880053,7.38261,0.853243,0.1
428,1,1,0.0792315,0.0885463,7.44776,0.858488,0.1
429,1,1,0.0807099,0.0893238,7.58673,0.866027,0.1
431,1,1,0.0781442,0.0878988,7.34556,0.85221,0.1
432,1,1,0.0789052,0.0883923,7.41709,0.856995,0.1
433,1,1,0.0778714,0.0874626,7.31991,0.847982,0.1
434,1,1,0.078158,0.0876947,7.34685,0.850232,0.1
435,1,1,0.0738487,0.0846972,6.94178,0.82117,0.1
436,1,1,0.0772594,0.087104,7.26238,0.844505,0.1
437,1,1,0.0784083,0.0879499,7.37038,0.852706,0.1
438,1,1,0.0747973,0.0850169,7.03094,0.82427,0.1
439,1,1,0.0780194,0.0877232,7.33383,0.850508,0.1
440,1,1,0.0786652,0.0874861,7.39453,0.84821,0.1
441,1,1,0.0800353,0.0890221,7.52332,0.863101,0.1
442,1,1,0.0792624,0.0884763,7.45067,0.85781,0.1
443,1,1,0.0796068,0.0886733,7.48304,0.859719,0.1
444,1,1,0.0801468,0.089061,7.5338,0.863478,0.1
445,1,1,0.0768957,0.0869199,7.2282,0.84272,0.1
446,1,1,0.0766836,0.0865604,7.20826,0.839235,0.1
447,1,1,0.0799046,0.0888342,7.51103,0.861279,0.1
448,1,1,0.0796856,0.0888573,7.49044,0.861504,0.1
449,1,1,0.0799039,0.0889412,7.51097,0.862317,0.1
450,1,1,0.0783043,0.0879182,7.36061,0.852398,0.1
451,1,1,0.0794173,0.0885582,7.46522,0.858604,0.1
452,1,1,0.0792273,0.088625,7.44736,0.859251,0.1
453,1,1,0.0805129,0.0894259,7.56821,0.867016,0.1
454,1,1,0.0790151,0.088365,7.42742,0.85673,0.1
455,1,1,0.0776207,0.0874637,7.29634,0.847992,0.1
456,1,1,0.0814352,0.0895699,7.6549,0.868412,0.1
457,1,1,0.0790446,0.0882482,7.43019,0.855598,0.1
460,1,1,0.0784518,0.0876204,7.37447,0.849511,0.1
461,1,1,0.0738879,0.0846865,6.94546,0.821066,0.1
462,1,1,0.0821466,0.0902313,7.72178,0.874825,0.1
463,1,1,0.0768539,0.0867446,7.22426,0.84102,0.1
464,1,1,0.0792592,0.0885779,7.45036,0.858795,0.1
466,1,1,0.0772142,0.08734,7.25813,0.846793,0.1
467,1,1,0.0780779,0.0873199,7.33932,0.846598,0.1
468,1,1,0.0785188,0.0880244,7.38077,0.853428,0.1
470,1,1,0.080535,0.0887236,7.57029,0.860207,0.1
471,1,1,0.0773765,0.0873118,7.27339,0.84652,0.1
472,1,1,0.0816179,0.0897388,7.67208,0.87005,0.1
473,1,1,0.0763951,0.0862927,7.18114,0.836638,0.1
474,1,1,0.0761255,0.0857588,7.1558,0.831463,0.1
475,1,1,0.0778193,0.0875594,7.31501,0.84892,0.1
476,1,1,0.0780534,0.0871446,7.33702,0.844898,0.1
477,1,1,0.0781651,0.0877537,7.34752,0.850804,0.1
478,1,1,0.0782092,0.0873223,7.35166,0.846621,0.1
479,1,1,0.079565,0.0882936,7.47911,0.856038,0.1
480,1,1,0.0785392,0.087954,7.38269,0.852746,0.1
481,1,1,0.0797827,0.0886511,7.49957,0.859504,0.1
482,1,1,0.0782732,0.0879323,7.35768,0.852535,0.1
483,1,1,0.0792866,0.0884135,7.45294,0.8572,0.1
484,1,1,0.0759055,0.0856436,7.13512,0.830345,0.1
485,1,1,0.0800642,0.0887202,7.52603,0.860175,0.1
486,1,1,0.0801199,0.0890589,7.53127,0.863458,0.1
487,1,1,0.0773233,0.0868445,7.26839,0.841989,0.1
488,1,1,0.079906,0.0886493,7.51116,0.859487,0.1
490,1,1,0.0789982,0.0884788,7.42583,0.857834,0.1
491,1,1,0.0778219,0.0869606,7.31526,0.843114,0.1
492,1,1,0.0782143,0.0877892,7.35215,0.851148,0.1
493,1,1,0.0794817,0.0886447,7.47128,0.859442,0.1
495,1,1,0.0777679,0.0873508,7.31018,0.846898,0.1
496,1,1,0.0777693,0.0874285,7.31032,0.847651,0.1
497,1,1,0.074628,0.0855919,7.01503,0.829844,0.1
498,1,1,0.0781645,0.0871489,7.34746,0.84494,0.1
499,1,1,0.081305,0.089527,7.64267,0.867996,0.1
500,1,1,0.079999,0.0888785,7.51991,0.861709,0.1
501,1,1,0.0790462,0.0881296,7.43034,0.854448,0.1
502,1,1,0.0832782,0.0908276,7.82815,0.880606,0.1
503,1,1,0.0786107,0.0880578,7.38941,0.853752,0.1
504,1,1,0.0774241,0.0870186,7.27786,0.843677,0.1
505,1,1,0.0799513,0.088574,7.51542,0.858757,0.1
507,1,1,0.0795722,0.0880099,7.47979,0.853288,0.1
508,1,1,0.0786547,0.0882744,7.39355,0.855852,0.1
509,1,1,0.0789412,0.088403,7.42048,0.857099,0.1
510,1,1,0.0755389,0.0861634,7.10066,0.835385,0.1
511,1,1,0.0776414,0.0872785,7.2983,0.846197,0.1
512,1,1,0.0764278,0.086297,7.18422,0.83668,0.1
513,1,1,0.0775581,0.0875487,7.29046,0.848816,0.1
514,1,1,0.0767886,0.0866585,7.21813,0.840185,0.1
515,1,1,0.0801511,0.0889983,7.5342,0.86287,0.1
516,1,1,0.0793096,0.0884838,7.45511,0.857883,0.1
517,1,1,0.0786997,0.0881291,7.39777,0.854443,0.1
519,1,1,0.0779463,0.0875942,7.32695,0.849257,0.1
520,1,1,0.0763942,0.0862386,7.18105,0.836115,0.1
521,1,1,0.0750312,0.084872,7.05293,0.822864,0.1
522,1,1,0.0784108,0.0879408,7.37061,0.852618,0.1
523,1,1,0.0834541,0.0901322,7.84468,0.873864,0.1
524,1,1,0.0768002,0.0867627,7.21922,0.841196,0.1
525,1,1,0.0791706,0.0884046,7.44204,0.857114,0.1
526,1,1,0.0793228,0.088664,7.45635,0.859629,0.1
527,1,1,0.0773468,0.0871324,7.2706,0.84478,0.1
528,1,1,0.0794136,0.088574,7.46487,0.858757,0.1
529,1,1,0.0759328,0.0858735,7.13768,0.832574,0.1
530,1,1,0.0808875,0.0893489,7.60343,0.86627,0.1
531,1,1,0.0796523,0.0885784,7.48732,0.8588,0.1
532,1,1,0.0796259,0.0886874,7.48484,0.859856,0.1
533,1,1,0.0803394,0.089216,7.55191,0.864981,0.1
535,1,1,0.074665,0.0854985,7.01851,0.828938,0.1
536,1,1,0.0757262,0.0854508,7.11827,0.828476,0.1
537,1,1,0.0796449,0.0886465,7.48662,0.859459,0.1
538,1,1,0.0763632,0.0862603,7.17814,0.836325,0.1
540,1,1,0.0805204,0.0891513,7.56892,0.864354,0.1
541,1,1,0.0790872,0.0883673,7.4342,0.856752,0.1
542,1,1,0.088362,0.0933312,8.30603,0.904879,0.1
543,1,1,0.0800338,0.088904,7.52318,0.861956,0.1
544,1,1,0.0793908,0.0887929,7.46273,0.860879,0.1
545,1,1,0.0799996,0.0889451,7.51997,0.862354,0.1
546,1,1,0.0785362,0.0879938,7.3824,0.853132,0.1
547,1,1,0.0799258,0.0885864,7.51302,0.858877,0.1
548,1,1,0.0792556,0.0884419,7.45003,0.857476,0.1
549,1,1,0.0791776,0.0884756,7.44269,0.857803,0.1
550,1,1,0.0785555,0.0880376,7.38422,0.853556,0.1
551,1,1,0.0799551,0.0888935,7.51578,0.861855,0.1
552,1,1,0.0785331,0.0878974,7.38211,0.852197,0.1
553,1,1,0.0791308,0.088503,7.43829,0.858068,0.1
554,1,1,0.0796482,0.0886373,7.48693,0.859371,0.1
555,1,1,0.0777953,0.0872734,7.31276,0.846147,0.1
556,1,1,0.0778084,0.0869342,7.31399,0.842858,0.1
557,1,1,0.079687,0.0886755,7.49058,0.859741,0.1
560,1,1,0.0804497,0.0890547,7.56227,0.863417,0.1
561,1,1,0.0781585,0.0878309,7.3469,0.851552,0.1
563,1,1,0.0779505,0.0872657,7.32734,0.846072,0.1
564,1,1,0.0803835,0.0892094,7.55605,0.864917,0.1
565,1,1,0.0791248,0.0882605,7.43773,0.855717,0.1
567,1,1,0.079699,0.0886931,7.49171,0.859912,0.1
568,1,1,0.080608,0.0894207,7.57715,0.866966,0.1
569,1,1,0.0783181,0.0879114,7.3619,0.852332,0.1
570,1,1,0.0792008,0.0884979,7.44488,0.858019,0.1
571,1,1,0.0785057,0.0880239,7.37953,0.853423,0.1
572,1,1,0.0773548,0.0870325,7.27135,0.843811,0.1
573,1,1,0.080444,0.0889378,7.56174,0.862284,0.1
574,1,1,0.0780192,0.0875836,7.3338,0.849154,0.1
575,1,1,0.0796042,0.0886789,7.48279,0.859774,0.1
576,1,1,0.077705,0.0876209,7.30427,0.849517,0.1
577,1,1,0.076167,0.0864986,7.1597,0.838635,0.1
578,1,1,0.0777267,0.0868826,7.30631,0.842358,0.1
579,1,1,0.0765357,0.08631,7.19436,0.836806,0.1
580,1,1,0.0796928,0.0887709,7.49112,0.860666,0.1
581,1,1,0.0796524,0.0888751,7.48733,0.861676,0.1
582,1,1,0.0784733,0.0880561,7.37649,0.853736,0.1
583,1,1,0.0797215,0.0886695,7.49382,0.859683,0.1
584,1,1,0.0786111,0.0880693,7.38944,0.853863,0.1
585,1,1,0.0784589,0.0879929,7.37513,0.853123,0.1
586,1,1,0.0808752,0.0896338,7.60227,0.869032,0.1
587,1,1,0.0762294,0.086137,7.16556,0.835129,0.1
588,1,1,0.0801478,0.0890186,7.53389,0.863068,0.1
589,1,1,0.0789604,0.0884515,7.42228,0.857569,0.1
590,1,1,0.0769643,0.0867773,7.23464,0.841337,0.1
591,1,1,0.0815143,0.0900033,7.66234,0.872615,0.1
592,1,1,0.0767965,0.0869932,7.21887,0.84343,0.1
593,1,1,0.0889567,0.0937954,8.36193,0.90938,0.1
594,1,1,0.080706,0.0892593,7.58636,0.865401,0.1
595,1,1,0.07762,0.0871842,7.29628,0.845282,0.1
596,1,1,0.0800368,0.0890198,7.52346,0.863079,0.1
597,1,1,0.0804324,0.0891418,7.56065,0.864262,0.1
598,1,1,0.0814052,0.0897608,7.65209,0.870263,0.1
599,1,1,0.0839873,0.0912084,7.89481,0.884299,0.1
600,1,1,0.0788159,0.0881764,7.40869,0.854902,0.1
601,1,1,0.0759323,0.0860201,7.13764,0.833995,0.1
602,1,1,0.0874643,0.0928164,8.22164,0.899888,0.1
603,1,1,0.0794402,0.0885583,7.46738,0.858604,0.1
604,1,1,0.0780389,0.0879217,7.33566,0.852432,0.1
605,1,1,0.0782245,0.0878653,7.3531,0.851886,0.1
606,1,1,0.078355,0.087667,7.36537,0.849963,0.1
607,1,1,0.0785337,0.0877683,7.38217,0.850945,0.1
609,1,1,0.0779618,0.0875085,7.32841,0.848426,0.1
610,1,1,0.0776902,0.0870496,7.30288,0.843977,0.1
611,1,1,0.0781612,0.0872869,7.34716,0.846278,0.1
612,1,1,0.0795565,0.0884497,7.47831,0.857552,0.1
613,1,1,0.0784035,0.0880135,7.36993,0.853322,0.1
615,1,1,0.07714,0.0868768,7.25116,0.842302,0.1
616,1,1,0.0794545,0.0884711,7.46872,0.857759,0.1
617,1,1,0.0780865,0.0876296,7.34013,0.849601,0.1
618,1,1,0.0791365,0.0884844,7.43883,0.857888,0.1
620,1,1,0.078923,0.0883991,7.41876,0.857061,0.1
621,1,1,0.0789151,0.0883297,7.41802,0.856388,0.1
622,1,1,0.0784865,0.0878215,7.37774,0.851461,0.1
623,1,1,0.0801066,0.0890893,7.53002,0.863753,0.1
624,1,1,0.0785172,0.0880061,7.38062,0.85325,0.1
625,1,1,0.0793866,0.0885531,7.46234,0.858555,0.1
626,1,1,0.0782016,0.0879787,7.35095,0.852985,0.1
627,1,1,0.0786162,0.0878069,7.38992,0.851319,0.1
628,1,1,0.0766764,0.08672,7.20758,0.840782,0.1
629,1,1,0.0800479,0.0889728,7.5245,0.862623,0.1
630,1,1,0.0897486,0.0941933,8.43637,0.913238,0.1
631,1,1,0.0798817,0.0887448,7.50888,0.860412,0.1
632,1,1,0.0777223,0.087605,7.30589,0.849362,0.1
633,1,1,0.079663,0.0886648,7.48832,0.859637,0.1
634,1,1,0.0788781,0.0883693,7.41454,0.856772,0.1
635,1,1,0.0778748,0.087824,7.32023,0.851485,0.1
636,1,1,0.0782551,0.0877196,7.35598,0.850473,0.1
637,1,1,0.0767832,0.0863973,7.21762,0.837653,0.1
639,1,1,0.0769074,0.0870871,7.2293,0.84434,0.1
641,1,1,0.0892402,0.0939336,8.38858,0.91072,0.1
642,1,1,0.0798779,0.0885749,7.50852,0.858766,0.1
643,1,1,0.0805256,0.0890726,7.56941,0.863591,0.1
644,1,1,0.0768575,0.0868539,7.22461,0.84208,0.1
645,1,1,0.0810458,0.0895834,7.6183,0.868543,0.1
646,1,1,0.0805834,0.0894606,7.57484,0.867352,0.1
647,1,1,0.0756937,0.0858305,7.11521,0.832158,0.1
649,1,1,0.0901767,0.0944019,8.47661,0.91526,0.1
650,1,1,0.0785446,0.0880292,7.38319,0.853475,0.1
651,1,1,0.0783094,0.0879915,7.36108,0.853109,0.1
652,1,1,0.0795829,0.0885441,7.48079,0.858467,0.1
653,1,1,0.0786573,0.0881687,7.39379,0.854827,0.1
654,1,1,0.0802582,0.0889019,7.54427,0.861936,0.1
655,1,1,0.0782825,0.0876115,7.35856,0.849425,0.1
656,1,1,0.0788036,0.0880198,7.40753,0.853384,0.1
657,1,1,0.0783066,0.0879369,7.36082,0.85258,0.1
659,1,1,0.0796009,0.0886254,7.48249,0.859255,0.1
660,1,1,0.0811823,0.0897377,7.63113,0.870039,0.1
661,1,1,0.0773402,0.0870768,7.26997,0.844241,0.1
662,1,1,0.0783643,0.0880812,7.36624,0.853979,0.1
663,1,1,0.0785305,0.0880129,7.38186,0.853317,0.1
664,1,1,0.0779229,0.0878373,7.32475,0.851615,0.1
665,1,1,0.0787804,0.0882681,7.40536,0.855791,0.1
666,1,1,0.0775124,0.0871466,7.28616,0.844918,0.1
667,1,1,0.0794929,0.0884762,7.47233,0.857808,0.1
668,1,1,0.0789223,0.0881666,7.4187,0.854807,0.1
669,1,1,0.0811741,0.0896532,7.63036,0.86922,0.1
670,1,1,0.079184,0.0885293,7.4433,0.858323,0.1
671,1,1,0.0777626,0.0875269,7.30968,0.848604,0.1
672,1,1,0.0743453,0.0845713,6.98845,0.81995,0.1
673,1,1,0.0792601,0.0886245,7.45045,0.859246,0.1
674,1,1,0.0786773,0.0880448,7.39566,0.853626,0.1
675,1,1,0.0803843,0.0892008,7.55613,0.864834,0.1
676,1,1,0.0784461,0.0879928,7.37394,0.853122,0.1
677,1,1,0.0774837,0.0868829,7.28346,0.842361,0.1
678,1,1,0.0775382,0.0870881,7.28859,0.844351,0.1
679,1,1,0.0790997,0.0884821,7.43537,0.857866,0.1
680,1,1,0.0747576,0.0853483,7.02721,0.827483,0.1
681,1,1,0.0779035,0.0871033,7.32293,0.844498,0.1
682,1,1,0.0797749,0.0887465,7.49884,0.860429,0.1
684,1,1,0.0778389,0.0877664,7.31686,0.850927,0.1
685,1,1,0.0810778,0.089473,7.62132,0.867473,0.1
686,1,1,0.0805666,0.0891703,7.57326,0.864538,0.1
687,1,1,0.078661,0.0879953,7.39413,0.853146,0.1
689,1,1,0.0797671,0.0888131,7.49811,0.861075,0.1
690,1,1,0.0769874,0.0868287,7.23682,0.841835,0.1
691,1,1,0.0777738,0.0873108,7.31073,0.84651,0.1
692,1,1,0.0824556,0.0902722,7.75083,0.875221,0.1
694,1,1,0.0762556,0.0864802,7.16803,0.838457,0.1
695,1,1,0.078997,0.0884433,7.42572,0.857489,0.1
697,1,1,0.0780359,0.0876935,7.33537,0.85022,0.1
698,1,1,0.0809361,0.0893977,7.608,0.866743,0.1
699,1,1,0.0795077,0.0885633,7.47372,0.858653,0.1
701,1,1,0.0866602,0.0922242,8.14606,0.894147,0.1
702,1,1,0.0825634,0.0905884,7.76096,0.878287,0.1
703,1,1,0.077029,0.0871605,7.24073,0.845053,0.1
704,1,1,0.073718,0.0839565,6.92949,0.813989,0.1
705,1,1,0.0793618,0.088442,7.46001,0.857477,0.1
706,1,1,0.0778884,0.0871562,7.32151,0.84501,0.1
708,1,1,0.0888882,0.0935494,8.35549,0.906995,0.1
709,1,1,0.079083,0.088213,7.43381,0.855257,0.1
710,1,1,0.0791573,0.088291,7.44079,0.856013,0.1
711,1,1,0.0789288,0.0883001,7.4193,0.856101,0.1
713,1,1,0.0790969,0.088405,7.43511,0.857118,0.1
714,1,1,0.080132,0.0890702,7.53241,0.863567,0.1
715,1,1,0.0738835,0.0853542,6.94505,0.82754,0.1
717,1,1,0.0792677,0.0885846,7.45117,0.85886,0.1
718,1,1,0.0804598,0.0890266,7.56323,0.863145,0.1
719,1,1,0.0789775,0.0884243,7.42389,0.857306,0.1
721,1,1,0.0777981,0.0875184,7.31302,0.848523,0.1
722,1,1,0.0798917,0.0886295,7.50982,0.859295,0.1
723,1,1,0.0786887,0.0883128,7.39674,0.856224,0.1
726,1,1,0.077911,0.0878523,7.32363,0.851759,0.1
727,1,1,0.0825497,0.0904635,7.75967,0.877076,0.1
728,1,1,0.0793881,0.0886261,7.46248,0.859262,0.1
729,1,1,0.0767708,0.0867157,7.21645,0.84074,0.1
730,1,1,0.076537,0.0865964,7.19448,0.839583,0.1
731,1,1,0.0786027,0.088058,7.38866,0.853754,0.1
732,1,1,0.0768086,0.086843,7.22001,0.841974,0.1
733,1,1,0.0888983,0.09355,8.35644,0.907001,0.1
734,1,1,0.0810186,0.0895577,7.61575,0.868294,0.1
735,1,1,0.0902925,0.0943776,8.4875,0.915025,0.1
736,1,1,0.0792205,0.0885551,7.44673,0.858574,0.1
738,1,1,0.0773967,0.0869033,7.27529,0.842558,0.1
739,1,1,0.0754697,0.0854794,7.09415,0.828754,0.1
741,1,1,0.0784861,0.08781,7.3777,0.85135,0.1
742,1,1,0.0788134,0.0883396,7.40845,0.856484,0.1
743,1,1,0.0803311,0.0889789,7.55112,0.862682,0.1
745,1,1,0.077283,0.0872575,7.2646,0.845993,0.1
746,1,1,0.0779531,0.0877562,7.32759,0.850828,0.1
747,1,1,0.0774238,0.0872218,7.27784,0.845647,0.1
748,1,1,0.0785348,0.0880355,7.38228,0.853536,0.1
749,1,1,0.0787951,0.0883194,7.40674,0.856288,0.1
751,1,1,0.0884678,0.0933801,8.31597,0.905354,0.1
753,1,1,0.0790308,0.0884483,7.42889,0.857538,0.1
754,1,1,0.0770404,0.0869945,7.2418,0.843443,0.1
755,1,1,0.0803032,0.0891689,7.5485,0.864524,0.1
757,1,1,0.0762618,0.0863516,7.16861,0.837209,0.1
758,1,1,0.0746502,0.0849573,7.01712,0.823691,0.1
760,1,1,0.0784177,0.0875028,7.37126,0.848372,0.1
761,1,1,0.0773907,0.0872008,7.27472,0.845443,0.1
763,1,1,0.0805056,0.0892939,7.56753,0.865736,0.1
764,1,1,0.080849,0.0893257,7.5998,0.866045,0.1
765,1,1,0.0759651,0.0859515,7.14072,0.833331,0.1
767,1,1,0.0779542,0.0873863,7.3277,0.847241,0.1
768,1,1,0.0793283,0.0884985,7.45686,0.858024,0.1
770,1,1,0.0783106,0.0878811,7.3612,0.852038,0.1
771,1,1,0.0790591,0.088449,7.43156,0.857545,0.1
772,1,1,0.0810388,0.0895814,7.61765,0.868524,0.1
773,1,1,0.0800819,0.088968,7.5277,0.862577,0.1
774,1,1,0.0786827,0.0882139,7.39617,0.855266,0.1
775,1,1,0.0795194,0.0883985,7.47482,0.857055,0.1
776,1,1,0.0803464,0.0892737,7.55256,0.865541,0.1
777,1,1,0.0778334,0.0873677,7.31634,0.847062,0.1
778,1,1,0.0792675,0.088575,7.45114,0.858766,0.1
779,1,1,0.077312,0.0867661,7.26733,0.841228,0.1
780,1,1,0.077308,0.0873492,7.26696,0.846882,0.1
