score_type,tier,regime,attack_pct,k,n_targeted,n_attacked,restoration_rate,asr_after
Score 1,structural,default,50,70,1499,1404,0.021367521367521368,0.9786324786324786
Score 1,structural,default,50,94,1499,1404,0.0,1.0
Score 1,noisy,default,50,1,1499,1191,0.9655751469353484,0.034424853064651595
Score 1,noisy,default,50,2,1499,1191,0.7514693534844669,0.24853064651553314
Score 1,noisy,default,50,3,1499,1191,0.7716204869857263,0.22837951301427373
Score 1,noisy,default,50,5,1499,1191,0.760705289672544,0.23929471032745597
Score 1,noisy,default,50,10,1499,1191,0.7069689336691856,0.29303106633081444
Score 1,noisy,default,50,15,1499,1191,0.4147774979009236,0.5852225020990764
Score 1,noisy,default,50,20,1499,1191,0.32577665827036106,0.6742233417296389
Score 1,noisy,default,50,30,1499,1191,0.2518891687657431,0.7481108312342569
Score 1,noisy,default,50,40,1499,1191,0.13937867338371115,0.8606213266162889
Score 1,noisy,default,50,50,1499,1191,0.12090680100755667,0.8790931989924433
Score 1,noisy,default,50,70,1499,1191,0.022670025188916875,0.9773299748110831
Score 1,noisy,default,50,94,1499,1191,0.0,1.0
Score 1,structural,default,60,1,1798,1653,0.9679370840895342,0.03206291591046584
Score 1,structural,default,60,2,1798,1653,0.9679370840895342,0.03206291591046584
Score 1,structural,default,60,3,1798,1653,0.8566243194192378,0.14337568058076222
Score 1,structural,default,60,5,1798,1653,0.8112522686025408,0.18874773139745915
Score 1,structural,default,60,10,1798,1653,0.8076225045372051,0.19237749546279492
Score 1,structural,default,60,15,1798,1653,0.35511191772534784,0.6448880822746521
Score 1,structural,default,60,20,1798,1653,0.2982456140350877,0.7017543859649122
Score 1,structural,default,60,30,1798,1653,0.2413793103448276,0.7586206896551724
Score 1,structural,default,60,40,1798,1653,0.19600725952813067,0.8039927404718693
Score 1,structural,default,60,50,1798,1653,0.11131276467029642,0.8886872353297036
Score 1,structural,default,60,70,1798,1653,0.0205686630369026,0.9794313369630974
Score 1,structural,default,60,94,1798,1653,0.0,1.0
Score 1,noisy,default,60,1,1798,1465,0.9638225255972697,0.036177474402730336
Score 1,noisy,default,60,2,1798,1465,0.6989761092150171,0.30102389078498293
Score 1,noisy,default,60,3,1798,1465,0.7235494880546075,0.2764505119453925
Score 1,noisy,default,60,5,1798,1465,0.7146757679180887,0.28532423208191127
Score 1,noisy,default,60,10,1798,1465,0.7085324232081911,0.2914675767918089
Score 1,noisy,default,60,15,1798,1465,0.3706484641638225,0.6293515358361774
Score 1,noisy,default,60,20,1798,1465,0.336518771331058,0.663481228668942
Score 1,noisy,default,60,30,1798,1465,0.2641638225255973,0.7358361774744027
Score 1,noisy,default,60,40,1798,1465,0.13583617747440274,0.8641638225255972
Score 1,noisy,default,60,50,1798,1465,0.1037542662116041,0.8962457337883959
Score 1,noisy,default,60,70,1798,1465,0.021843003412969283,0.9781569965870307
Score 1,noisy,default,60,94,1798,1465,0.0,1.0
Score 1,structural,default,70,1,2098,1931,0.967892283790782,0.03210771620921804
Score 1,structural,default,70,2,2098,1931,0.967892283790782,0.03210771620921804
Score 1,structural,default,70,3,2098,1931,0.8291040911444847,0.1708959088555153
Score 1,structural,default,70,5,2098,1931,0.7892283790781979,0.21077162092180213
Score 1,structural,default,70,10,2098,1931,0.7907819782496116,0.2092180217503884
Score 1,structural,default,70,15,2098,1931,0.3511134127395132,0.6488865872604868
Score 1,structural,default,70,20,2098,1931,0.3661315380631797,0.6338684619368202
Score 1,structural,default,70,30,2098,1931,0.24132573795960643,0.7586742620403936
Score 1,structural,default,70,40,2098,1931,0.21439668565510098,0.785603314344899
Score 1,structural,default,70,50,2098,1931,0.0983946141895391,0.9016053858104609
Score 1,structural,default,70,70,2098,1931,0.01967892283790782,0.9803210771620922
Score 1,structural,default,70,94,2098,1931,0.0,1.0
Score 1,noisy,default,70,1,2098,1726,0.9675550405561993,0.03244495944380066
Score 1,noisy,default,70,2,2098,1726,0.6888760139049827,0.31112398609501735
Score 1,noisy,default,70,3,2098,1726,0.7114716106604867,0.2885283893395133
Score 1,noisy,default,70,5,2098,1726,0.7253765932792584,0.2746234067207416
Score 1,noisy,default,70,10,2098,1726,0.7010428736964078,0.29895712630359217
Score 1,noisy,default,70,15,2098,1726,0.36964078794901506,0.6303592120509849
Score 1,noisy,default,70,20,2098,1726,0.3690614136732329,0.6309385863267671
Score 1,noisy,default,70,30,2098,1726,0.2369640787949015,0.7630359212050986
Score 1,noisy,default,70,40,2098,1726,0.11819235225955968,0.8818076477404403
Score 1,noisy,default,70,50,2098,1726,0.093279258400927,0.906720741599073
