Attack metrics report
Dataset: taiwan_bankruptcy
Attack: deepfool
alpha=0.01, maxiters=500

Correctly-classified originals: 2998/3410
Successfully attacked (among correct): 2998/2998
ASR (among correct): 1.0000

Changed samples among correct (any feature changed): 2998/2998
Max |delta| among correct: 0.245283

Changed samples among successful attacks: 2998/2998
Max |delta| among successful attacks: 0.245283

Summary of perturbation size (delta = X_adv - X_test) over correctly-classified originals
  MAE  : mean=0.00864704 median=0.00745661 min=0.000529343 max=0.044703
  RMSE : mean=0.0128116 median=0.0110652 min=0.000789821 max=0.0686885
  L1   : mean=0.812822 median=0.700921 min=0.0497582 max=4.20208
  L2   : mean=0.124214 median=0.107281 min=0.0076576 max=0.66596
  Linf : mean=0.0466469 median=0.0402815 min=0.00274289 max=0.245283

Original vs Perturbed (these can look very similar if delta is small)
Subset: correctly-classified originals
  MAE  : orig_mean=0.326241 adv_mean=0.327268 mean|diff|=0.00102699 max|diff|=0.0102437
  RMSE : orig_mean=0.450105 adv_mean=0.449486 mean|diff|=0.000619349 max|diff|=0.00754783
  L1   : orig_mean=30.6666 adv_mean=30.7632 mean|diff|=0.0965371 max|diff|=0.96291
  L2   : orig_mean=4.36393 adv_mean=4.35793 mean|diff|=0.00600481 max|diff|=0.0731792
  Linf : orig_mean=0.999071 adv_mean=0.999824 mean|diff|=0.000983699 max|diff|=0.0327113

Subset: successfully-attacked (among correct)
  MAE  : orig_mean=0.326241 adv_mean=0.327268 mean|diff|=0.00102699 max|diff|=0.0102437
  RMSE : orig_mean=0.450105 adv_mean=0.449486 mean|diff|=0.000619349 max|diff|=0.00754783
  L1   : orig_mean=30.6666 adv_mean=30.7632 mean|diff|=0.0965371 max|diff|=0.96291
  L2   : orig_mean=4.36393 adv_mean=4.35793 mean|diff|=0.00600481 max|diff|=0.0731792
  Linf : orig_mean=0.999071 adv_mean=0.999824 mean|diff|=0.000983699 max|diff|=0.0327113

Per-sample details (correctly-classified originals)
idx,attack_success,changed,mae_delta,rmse_delta,l1_delta,l2_delta,linf_delta
36,1,1,0.00376251,0.00555033,0.353676,0.0538125,0.0205136
37,1,1,0.0144566,0.0212477,1.35892,0.206005,0.0788119
38,1,1,0.00698149,0.0103176,0.65626,0.100033,0.0376414
39,1,1,0.00757061,0.011097,0.711638,0.107589,0.0410817
40,1,1,0.00774001,0.0108147,0.727561,0.104852,0.0322355
42,1,1,0.00371861,0.00554427,0.349549,0.0537537,0.0201731
43,1,1,0.00489792,0.00712342,0.460405,0.0690641,0.0262821
44,1,1,0.019516,0.0293835,1.8345,0.284883,0.107371
45,1,1,0.00577808,0.00873496,0.54314,0.0846886,0.0317963
46,1,1,0.00107405,0.00160131,0.100961,0.0155253,0.00578115
47,1,1,0.00269204,0.00396644,0.253052,0.038456,0.0146207
50,1,1,0.0155052,0.02293,1.45748,0.222315,0.0838944
51,1,1,0.0121731,0.0181815,1.14427,0.176276,0.0665162
52,1,1,0.0106955,0.0158253,1.00538,0.153432,0.057933
53,1,1,0.00070452,0.000986711,0.0662249,0.00956652,0.00292641
54,1,1,0.014212,0.0212208,1.33593,0.205743,0.0781165
55,1,1,0.00600532,0.00871734,0.5645,0.0845178,0.0321271
56,1,1,0.000534966,0.000799385,0.0502868,0.00775033,0.00286833
57,1,1,0.00477267,0.00710011,0.448631,0.0688382,0.0252295
58,1,1,0.0027962,0.00394218,0.262843,0.0382208,0.0116299
59,1,1,0.00595048,0.00873531,0.559345,0.0846919,0.0320853
60,1,1,0.013338,0.0197584,1.25377,0.191565,0.0723733
61,1,1,0.00812685,0.011866,0.763924,0.115046,0.043827
62,1,1,0.0120665,0.0180566,1.13425,0.175065,0.0648881
63,1,1,0.015401,0.022876,1.44769,0.221791,0.0842474
64,1,1,0.00814598,0.011913,0.765722,0.115501,0.0435857
66,1,1,0.00751655,0.0111109,0.706556,0.107724,0.0405369
67,1,1,0.0115247,0.0173144,1.08332,0.167869,0.0628063
68,1,1,0.0021763,0.00317274,0.204572,0.0307609,0.0116912
69,1,1,0.00317886,0.00477072,0.298813,0.0462538,0.0173434
70,1,1,0.00166353,0.00240118,0.156372,0.0232803,0.00872429
71,1,1,0.018185,0.0268025,1.70939,0.25986,0.0940603
72,1,1,0.00807128,0.0119175,0.7587,0.115544,0.0437414
73,1,1,0.00741942,0.011001,0.697425,0.106659,0.0395374
74,1,1,0.0102086,0.0150829,0.959613,0.146234,0.0549815
75,1,1,0.00834907,0.0117724,0.784813,0.114138,0.0351248
76,1,1,0.00219413,0.00319738,0.206248,0.0309997,0.0117323
77,1,1,0.00371137,0.0055308,0.348869,0.0536231,0.0201408
78,1,1,0.00273661,0.00397337,0.257241,0.0385233,0.0146956
79,1,1,0.00271306,0.00396082,0.255027,0.0384015,0.0145281
80,1,1,0.0195118,0.028805,1.83411,0.279275,0.107788
81,1,1,0.00317493,0.00470862,0.298444,0.0456518,0.0168496
82,1,1,0.00579115,0.00871182,0.544368,0.0844642,0.0313535
83,1,1,0.00805567,0.0119052,0.757233,0.115425,0.0434324
84,1,1,0.00805196,0.0119051,0.756885,0.115424,0.0434514
85,1,1,0.00812479,0.0118667,0.76373,0.115052,0.0438035
86,1,1,0.00479655,0.00716301,0.450875,0.0694479,0.0265487
87,1,1,0.0160946,0.0242475,1.51289,0.235088,0.0894386
88,1,1,0.00217511,0.00316917,0.20446,0.0307263,0.0116181
89,1,1,0.00810731,0.0118825,0.762087,0.115205,0.0435617
90,1,1,0.00592094,0.00872921,0.556568,0.0846328,0.0320867
91,1,1,0.00686106,0.0102157,0.64494,0.0990449,0.0367361
92,1,1,0.00751914,0.0111116,0.706799,0.107731,0.0405369
94,1,1,0.0158443,0.0233782,1.48936,0.22666,0.0873357
95,1,1,0.003304,0.00475996,0.310576,0.0461495,0.0175214
96,1,1,0.0143508,0.0213294,1.34897,0.206797,0.0781339
97,1,1,0.0162426,0.024291,1.5268,0.23551,0.0895048
98,1,1,0.00221111,0.0031767,0.207845,0.0307993,0.0116809
99,1,1,0.014952,0.0221294,1.40549,0.214553,0.076378
100,1,1,0.00797497,0.0118886,0.749647,0.115264,0.0434324
102,1,1,0.00270614,0.00397895,0.254377,0.0385774,0.0145817
103,1,1,0.00751701,0.011111,0.706599,0.107725,0.0405369
104,1,1,0.00585505,0.00871941,0.550375,0.0845378,0.0318504
105,1,1,0.0128298,0.0190025,1.20601,0.184236,0.0693869
106,1,1,0.0101258,0.0150592,0.951823,0.146004,0.054978
107,1,1,0.00703502,0.0103444,0.661292,0.100293,0.0378989
108,1,1,0.0262072,0.0396958,2.46348,0.384865,0.146516
109,1,1,0.00157835,0.00238589,0.148365,0.023132,0.00818249
110,1,1,0.00800854,0.0118396,0.752803,0.11479,0.0430731
111,1,1,0.00434743,0.0063608,0.408658,0.0616702,0.0232849
112,1,1,0.0174657,0.0258627,1.64178,0.250748,0.0958725
113,1,1,0.00108991,0.00159867,0.102452,0.0154996,0.00579098
114,1,1,0.00577423,0.00869574,0.542778,0.0843084,0.0312776
115,1,1,0.00438815,0.00633765,0.412486,0.0614458,0.0233619
116,1,1,0.00163431,0.00239293,0.153625,0.0232003,0.00868647
117,1,1,0.0350783,0.0533187,3.29736,0.516944,0.199017
119,1,1,0.00317338,0.00474169,0.298298,0.0459724,0.0168138
120,1,1,0.00318545,0.00472067,0.299433,0.0457686,0.0169551
121,1,1,0.00539877,0.00794903,0.507484,0.0770687,0.0291634
122,1,1,0.00488422,0.00716995,0.459117,0.0695153,0.0263993
123,1,1,0.00431895,0.0063543,0.405981,0.0616073,0.0232717
124,1,1,0.00692965,0.0102934,0.651387,0.0997979,0.0372282
125,1,1,0.00479491,0.00711189,0.450721,0.0689524,0.0258563
126,1,1,0.00841694,0.0126192,0.791192,0.122348,0.0462077
127,1,1,0.00837287,0.012677,0.78705,0.122908,0.0461093
128,1,1,0.0210556,0.0312839,1.97922,0.303308,0.11604
129,1,1,0.0112245,0.01666,1.0551,0.161525,0.0607605
130,1,1,0.000554165,0.000798061,0.0520915,0.00773749,0.00292024
131,1,1,0.00749004,0.0110592,0.704064,0.107223,0.0402353
132,1,1,0.0047763,0.00709162,0.448972,0.0687559,0.0253901
133,1,1,0.000706653,0.000987616,0.0664254,0.00957529,0.00297911
134,1,1,0.010712,0.0158836,1.00693,0.153997,0.0582888
135,1,1,0.0119569,0.0174581,1.12395,0.169262,0.0643016
136,1,1,0.00960514,0.013641,0.902883,0.132254,0.0408099
137,1,1,0.00741545,0.0110283,0.697053,0.106923,0.0394958
139,1,1,0.00817554,0.0118647,0.7685,0.115032,0.044017
140,1,1,0.00273707,0.00396336,0.257285,0.0384262,0.0146012
141,1,1,0.0203361,0.0302508,1.9116,0.293292,0.113209
142,1,1,0.00371524,0.00552441,0.349232,0.0535611,0.020195
143,1,1,0.00860676,0.0126451,0.809035,0.122599,0.0466318
144,1,1,0.00054534,0.000799053,0.051262,0.0077471,0.0029377
145,1,1,0.00752399,0.0110806,0.707255,0.10743,0.0405977
146,1,1,0.00867613,0.012654,0.815556,0.122685,0.0468177
147,1,1,0.0095848,0.0142673,0.900971,0.138327,0.0521165
148,1,1,0.0142469,0.0212409,1.33921,0.205938,0.0781492
149,1,1,0.00108139,0.00158582,0.10165,0.0153751,0.00568328
150,1,1,0.0078848,0.0118281,0.741171,0.114678,0.0430677
151,1,1,0.012286,0.0182269,1.15489,0.176717,0.0665019
152,1,1,0.00318574,0.00472606,0.299459,0.0458209,0.0171019
154,1,1,0.0027075,0.00397587,0.254505,0.0385475,0.0144775
155,1,1,0.00483022,0.0071108,0.45404,0.0689418,0.0261506
156,1,1,0.00980368,0.0142455,0.921546,0.138115,0.0525584
157,1,1,0.00430749,0.00633635,0.404904,0.0614332,0.0231715
158,1,1,0.004704,0.00714466,0.442176,0.06927,0.0260152
159,1,1,0.0112285,0.0165764,1.05548,0.160714,0.0609623
160,1,1,0.0218655,0.0325444,2.05536,0.31553,0.121952
161,1,1,0.0100349,0.0149723,0.943277,0.145161,0.0539143
162,1,1,0.0112059,0.0165028,1.05335,0.16,0.061163
163,1,1,0.0178828,0.0265303,1.68098,0.25722,0.0987252
164,1,1,0.00748081,0.0110994,0.703196,0.107612,0.0405369
165,1,1,0.000699213,0.000989178,0.065726,0.00959044,0.0028865
166,1,1,0.00109549,0.00160042,0.102976,0.0155166,0.00579098
167,1,1,0.00532783,0.0078945,0.500816,0.07654,0.0286941
168,1,1,0.0218585,0.0329416,2.0547,0.319381,0.117628
169,1,1,0.00489641,0.00717298,0.460262,0.0695446,0.0261973
170,1,1,0.0141732,0.0212299,1.33229,0.205831,0.0780367
171,1,1,0.0105057,0.0156175,0.987538,0.151417,0.0545636
172,1,1,0.00605725,0.0087412,0.569381,0.0847491,0.032434
173,1,1,0.0117248,0.0173189,1.10213,0.167913,0.0639135
174,1,1,0.0011302,0.0016905,0.106238,0.01639,0.00580686
175,1,1,0.0244805,0.0361232,2.30116,0.350228,0.130309
176,1,1,0.0128591,0.0189249,1.20875,0.183483,0.0699562
178,1,1,0.00707993,0.0103429,0.665513,0.100278,0.0376379
179,1,1,0.00740998,0.0110791,0.696538,0.107416,0.0402826
181,1,1,0.00690001,0.0102423,0.648601,0.099303,0.0373516
183,1,1,0.00374821,0.00554712,0.352332,0.0537813,0.020046
184,1,1,0.00951267,0.0141928,0.894191,0.137604,0.0512211
185,1,1,0.00211542,0.00295884,0.19885,0.028687,0.00891704
186,1,1,0.00368063,0.00555469,0.34598,0.0538547,0.0200783
187,1,1,0.00484813,0.00714341,0.455724,0.0692579,0.0262527
188,1,1,0.00844893,0.0126008,0.7942,0.122169,0.045138
189,1,1,0.00111417,0.00159713,0.104732,0.0154847,0.00584047
190,1,1,0.00419502,0.00635283,0.394332,0.061593,0.0231246
191,1,1,0.0112975,0.0165595,1.06196,0.16055,0.0612754
192,1,1,0.00370364,0.00554023,0.348143,0.0537145,0.0200777
193,1,1,0.00321724,0.00476185,0.302421,0.0461679,0.0173729
194,1,1,0.00629673,0.0095232,0.591892,0.0923309,0.0345979
195,1,1,0.0143779,0.0213276,1.35153,0.206779,0.0779698
197,1,1,0.00222012,0.0031869,0.208691,0.0308982,0.0117757
198,1,1,0.00750141,0.0110062,0.705132,0.106709,0.0397482
199,1,1,0.00376757,0.00555927,0.354152,0.0538991,0.0202684
200,1,1,0.0142686,0.0211254,1.34124,0.204818,0.0784321
201,1,1,0.0134835,0.0209137,1.26745,0.202766,0.0776262
202,1,1,0.004324,0.00634173,0.406456,0.0614854,0.023387
203,1,1,0.0124877,0.0186926,1.17384,0.181232,0.0677017
204,1,1,0.00561987,0.00783527,0.528267,0.0759658,0.0234273
205,1,1,0.00590683,0.00863531,0.555242,0.0837224,0.031208
206,1,1,0.00584021,0.00864411,0.54898,0.0838077,0.0308845
207,1,1,0.00549986,0.00792798,0.516987,0.0768647,0.0292591
208,1,1,0.00973138,0.01433,0.91475,0.138934,0.0495105
209,1,1,0.00797331,0.0117569,0.749492,0.113987,0.0426738
210,1,1,0.0106911,0.0157726,1.00496,0.152921,0.0582276
211,1,1,0.00957757,0.0142443,0.900292,0.138104,0.0514853
213,1,1,0.0186037,0.0274292,1.74875,0.265936,0.0987026
214,1,1,0.00835687,0.0126896,0.785546,0.123031,0.0462381
215,1,1,0.00480951,0.00713748,0.452093,0.0692004,0.0260594
216,1,1,0.00108383,0.00157953,0.10188,0.0153141,0.00565613
217,1,1,0.00797344,0.0118842,0.749503,0.115221,0.0436059
218,1,1,0.00269728,0.00396512,0.253544,0.0384433,0.0144977
219,1,1,0.0123176,0.0182376,1.15785,0.17682,0.0666487
220,1,1,0.00696696,0.0102675,0.654894,0.0995473,0.0377731
221,1,1,0.00526617,0.00785877,0.49502,0.0761936,0.0283088
222,1,1,0.02172,0.0321505,2.04168,0.311711,0.116013
223,1,1,0.00642973,0.00952416,0.604394,0.0923401,0.0349739
224,1,1,0.00430887,0.0063222,0.405034,0.061296,0.023245
225,1,1,0.00823091,0.0119068,0.773706,0.115441,0.0440642
226,1,1,0.0027381,0.00396401,0.257382,0.0384325,0.0146012
227,1,1,0.00318464,0.00472181,0.299356,0.0457797,0.017004
228,1,1,0.00906661,0.0126917,0.852261,0.123051,0.038324
229,1,1,0.00219305,0.00317342,0.206147,0.0307675,0.0116809
230,1,1,0.00433488,0.00632719,0.407478,0.0613444,0.023245
231,1,1,0.00599953,0.0087094,0.563956,0.0844407,0.0321226
232,1,1,0.00219104,0.00318789,0.205958,0.0309077,0.0116425
233,1,1,0.000549184,0.000796354,0.0516233,0.00772094,0.00290563
234,1,1,0.000554165,0.000798062,0.0520915,0.00773749,0.00292024
235,1,1,0.00857002,0.0126363,0.805582,0.122514,0.04649
237,1,1,0.00760006,0.0110582,0.714405,0.107213,0.0408833
238,1,1,0.0163303,0.0241511,1.53505,0.234153,0.0901856
239,1,1,0.00218517,0.00316024,0.205406,0.0306396,0.0114822
240,1,1,0.00690356,0.0102017,0.648935,0.0989095,0.0365086
241,1,1,0.00351608,0.00490543,0.330512,0.0475599,0.0146454
242,1,1,0.00844957,0.0126565,0.79426,0.12271,0.0459147
243,1,1,0.00814127,0.0119369,0.76528,0.115732,0.0440569
244,1,1,0.00968942,0.0142977,0.910806,0.138621,0.0522733
245,1,1,0.00711232,0.0103288,0.668558,0.100141,0.0379067
246,1,1,0.00379741,0.00553767,0.356956,0.0536897,0.0203394
247,1,1,0.00708656,0.0103725,0.666137,0.100566,0.0382691
248,1,1,0.00214261,0.00317328,0.201406,0.0307661,0.0116583
249,1,1,0.0188044,0.0279262,1.76762,0.270755,0.0985291
250,1,1,0.00596896,0.00870389,0.561082,0.0843874,0.0321226
251,1,1,0.0102408,0.0150833,0.962638,0.146238,0.054959
252,1,1,0.0190111,0.0280592,1.78704,0.272044,0.105274
253,1,1,0.0130727,0.0195704,1.22884,0.189742,0.0705065
255,1,1,0.00435735,0.00632712,0.409591,0.0613437,0.023423
256,1,1,0.0209421,0.0311511,1.96855,0.302021,0.116071
257,1,1,0.01083,0.0158323,1.01802,0.1535,0.0584377
258,1,1,0.00594298,0.00871636,0.55864,0.0845083,0.0321598
259,1,1,0.00859642,0.0126897,0.808063,0.123032,0.0463773
260,1,1,0.0123442,0.0181562,1.16035,0.176031,0.0670477
261,1,1,0.00696795,0.0103167,0.654987,0.100024,0.0376414
262,1,1,0.00426746,0.00634676,0.401142,0.0615342,0.0232682
265,1,1,0.00911865,0.0134906,0.857153,0.130796,0.049211
266,1,1,0.0143846,0.0213255,1.35216,0.206758,0.0781562
267,1,1,0.00692863,0.0103049,0.651291,0.0999094,0.0376414
269,1,1,0.00592707,0.00873243,0.557145,0.0846641,0.0318504
270,1,1,0.00107846,0.00159143,0.101375,0.0154295,0.0057545
271,1,1,0.00532958,0.0078919,0.50098,0.0765148,0.0286221
273,1,1,0.0230233,0.0342209,2.16419,0.331784,0.127674
274,1,1,0.0117626,0.017331,1.10568,0.16803,0.0640268
276,1,1,0.00111767,0.00159731,0.105061,0.0154865,0.00584047
277,1,1,0.00276547,0.00397142,0.259954,0.0385043,0.0147697
278,1,1,0.0211117,0.031571,1.9845,0.306092,0.111299
279,1,1,0.0156746,0.0235607,1.47341,0.228429,0.0861155
280,1,1,0.0208219,0.0310758,1.95726,0.301291,0.116009
281,1,1,0.00110013,0.00160074,0.103413,0.0155197,0.00579098
282,1,1,0.0118702,0.0173868,1.1158,0.168571,0.0640645
283,1,1,0.0133992,0.0197225,1.25952,0.191217,0.0728714
284,1,1,0.00810916,0.0118308,0.762261,0.114704,0.0438983
285,1,1,0.0044033,0.00635168,0.41391,0.0615818,0.0234804
287,1,1,0.0221535,0.0334105,2.08243,0.323927,0.124457
288,1,1,0.00741093,0.0110274,0.696628,0.106915,0.0394958
289,1,1,0.00218398,0.00319298,0.205294,0.030957,0.0115687
290,1,1,0.00645387,0.00951734,0.606664,0.092274,0.0349274
291,1,1,0.00425308,0.00634037,0.39979,0.0614721,0.0229235
292,1,1,0.0138011,0.020384,1.2973,0.19763,0.075651
293,1,1,0.0161897,0.0237423,1.52183,0.23019,0.0844964
294,1,1,0.00866435,0.0126507,0.814449,0.122653,0.0469587
295,1,1,0.004812,0.00712184,0.452328,0.0690488,0.026119
296,1,1,0.0129676,0.0194689,1.21895,0.188758,0.0727694
298,1,1,0.0124233,0.0186351,1.16779,0.180674,0.0652611
299,1,1,0.0107396,0.0157957,1.00952,0.153145,0.0582204
300,1,1,0.0122979,0.0181416,1.156,0.17589,0.0668812
301,1,1,0.00593604,0.0086458,0.557988,0.0838242,0.0315762
302,1,1,0.00373108,0.00553138,0.350721,0.0536287,0.0202485
303,1,1,0.00473471,0.00714537,0.445063,0.0692769,0.0259484
304,1,1,0.00585731,0.00868437,0.550587,0.0841981,0.0306787
305,1,1,0.00704275,0.0103328,0.662019,0.10018,0.0380074
306,1,1,0.00951976,0.0141876,0.894857,0.137554,0.0506952
307,1,1,0.00917702,0.0134355,0.86264,0.130262,0.0493901
308,1,1,0.0049353,0.00712777,0.463918,0.0691063,0.0264681
309,1,1,0.0102779,0.0150892,0.966125,0.146295,0.0553079
310,1,1,0.00160861,0.00239755,0.151209,0.0232451,0.00867172
311,1,1,0.0033056,0.00473734,0.310727,0.0459302,0.0171322
312,1,1,0.0127221,0.0188624,1.19588,0.182878,0.0696535
313,1,1,0.00160636,0.00236873,0.150998,0.0229657,0.00842304
314,1,1,0.0136698,0.0203916,1.28496,0.197704,0.0752764
315,1,1,0.0063836,0.00951155,0.600059,0.0922179,0.0347459
316,1,1,0.00982528,0.0142997,0.923576,0.138641,0.0527345
317,1,1,0.0120911,0.0180647,1.13656,0.175144,0.0653121
318,1,1,0.00162809,0.00239114,0.15304,0.023183,0.00868647
319,1,1,0.00589628,0.00868354,0.55425,0.08419,0.0314844
320,1,1,0.0081892,0.0118793,0.769785,0.115174,0.0438964
321,1,1,0.0147108,0.0219147,1.38282,0.212471,0.081191
322,1,1,0.00635153,0.00949637,0.597044,0.0920707,0.0345129
323,1,1,0.00759802,0.0111566,0.714214,0.108167,0.0410034
324,1,1,0.00053606,0.000800698,0.0503897,0.00776305,0.00291293
325,1,1,0.00887925,0.0134118,0.83465,0.130033,0.0479596
326,1,1,0.00368789,0.00556148,0.346661,0.0539206,0.020234
327,1,1,0.00403224,0.00580446,0.37903,0.0562763,0.0207106
328,1,1,0.0123352,0.0182577,1.15951,0.177015,0.0665811
329,1,1,0.00532683,0.00788206,0.500722,0.0764194,0.0284167
330,1,1,0.0146307,0.0219557,1.37528,0.212868,0.080928
331,1,1,0.0132189,0.0196949,1.24257,0.190949,0.0723481
332,1,1,0.00800377,0.0118723,0.752354,0.115106,0.0432724
333,1,1,0.00480826,0.00713677,0.451976,0.0691936,0.0260594
335,1,1,0.0146994,0.0218344,1.38175,0.211692,0.081247
337,1,1,0.00583572,0.00864275,0.548558,0.0837946,0.0308845
338,1,1,0.0148653,0.0218949,1.39734,0.212279,0.0813617
339,1,1,0.0198357,0.029764,1.86456,0.288573,0.108933
340,1,1,0.0146865,0.021832,1.38054,0.211669,0.0812068
341,1,1,0.0143551,0.0213251,1.34938,0.206755,0.0780356
342,1,1,0.00644713,0.00952876,0.60603,0.0923848,0.034871
343,1,1,0.0151221,0.0226643,1.42148,0.219738,0.0811655
344,1,1,0.00859169,0.0126913,0.807619,0.123047,0.0466391
345,1,1,0.00816312,0.0118735,0.767333,0.115118,0.0438035
346,1,1,0.00486177,0.00708715,0.457006,0.0687124,0.0262675
347,1,1,0.00473405,0.00714629,0.445001,0.0692858,0.0259707
348,1,1,0.00590193,0.00873423,0.554781,0.0846815,0.0319547
349,1,1,0.00650999,0.00949311,0.611939,0.0920392,0.0350428
352,1,1,0.0208525,0.0310799,1.96014,0.301331,0.115952
353,1,1,0.00819231,0.0118726,0.770077,0.115109,0.0442541
354,1,1,0.0186408,0.0286138,1.75223,0.277421,0.105663
355,1,1,0.00435179,0.00633275,0.409068,0.0613983,0.0233619
358,1,1,0.0021979,0.00317636,0.206602,0.0307959,0.0117201
359,1,1,0.0101163,0.0150017,0.950929,0.145447,0.0552559
360,1,1,0.00696923,0.0103171,0.655107,0.100028,0.0376414
362,1,1,0.00534327,0.00789749,0.502267,0.076569,0.0285103
365,1,1,0.00968911,0.0142802,0.910777,0.138451,0.0525007
366,1,1,0.00394931,0.00577344,0.371235,0.0559756,0.0176998
367,1,1,0.0163705,0.0241522,1.53883,0.234164,0.09023
368,1,1,0.012284,0.0182263,1.1547,0.17671,0.0664981
369,1,1,0.00691858,0.0102559,0.650347,0.0994345,0.0364765
370,1,1,0.00751879,0.0111114,0.706766,0.107729,0.0405369
373,1,1,0.00435576,0.00634869,0.409442,0.0615528,0.022978
374,1,1,0.0189281,0.0280262,1.77924,0.271724,0.104135
375,1,1,0.0116391,0.0173982,1.09407,0.168682,0.0638409
376,1,1,0.00324429,0.00476876,0.304963,0.0462349,0.0173729
377,1,1,0.0207596,0.0305128,1.9514,0.295832,0.109595
378,1,1,0.0106616,0.0157353,1.00219,0.15256,0.0581849
379,1,1,0.0047433,0.00711369,0.44587,0.0689698,0.0260596
381,1,1,0.00550262,0.00792976,0.517247,0.0768819,0.0292336
382,1,1,0.0341866,0.0512063,3.21354,0.496464,0.184488
384,1,1,0.00733925,0.0110671,0.689889,0.107299,0.0406399
385,1,1,0.00797311,0.0118883,0.749473,0.115261,0.0434324
386,1,1,0.0106662,0.0157096,1.00262,0.15231,0.0550745
387,1,1,0.00159902,0.00238022,0.150307,0.023077,0.00840692
388,1,1,0.0112709,0.0166639,1.05947,0.161563,0.0607549
389,1,1,0.0149706,0.0226604,1.40724,0.219701,0.0837284
390,1,1,0.0102125,0.0150484,0.95998,0.145899,0.055223
391,1,1,0.00651815,0.0095618,0.612706,0.092705,0.0350839
